edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_148,1,0_4,0_8,0
0_149,1,0_8,0_9,0
0_150,1,0_9,0_25,0
0_153,1,0_8,0_26,0
0_155,1,0_154,0_26,0
0_156,1,0_26,0_27,0
0_157,2,0_32,0_27,0
0_158,2,0_36,0_27,0
0_159,1,0_5,0_29,0
0_161,1,0_160,0_29,0
0_162,1,0_25,0_29,0
0_164,1,0_163,0_30,0
0_165,1,0_29,0_30,0
0_166,2,0_42,0_31,0
0_167,1,0_6,0_33,0
0_168,1,0_160,0_33,0
0_169,1,0_25,0_33,0
0_170,1,0_163,0_34,0
0_171,1,0_33,0_34,0
0_172,2,0_42,0_35,0
0_174,1,0_173,0_37,0
0_175,1,0_7,0_38,0
0_176,1,0_160,0_38,0
0_177,1,0_160,0_38,0
0_179,1,0_178,0_39,0
0_180,1,0_38,0_39,0
0_181,1,0_160,0_40,0
0_182,1,0_37,0_40,0
0_183,2,0_49,0_41,0
0_184,1,0_37,0_43,0
0_185,1,0_43,0_45,0
0_186,1,0_43,0_46,0
0_187,1,0_178,0_46,0
0_188,1,0_45,0_47,0
0_190,1,0_189,0_47,0
0_191,2,0_57,0_48,0
0_192,1,0_160,0_50,0
0_193,2,0_49,0_50,0
0_194,1,0_133,0_50,1
0_195,2,0_135,0_50,1
0_197,1,0_196,0_51,0
0_198,2,0_49,0_51,0
0_199,1,0_55,0_51,1
0_200,2,0_135,0_51,1
0_201,1,0_51,0_52,0
0_202,1,0_51,0_53,0
0_204,1,0_203,0_53,0
0_205,1,0_51,0_55,0
0_207,1,0_206,0_55,0
0_208,1,0_53,0_56,0
0_209,2,0_70,0_56,0
0_210,2,0_140,0_56,0
0_213,1,0_51,0_59,0
0_214,1,0_154,0_59,0
0_215,1,0_52,0_60,0
0_216,1,0_5,0_61,0
0_217,1,0_160,0_61,0
0_218,1,0_60,0_61,0
0_219,1,0_61,0_62,0
0_220,1,0_6,0_63,0
0_221,1,0_160,0_63,0
0_222,1,0_60,0_63,0
0_223,1,0_63,0_64,0
0_226,1,0_62,0_65,0
0_227,1,0_64,0_65,0
0_228,1,0_59,0_65,0
0_229,1,0_65,0_66,0
0_230,1,0_66,0_67,0
0_231,1,0_67,0_68,0
0_232,1,0_43,0_68,0
0_233,1,0_68,0_69,0
0_234,2,0_135,0_69,0
0_235,2,0_91,0_69,0
