edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_267,1,0_5,0_9,0
0_268,1,0_9,0_10,0
0_271,1,0_9,0_28,0
0_273,1,0_272,0_28,0
0_276,1,0_28,0_29,0
0_278,1,0_277,0_29,0
0_279,1,0_10,0_30,0
0_281,1,0_9,0_31,0
0_283,1,0_282,0_31,0
0_284,1,0_31,0_32,0
0_285,2,0_42,0_32,0
0_286,2,0_51,0_32,0
0_287,1,0_6,0_34,0
0_289,1,0_288,0_34,0
0_290,1,0_30,0_34,0
0_291,1,0_34,0_35,0
0_292,1,0_29,0_36,0
0_294,1,0_293,0_37,0
0_295,1,0_36,0_37,0
0_296,1,0_37,0_38,0
0_298,1,0_297,0_38,0
0_299,1,0_35,0_39,0
0_300,1,0_38,0_39,0
0_301,1,0_39,0_40,0
0_302,1,0_34,0_40,0
0_303,2,0_59,0_41,0
0_304,1,0_7,0_43,0
0_305,1,0_288,0_43,0
0_306,1,0_30,0_43,0
0_307,1,0_43,0_44,0
0_308,1,0_29,0_45,0
0_309,1,0_293,0_46,0
0_310,1,0_45,0_46,0
0_311,1,0_46,0_47,0
0_312,1,0_297,0_47,0
0_313,1,0_44,0_48,0
0_314,1,0_47,0_48,0
0_315,1,0_48,0_49,0
0_316,1,0_43,0_49,0
0_317,2,0_59,0_50,0
0_319,1,0_318,0_52,0
0_320,1,0_8,0_53,0
0_321,1,0_288,0_53,0
0_322,1,0_288,0_53,0
0_323,1,0_53,0_54,0
0_326,1,0_54,0_55,0
0_328,1,0_327,0_55,0
0_330,1,0_329,0_55,0
0_332,1,0_331,0_55,0
0_333,1,0_55,0_56,0
0_334,1,0_53,0_56,0
0_335,1,0_288,0_57,0
0_336,1,0_52,0_57,0
0_337,2,0_66,0_58,0
0_338,1,0_52,0_60,0
0_339,1,0_60,0_62,0
0_340,1,0_60,0_63,0
0_341,1,0_327,0_63,0
0_342,1,0_62,0_64,0
0_344,1,0_343,0_64,0
0_345,2,0_74,0_65,0
0_346,1,0_288,0_67,0
0_347,2,0_66,0_67,0
0_348,1,0_237,0_67,1
0_349,2,0_239,0_67,1
0_351,1,0_350,0_68,0
0_352,2,0_66,0_68,0
0_353,1,0_72,0_68,1
0_354,2,0_239,0_68,1
0_355,1,0_68,0_69,0
0_356,1,0_68,0_70,0
0_358,1,0_357,0_70,0
0_359,1,0_68,0_72,0
0_361,1,0_360,0_72,0
0_362,1,0_70,0_73,0
0_363,2,0_95,0_73,0
0_364,2,0_259,0_73,0
0_367,1,0_68,0_76,0
