node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges
0_9,starting_node_read,0,0,not_exist,not_exist,not_exist,64,read,0.00,1,"['163', '164']"
0_10,cnt_1_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,2,['166']
0_28,tmp,0,18,tmp_reg_724,not_exist,not_exist,1,bitselect,0.00,3,"['168', '169', '171']"
0_29,tmp_7,0,18,tmp_7_reg_729,not_exist,not_exist,1,bitselect,0.00,4,"['172', '173', '174']"
0_30,trunc_ln18,0,18,trunc_ln18_fu_299_p1,not_exist,not_exist,1,trunc,0.00,5,['175']
0_31,trunc_ln18_2,0,18,trunc_ln18_2_fu_303_p4,not_exist,not_exist,6,partselect,0.00,6,"['177', '178', '180', '182']"
0_32,zext_ln18,0,18,zext_ln18_fu_313_p1,not_exist,not_exist,64,zext,0.00,7,['183']
0_33,br_ln18,0,18,not_exist,not_exist,not_exist,0,br,0.00,8,"['184', '185', '186']"
0_35,level_0_addr,0,18,not_exist,not_exist,not_exist,6,getelementptr,0.00,9,"['187', '189', '190']"
0_36,level_0_load,0,18,not_exist,ram,RAM,16,load,2.26,10,['191']
0_37,tmp_9,0,18,tmp_9_fu_319_p3,not_exist,not_exist,4,bitconcatenate,0.00,13,"['193', '194', '196']"
0_38,zext_ln18_2,0,18,zext_ln18_2_fu_326_p1,not_exist,not_exist,16,zext,0.00,14,['197']
0_39,shl_ln18_1,0,18,shl_ln18_1_fu_330_p2,shl,Shifter,16,shl,0.00,15,"['199', '200']"
0_40,xor_ln18_1,0,18,xor_ln18_1_fu_336_p2,xor,LogicGate,16,xor,0.00,16,"['201', '203']"
0_41,and_ln18_1,0,18,and_ln18_1_fu_342_p2,and,LogicGate,16,and,1.67,17,"['204', '205']"
0_42,level_0_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,18,"['206', '207', '656']"
0_43,br_ln18,0,18,not_exist,not_exist,not_exist,0,br,0.00,19,['208']
0_45,level_1_addr,0,18,not_exist,not_exist,not_exist,6,getelementptr,0.00,11,"['209', '210', '211']"
0_46,level_1_load,0,18,not_exist,ram,RAM,16,load,2.26,12,['212']
0_47,tmp_8,0,18,tmp_8_fu_349_p3,not_exist,not_exist,4,bitconcatenate,0.00,20,"['213', '214', '215']"
0_48,zext_ln18_1,0,18,zext_ln18_1_fu_356_p1,not_exist,not_exist,16,zext,0.00,21,['216']
0_49,shl_ln18,0,18,shl_ln18_fu_360_p2,shl,Shifter,16,shl,0.00,22,"['217', '218']"
0_50,xor_ln18,0,18,xor_ln18_fu_366_p2,xor,LogicGate,16,xor,0.00,23,"['219', '220']"
0_51,and_ln18,0,18,and_ln18_fu_372_p2,and,LogicGate,16,and,1.67,24,"['221', '222']"
0_52,level_1_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,25,"['223', '224', '657']"
0_53,br_ln18,0,18,not_exist,not_exist,not_exist,0,br,0.00,26,['225']
0_55,horizon,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,27,['226']
0_56,level_counts_0_addr,0,19,not_exist,not_exist,not_exist,2,getelementptr,0.00,28,"['227', '228', '229']"
0_57,level_counts_0_load,0,19,not_exist,ram,RAM,128,load,1.20,29,['230']
0_58,tmp_s,0,19,tmp_s_fu_384_p5,not_exist,not_exist,128,partset,0.00,31,"['232', '233', '234', '236', '238']"
0_59,level_counts_0_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.20,32,"['239', '240', '658']"
0_60,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,30,"['241', '242']"
0_61,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,33,['243']
0_63,horizon_1,0,21,not_exist,not_exist,not_exist,64,load,0.00,34,"['244', '664']"
0_65,trunc_ln21,0,21,trunc_ln21_fu_400_p1,not_exist,not_exist,8,trunc,0.00,35,['245']
0_66,add_ln21,0,21,add_ln21_fu_404_p2,add,Adder,64,add,1.81,36,"['246', '247']"
0_67,empty,0,21,empty_fu_410_p2,add,Adder,8,add,1.35,37,"['248', '250']"
0_68,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.84,38,['251']
0_70,cnt,0,0,not_exist,not_exist,not_exist,64,phi,0.00,39,"['252', '253', '254', '255']"
0_71,n,0,0,not_exist,not_exist,not_exist,9,phi,0.00,40,"['257', '258', '259', '260']"
0_72,icmp_ln24,0,24,icmp_ln24_fu_416_p2,icmp,Cmp,1,icmp,0.90,41,"['261', '263']"
0_74,n_1,0,24,n_1_fu_422_p2,add,Adder,9,add,1.35,42,"['264', '266']"
0_75,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.00,43,"['267', '268', '269']"
0_77,trunc_ln24,0,24,trunc_ln24_fu_449_p1,not_exist,not_exist,1,trunc,0.00,51,['270']
0_79,tmp_11,0,25,tmp_11_fu_453_p3,not_exist,not_exist,1,bitselect,0.00,52,"['272', '273', '274']"
0_80,and_ln1,0,25,and_ln1_fu_461_p3,not_exist,not_exist,4,bitconcatenate,0.00,53,"['275', '276', '277']"
0_81,lshr_ln25_1,0,25,lshr_ln25_1_reg_799,not_exist,not_exist,7,partselect,0.00,54,"['279', '280', '281', '282']"
0_82,trunc_ln25_1,0,25,trunc_ln25_1_fu_428_p4,not_exist,not_exist,6,partselect,0.00,44,"['284', '285', '286', '287']"
0_83,zext_ln25,0,25,zext_ln25_fu_438_p1,not_exist,not_exist,64,zext,0.00,45,['288']
0_84,level_0_addr_1,0,25,not_exist,not_exist,not_exist,6,getelementptr,0.00,46,"['289', '290', '291']"
0_85,level_0_load_1,0,25,not_exist,ram,RAM,16,load,2.26,47,['292']
0_86,zext_ln25_1,0,25,zext_ln25_1_fu_479_p1,not_exist,not_exist,16,zext,0.00,55,['293']
0_87,lshr_ln25,0,25,lshr_ln25_fu_483_p2,lshr,Shifter,16,lshr,2.00,56,"['294', '295']"
0_88,trunc_ln25,0,25,tmp_5_fu_507_p1,not_exist,not_exist,8,trunc,0.00,57,['296']
0_89,level_1_addr_1,0,25,not_exist,not_exist,not_exist,6,getelementptr,0.00,48,"['297', '298', '299']"
0_90,level_1_load_1,0,25,not_exist,ram,RAM,16,load,2.26,49,['300']
0_91,zext_ln25_2,0,25,zext_ln25_2_fu_493_p1,not_exist,not_exist,16,zext,0.00,58,['301']
0_92,lshr_ln25_2,0,25,lshr_ln25_2_fu_497_p2,lshr,Shifter,16,lshr,2.00,59,"['302', '303']"
0_93,trunc_ln25_2,0,25,tmp_5_fu_507_p2,not_exist,not_exist,8,trunc,0.00,60,['304']
0_94,tmp_5,0,25,mux_21_8_1_1_U15,mux,Multiplexer,8,mux,0.84,61,"['306', '307', '308', '309']"
0_95,sext_ln25,0,25,sext_ln25_fu_517_p1,not_exist,not_exist,32,sext,0.00,62,['310']
0_96,zext_ln25_3,0,25,zext_ln25_3_fu_521_p1,not_exist,not_exist,64,zext,0.00,63,['311']
0_97,icmp_ln25,0,25,icmp_ln25_fu_525_p2,icmp,Cmp,1,icmp,1.40,64,"['312', '313']"
0_98,br_ln25,0,25,not_exist,not_exist,not_exist,0,br,0.84,65,"['314', '315', '316']"
0_100,shl_ln1,0,26,shl_ln1_fu_534_p3,not_exist,not_exist,8,bitconcatenate,0.00,69,"['318', '319', '321']"
0_101,zext_ln26,0,26,zext_ln26_fu_530_p1,not_exist,not_exist,64,zext,0.00,66,['322']
0_102,nodes_addr,0,26,not_exist,not_exist,not_exist,7,getelementptr,0.00,67,"['323', '324', '325']"
0_103,nodes_load,0,26,not_exist,ram,RAM,256,load,2.26,68,['326']
0_104,zext_ln26_1,0,26,zext_ln26_1_fu_541_p1,not_exist,not_exist,256,zext,0.00,70,['327']
0_105,lshr_ln26,0,26,lshr_ln26_fu_545_p2,lshr,Shifter,256,lshr,2.38,71,"['328', '329']"
0_106,tmp_begin,0,26,tmp_begin_fu_551_p1,not_exist,not_exist,64,trunc,0.00,72,['330']
0_107,tmp_end,0,27,tmp_end_reg_818,not_exist,not_exist,64,partselect,0.00,73,"['332', '333', '335', '337']"
0_108,icmp_ln28,0,28,icmp_ln28_fu_567_p2,icmp,Cmp,1,icmp,1.40,74,"['338', '339']"
0_109,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.84,75,"['340', '341', '342']"
0_111,_ln26,0,26,grp_bfs_Pipeline_loop_neighbors_fu_265,not_exist,not_exist,0,call,0.84,76,"['344', '345', '346', '347', '348', '349', '350', '351', '352', '353', '661', '662']"
0_112,cnt_1_loc_load,0,0,not_exist,not_exist,not_exist,64,load,0.00,77,"['354', '663']"
0_113,br_ln0,0,0,not_exist,not_exist,not_exist,0,br,0.84,78,['355']
0_115,cnt_3,0,0,not_exist,not_exist,not_exist,64,phi,0.00,79,"['356', '357', '358', '359', '360', '361']"
0_116,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.00,80,['362']
0_118,zext_ln39,0,39,grp_fu_579_p00,not_exist,not_exist,68,zext,0.00,81,['363']
0_119,mul_ln39,0,39,mul_64ns_66ns_68_2_1_U16,mul,Multiplier,68,mul,7.13,82,"['364', '366']"
0_120,urem_ln39,0,39,urem_64ns_4ns_64_68_seq_1_U14,urem,DivnS_SEQ,64,urem,2.55,50,"['367', '369']"
0_121,trunc_ln39,0,39,trunc_ln39_fu_585_p1,not_exist,not_exist,1,trunc,0.00,83,['370']
0_122,shl_ln,0,39,shl_ln_fu_589_p3,not_exist,not_exist,7,bitconcatenate,0.00,84,"['372', '373', '375']"
0_123,tmp_10,0,39,tmp_10_reg_840,not_exist,not_exist,1,bitselect,0.00,85,"['377', '378', '380']"
0_124,lshr_ln,0,39,lshr_ln_fu_605_p4,not_exist,not_exist,2,partselect,0.00,86,"['382', '383', '384', '386']"
0_125,zext_ln39_1,0,39,zext_ln39_1_fu_615_p1,not_exist,not_exist,64,zext,0.00,87,['387']
0_126,br_ln39,0,39,not_exist,not_exist,not_exist,0,br,0.00,88,"['388', '389', '390']"
0_128,level_counts_0_addr_1,0,39,not_exist,not_exist,not_exist,2,getelementptr,0.00,89,"['391', '392', '393']"
0_129,level_counts_0_load_1,0,39,not_exist,ram,RAM,128,load,1.20,90,['394']
0_130,zext_ln39_4,0,39,zext_ln39_4_fu_621_p1,not_exist,not_exist,128,zext,0.00,93,['395']
0_131,shl_ln39_2,0,39,shl_ln39_2_fu_624_p2,shl,Shifter,128,shl,0.00,94,"['397', '398']"
0_132,xor_ln39_1,0,39,xor_ln39_1_fu_630_p2,xor,LogicGate,128,xor,0.00,95,"['399', '401']"
0_133,and_ln39_2,0,39,and_ln39_2_fu_636_p2,and,LogicGate,128,and,0.00,96,"['402', '403']"
0_134,zext_ln39_5,0,39,zext_ln39_5_fu_642_p1,not_exist,not_exist,128,zext,0.00,97,['404']
0_135,shl_ln39_3,0,39,shl_ln39_3_fu_646_p2,shl,Shifter,128,shl,0.00,98,"['405', '406']"
0_136,or_ln39_1,0,39,or_ln39_1_fu_652_p2,or,LogicGate,128,or,2.35,99,"['407', '408']"
0_137,level_counts_0_addr_1_write_ln39,0,39,not_exist,ram,RAM,0,store,1.20,100,"['409', '410', '659']"
0_138,br_ln39,0,39,not_exist,not_exist,not_exist,0,br,0.00,101,['411']
0_140,level_counts_1_addr,0,39,not_exist,not_exist,not_exist,2,getelementptr,0.00,91,"['412', '413', '414']"
0_141,level_counts_1_load,0,39,not_exist,ram,RAM,128,load,1.20,92,['415']
0_142,zext_ln39_2,0,39,zext_ln39_2_fu_659_p1,not_exist,not_exist,128,zext,0.00,102,['416']
0_143,shl_ln39,0,39,shl_ln39_fu_662_p2,shl,Shifter,128,shl,0.00,103,"['417', '418']"
0_144,xor_ln39,0,39,xor_ln39_fu_668_p2,xor,LogicGate,128,xor,0.00,104,"['419', '420']"
0_145,and_ln39_1,0,39,and_ln39_1_fu_674_p2,and,LogicGate,128,and,0.00,105,"['421', '422']"
0_146,zext_ln39_3,0,39,zext_ln39_3_fu_680_p1,not_exist,not_exist,128,zext,0.00,106,['423']
0_147,shl_ln39_1,0,39,shl_ln39_1_fu_684_p2,shl,Shifter,128,shl,0.00,107,"['424', '425']"
0_148,or_ln39,0,39,level_counts_1_d0,or,LogicGate,128,or,2.35,108,"['426', '427']"
0_149,level_counts_1_addr_write_ln39,0,39,not_exist,ram,RAM,0,store,1.20,109,"['428', '429', '660']"
0_150,br_ln39,0,39,not_exist,not_exist,not_exist,0,br,0.00,110,['430']
0_152,icmp_ln39,0,39,icmp_ln39_fu_697_p2,icmp,Cmp,1,icmp,1.40,111,"['431', '432']"
