node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_112,empty,2,0,not_exist,not_exist,32,0,1
0_117,empty,2,0,not_exist,not_exist,64,0,1
0_120,empty,2,0,not_exist,not_exist,64,0,0
0_123,empty,2,0,not_exist,not_exist,8,0,0
0_139,empty,2,0,not_exist,not_exist,8,0,1
0_146,empty,2,0,not_exist,not_exist,9,0,0
0_152,empty,2,0,not_exist,not_exist,9,0,256
0_155,empty,2,0,not_exist,not_exist,9,0,1
0_176,empty,2,0,not_exist,not_exist,32,0,7
0_181,empty,2,0,not_exist,not_exist,7,0,0
0_187,empty,2,0,not_exist,not_exist,32,0,6
0_214,empty,2,0,not_exist,not_exist,32,0,64
0_216,empty,2,0,not_exist,not_exist,32,0,127
0_231,bfs_Pipeline_loop_neighbors,2,0,not_exist,not_exist,0,6,<constant bfs_Pipeline_loop_neighbors>
0_252,empty,2,0,not_exist,not_exist,68,0,29514790517935282586
0_255,empty,2,0,not_exist,not_exist,64,0,5
0_260,empty,2,0,not_exist,not_exist,32,0,67
0_280,empty,2,0,not_exist,not_exist,64,0,10
1_63,empty,2,0,not_exist,not_exist,32,0,1
1_93,empty,2,0,not_exist,not_exist,64,0,1
1_102,empty,2,0,not_exist,not_exist,32,0,11
1_104,empty,2,0,not_exist,not_exist,32,0,63
1_109,empty,2,0,not_exist,not_exist,32,0,10
1_114,empty,2,0,not_exist,not_exist,6,0,0
1_118,empty,2,0,not_exist,not_exist,64,0,0
1_144,empty,2,0,not_exist,not_exist,8,0,127
