edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_171,1,0_170,0_6,0
0_174,1,0_3,0_7,0
0_176,1,0_175,0_8,0
0_177,1,0_175,0_9,0
0_178,1,0_7,0_10,0
0_181,1,0_7,0_22,0
0_183,1,0_182,0_22,0
0_184,1,0_10,0_23,0
0_185,1,0_4,0_24,0
0_187,1,0_186,0_24,0
0_188,1,0_23,0_24,0
0_189,1,0_24,0_25,0
0_192,1,0_22,0_26,0
0_194,1,0_193,0_26,0
0_195,1,0_26,0_27,0
0_197,1,0_196,0_28,0
0_198,1,0_27,0_28,0
0_199,1,0_28,0_29,0
0_201,1,0_200,0_29,0
0_202,1,0_25,0_30,0
0_203,1,0_29,0_30,0
0_204,1,0_30,0_31,0
0_205,1,0_24,0_31,0
0_206,1,0_5,0_32,0
0_207,1,0_186,0_32,0
0_208,1,0_186,0_32,0
0_209,1,0_32,0_33,0
0_212,1,0_33,0_34,0
0_213,1,0_175,0_34,0
0_215,1,0_214,0_34,0
0_217,1,0_216,0_34,0
0_218,1,0_34,0_35,0
0_219,1,0_32,0_35,0
0_221,1,0_220,0_36,0
0_222,1,0_6,0_36,0
0_223,2,0_43,0_37,0
0_224,1,0_6,0_39,0
0_225,1,0_39,0_40,0
0_227,1,0_226,0_40,0
0_228,1,0_40,0_42,0
0_229,2,0_167,0_42,0
0_230,2,0_49,0_42,0
0_231,1,0_39,0_44,0
0_232,1,0_39,0_46,0
0_234,1,0_233,0_46,0
0_235,1,0_46,0_47,0
0_236,2,0_56,0_48,0
0_237,1,0_186,0_50,0
0_238,2,0_49,0_50,0
0_239,1,0_82,0_50,1
0_240,2,0_84,0_50,1
0_242,1,0_241,0_51,0
0_243,2,0_49,0_51,0
0_244,1,0_54,0_51,1
0_245,2,0_84,0_51,1
0_246,1,0_51,0_52,0
0_248,1,0_247,0_52,0
0_249,1,0_51,0_54,0
0_251,1,0_250,0_54,0
0_252,1,0_52,0_55,0
0_253,2,0_70,0_55,0
0_254,2,0_103,0_55,0
0_255,1,0_51,0_57,0
0_256,1,0_51,0_58,0
0_259,1,0_51,0_60,0
0_260,1,0_182,0_60,0
0_262,1,0_60,0_61,0
0_263,1,0_193,0_61,0
0_264,1,0_58,0_62,0
0_265,1,0_4,0_63,0
0_266,1,0_186,0_63,0
0_267,1,0_62,0_63,0
0_268,1,0_63,0_64,0
0_269,1,0_61,0_65,0
0_270,1,0_64,0_66,0
0_271,1,0_65,0_66,0
0_272,1,0_66,0_67,0
0_273,1,0_67,0_68,0
0_274,1,0_44,0_68,0
0_275,1,0_68,0_69,0
0_276,2,0_84,0_69,0
0_277,2,0_77,0_69,0
0_278,1,0_1,0_71,0
0_279,1,0_186,0_71,0
0_280,1,0_57,0_71,0
0_281,1,0_71,0_72,0
0_282,1,0_72,0_73,0
0_285,1,0_72,0_74,0
0_287,1,0_286,0_74,0
0_289,1,0_288,0_74,0
0_290,1,0_73,0_75,0
0_291,1,0_74,0_75,0
0_292,1,0_75,0_76,0
0_293,2,0_84,0_76,0
0_294,2,0_81,0_76,0
0_296,1,0_295,0_78,0
0_297,1,0_50,0_78,0
0_298,1,0_73,0_78,0
0_299,1,0_74,0_78,0
0_300,1,0_2,0_78,0
0_301,1,0_4,0_78,0
0_302,1,0_46,0_78,0
0_303,1,0_9,0_78,0
0_304,1,0_9,0_79,0
0_305,2,0_84,0_80,0
0_306,1,0_79,0_82,0
0_307,2,0_81,0_82,0
0_308,1,0_50,0_82,0
0_309,2,0_70,0_82,0
0_310,1,0_50,0_82,0
0_311,2,0_77,0_82,0
0_312,2,0_56,0_83,0
0_313,1,0_46,0_85,0
0_314,1,0_85,0_86,0
0_316,1,0_315,0_86,0
0_318,1,0_86,0_87,0
0_319,1,0_182,0_87,0
0_320,1,0_46,0_88,0
0_322,1,0_321,0_88,0
0_323,1,0_88,0_89,0
0_324,1,0_5,0_90,0
0_325,1,0_186,0_90,0
0_326,1,0_89,0_90,0
