rtl_name,lut,ff,dsp,bram,uram
grp_bfs_Pipeline_loop_neighbors1_fu_278,700,150,0,0,0
grp_bfs_Pipeline_loop_neighbors_fu_262,700,150,0,0,0
add_ln21_cast2_fu_361_p2,13,0,0,0,0
add_ln21_cast_fu_367_p2,2,0,0,0,0
add_ln21_fu_355_p2,71,0,0,0,0
and_ln39_1_fu_577_p2,128,0,0,0,0
and_ln39_fu_611_p2,2,0,0,0,0
empty_fu_373_p2,15,0,0,0,0
icmp_ln21_fu_606_p2,29,0,0,0,0
icmp_ln25_1_fu_489_p2,29,0,0,0,0
icmp_ln25_fu_428_p2,29,0,0,0,0
icmp_ln28_1_fu_538_p2,29,0,0,0,0
icmp_ln28_fu_472_p2,29,0,0,0,0
icmp_ln39_fu_600_p2,29,0,0,0,0
lshr_ln26_1_fu_516_p2,950,0,0,0,0
lshr_ln26_fu_450_p2,950,0,0,0,0
n_1_fu_548_p2,16,0,0,0,0
or_ln26_fu_494_p2,7,0,0,0,0
or_ln39_fu_593_p2,128,0,0,0,0
shl_ln39_1_fu_587_p2,423,0,0,0,0
shl_ln39_fu_565_p2,423,0,0,0,0
xor_ln39_fu_571_p2,128,0,0,0,0
ap_NS_fsm_mux,57,0,0,0,0
ap_phi_mux_cnt_4_phi_fu_251_p6_mux,9,0,0,0,0
cnt_3_reg_233_mux,9,0,0,0,0
cnt_4_reg_247_mux,13,0,0,0,0
cnt_reg_209_mux,9,0,0,0,0
edges_address0_mux,13,0,0,0,0
edges_ce0_mux,13,0,0,0,0
horizon_fu_112_mux,9,0,0,0,0
level_0_address0_mux,21,0,0,0,0
level_0_ce0_mux,17,0,0,0,0
level_0_d0_mux,17,0,0,0,0
level_0_we0_mux,17,0,0,0,0
level_1_address0_mux,21,0,0,0,0
level_1_ce0_mux,17,0,0,0,0
level_1_d0_mux,17,0,0,0,0
level_1_we0_mux,17,0,0,0,0
level_counts_address0_mux,21,0,0,0,0
level_counts_d0_mux,13,0,0,0,0
n_reg_221_mux,9,0,0,0,0
nodes_address0_mux,13,0,0,0,0
add_ln21_cast2_reg_657,0,4,0,0,0
add_ln21_cast_reg_662,0,1,0,0,0
add_ln21_reg_651,0,64,0,0,0
ap_CS_fsm,0,13,0,0,0
cnt_3_reg_233,0,64,0,0,0
cnt_4_reg_247,0,64,0,0,0
cnt_reg_209,0,64,0,0,0
empty_reg_667,0,8,0,0,0
grp_bfs_Pipeline_loop_neighbors1_fu_278_ap_start_reg,0,1,0,0,0
grp_bfs_Pipeline_loop_neighbors_fu_262_ap_start_reg,0,1,0,0,0
horizon_fu_112,0,64,0,0,0
icmp_ln25_1_reg_727,0,1,0,0,0
icmp_ln25_reg_696,0,1,0,0,0
icmp_ln28_1_reg_746,0,1,0,0,0
icmp_ln28_reg_715,0,1,0,0,0
level_counts_addr_1_reg_686,0,3,0,0,0
n_reg_221,0,9,0,0,0
tmp_begin_1_reg_736,0,64,0,0,0
tmp_begin_reg_705,0,64,0,0,0
tmp_end_1_reg_741,0,64,0,0,0
tmp_end_reg_710,0,64,0,0,0
trunc_ln24_reg_691,0,7,0,0,0
zext_ln25_reg_676,0,7,0,0,0
flow_control_loop_pipe_sequential_init_U,0,0,0,0,0
mux_21_8_1_1_U1,9,0,0,0,0
ap_enable_pp0,2,0,0,0,0
cnt_2_fu_241_p2,71,0,0,0,0
e_3_fu_175_p2,71,0,0,0,0
icmp_ln28_fu_151_p2,29,0,0,0,0
icmp_ln32_fu_232_p2,11,0,0,0,0
lshr_ln29_fu_197_p2,423,0,0,0,0
ap_done_int_mux,9,0,0,0,0
ap_enable_reg_pp0_iter0_mux,9,0,0,0,0
ap_enable_reg_pp0_iter1_mux,9,0,0,0,0
cnt_1_fu_64_mux,9,0,0,0,0
e_1_fu_60_mux,9,0,0,0,0
ap_done_reg,0,1,0,0,0
ap_enable_reg_pp0_iter0_reg,0,1,0,0,0
ap_enable_reg_pp0_iter1,0,1,0,0,0
cnt_1_fu_64,0,64,0,0,0
e_1_fu_60,0,64,0,0,0
icmp_ln28_reg_282,0,1,0,0,0
level_0_addr_reg_301,0,7,0,0,0
level_1_addr_reg_306,0,7,0,0,0
trunc_ln29_2_reg_296,0,1,0,0,0
trunc_ln29_reg_286,0,1,0,0,0
mux_21_8_1_1_U11,9,0,0,0,0
cnt_1_fu_241_p2,71,0,0,0,0
e_2_fu_175_p2,71,0,0,0,0
cnt_fu_64_mux,9,0,0,0,0
e_fu_60_mux,9,0,0,0,0
cnt_fu_64,0,64,0,0,0
e_fu_60,0,64,0,0,0
trunc_ln29_1_reg_296,0,1,0,0,0
