node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges,latency,lut,ff,dsp,bram,uram
0_8,starting_node_read,0,0,not_exist,not_exist,not_exist,64,read,0.00,1,"['294', '295']","['0', '0']",0,0,0,0,0
0_9,empty,0,0,empty_fu_528_p1,not_exist,not_exist,7,trunc,0.00,2,['296'],"['0', '0']",0,0,0,0,0
0_25,zext_ln18,0,18,zext_ln18_fu_532_p1,not_exist,not_exist,64,zext,0.00,3,['297'],"['0', '0']",0,0,0,0,0
0_26,tmp_1,0,18,tmp_1_fu_538_p3,not_exist,not_exist,1,bitselect,0.00,4,"['299', '300', '302']","['0', '0']",0,0,0,0,0
0_27,br_ln18,0,18,not_exist,not_exist,not_exist,0,br,0.00,5,"['303', '304', '305']","['0', '0']",0,0,0,0,0
0_29,level_0_addr,0,18,not_exist,not_exist,not_exist,7,getelementptr,0.00,6,"['306', '308', '309']","['0', '0']",0,0,0,0,0
0_30,level_0_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,7,"['311', '312']","['0', '0']",0,0,0,0,0
0_31,br_ln18,0,18,not_exist,not_exist,not_exist,0,br,0.00,8,['313'],"['0', '0']",0,0,0,0,0
0_33,level_1_addr,0,18,not_exist,not_exist,not_exist,7,getelementptr,0.00,9,"['314', '315', '316']","['0', '0']",0,0,0,0,0
0_34,level_1_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,10,"['317', '318']","['0', '0']",0,0,0,0,0
0_35,br_ln18,0,18,not_exist,not_exist,not_exist,0,br,0.00,11,['319'],"['0', '0']",0,0,0,0,0
0_37,horizon,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,12,['321'],"['0', '0']",0,0,0,0,0
0_38,level_counts_0_addr,0,19,not_exist,not_exist,not_exist,3,getelementptr,0.00,13,"['322', '323', '324']","['0', '0']",0,0,0,0,0
0_39,level_counts_0_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.14,14,"['326', '327']","['0', '0']",0,0,0,0,0
0_40,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,15,"['328', '329']","['0', '0']",0,0,0,0,0
0_41,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,16,['330'],"['0', '0']",0,0,0,0,0
0_43,horizon_1,0,21,not_exist,not_exist,not_exist,64,load,0.00,17,"['331', '1058']","['1', '0']",0,0,0,0,0
0_45,trunc_ln21,0,21,trunc_ln21_fu_554_p1,not_exist,not_exist,8,trunc,0.00,18,['332'],"['1', '0']",0,0,0,0,0
0_46,add_ln21,0,21,add_ln21_fu_558_p2,add,Adder,64,add,1.81,19,"['333', '334']","['1', '0']",71,0,0,0,0
0_47,empty_13,0,21,empty_13_fu_564_p2,add,Adder,8,add,1.35,20,"['335', '337']","['1', '0']",15,0,0,0,0
0_48,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.84,21,['338'],"['1', '0']",0,0,0,0,0
0_50,cnt,0,0,not_exist,not_exist,not_exist,64,phi,0.00,22,"['339', '340', '341', '342']","['2', '0']",0,0,0,0,0
