node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges,latency,lut,ff,dsp,bram,uram
0_7,horizon,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,1,['119'],"['0', '0']",0,0,0,0,0
0_8,starting_node_read,0,0,not_exist,not_exist,not_exist,64,read,0.00,2,"['121', '122']","['0', '0']",0,0,0,0,0
0_9,cnt_8_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,3,['124'],"['0', '0']",0,0,0,0,0
0_10,cnt_5_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,4,['125'],"['0', '0']",0,0,0,0,0
0_11,cnt_2_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,5,['126'],"['0', '0']",0,0,0,0,0
0_12,cnt_1_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,6,['127'],"['0', '0']",0,0,0,0,0
0_26,trunc_ln18,0,18,trunc_ln18_fu_303_p1,not_exist,not_exist,1,trunc,0.00,12,['128'],"['1', '0']",0,0,0,0,0
0_27,shl_ln,0,18,shl_ln_fu_306_p3,not_exist,not_exist,4,bitconcatenate,0.00,13,"['130', '131', '133']","['1', '0']",0,0,0,0,0
0_28,lshr_ln,0,18,lshr_ln_fu_283_p4,not_exist,not_exist,7,partselect,0.00,7,"['135', '136', '137', '139']","['0', '0']",0,0,0,0,0
0_29,zext_ln18,0,18,zext_ln18_fu_293_p1,not_exist,not_exist,64,zext,0.00,8,['140'],"['0', '0']",0,0,0,0,0
0_30,level_addr,0,18,not_exist,not_exist,not_exist,7,getelementptr,0.00,9,"['141', '143', '144']","['0', '0']",0,0,0,0,0
0_31,level_load,0,18,not_exist,ram,RAM,16,load,2.26,10,['145'],"['0', '1']",0,0,0,0,0
0_32,zext_ln18_1,0,18,zext_ln18_1_fu_314_p1,not_exist,not_exist,16,zext,0.00,14,['146'],"['1', '0']",0,0,0,0,0
0_33,shl_ln18,0,18,shl_ln18_fu_318_p2,shl,Shifter,16,shl,0.00,15,"['148', '149']","['1', '0']",35,0,0,0,0
0_34,xor_ln18,0,18,xor_ln18_fu_324_p2,xor,LogicGate,16,xor,0.00,16,"['150', '152']","['1', '0']",16,0,0,0,0
0_35,and_ln18,0,18,and_ln18_fu_330_p2,and,LogicGate,16,and,1.67,17,"['153', '154']","['1', '0']",16,0,0,0,0
0_36,level_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,18,"['155', '156', '489']","['1', '0']",0,0,0,0,0
0_37,level_counts_addr,0,19,not_exist,not_exist,not_exist,4,getelementptr,0.00,19,"['157', '158', '159']","['1', '0']",0,0,0,0,0
0_38,level_counts_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.14,20,"['160', '161']","['1', '0']",0,0,0,0,0
0_39,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,11,"['162', '163']","['0', '0']",0,0,0,0,0
0_40,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,21,['164'],"['1', '0']",0,0,0,0,0
0_42,horizon_1,0,21,not_exist,not_exist,not_exist,64,load,0.00,22,"['165', '499']","['2', '0']",0,0,0,0,0
0_44,trunc_ln21,0,21,trunc_ln21_fu_340_p1,not_exist,not_exist,8,trunc,0.00,23,['166'],"['2', '0']",0,0,0,0,0
0_45,add_ln21,0,21,add_ln21_fu_344_p2,add,Adder,64,add,1.81,24,"['167', '168']","['2', '0']",71,0,0,0,0
0_46,empty,0,21,empty_fu_350_p2,add,Adder,8,add,1.35,25,"['169', '171']","['2', '0']",15,0,0,0,0
0_47,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.84,26,['172'],"['2', '0']",0,0,0,0,0
0_49,cnt,0,0,not_exist,not_exist,not_exist,64,phi,0.00,27,"['173', '174', '175', '176']","['3', '0']",0,0,0,0,0
0_50,n,0,0,not_exist,not_exist,not_exist,9,phi,0.00,28,"['178', '179', '180', '181']","['3', '0']",0,0,0,0,0
0_51,tmp,0,24,tmp_fu_356_p3,not_exist,not_exist,1,bitselect,0.00,29,"['183', '184', '186']","['3', '0']",0,0,0,0,0
0_53,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.00,30,"['187', '188', '189']","['3', '0']",0,0,0,0,0
0_55,zext_ln24,0,24,zext_ln24_fu_389_p1,not_exist,not_exist,64,zext,0.00,42,['190'],"['4', '0']",0,0,0,0,0
0_56,trunc_ln24,0,24,trunc_ln24_fu_394_p1,not_exist,not_exist,8,trunc,0.00,43,['191'],"['4', '0']",0,0,0,0,0
0_58,lshr_ln1,0,25,lshr_ln1_fu_364_p4,not_exist,not_exist,7,partselect,0.00,31,"['193', '194', '195', '196']","['3', '0']",0,0,0,0,0
0_59,zext_ln25,0,25,zext_ln25_fu_374_p1,not_exist,not_exist,64,zext,0.00,32,['197'],"['3', '0']",0,0,0,0,0
