node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_112,empty,2,0,not_exist,not_exist,32,0,1
0_117,empty,2,0,not_exist,not_exist,64,0,1
0_121,empty,2,0,not_exist,not_exist,64,0,0
0_124,empty,2,0,not_exist,not_exist,8,0,0
0_140,empty,2,0,not_exist,not_exist,8,0,1
0_147,empty,2,0,not_exist,not_exist,9,0,0
0_153,empty,2,0,not_exist,not_exist,9,0,256
0_156,empty,2,0,not_exist,not_exist,9,0,1
0_177,empty,2,0,not_exist,not_exist,32,0,7
0_182,empty,2,0,not_exist,not_exist,7,0,0
0_188,empty,2,0,not_exist,not_exist,32,0,6
0_215,empty,2,0,not_exist,not_exist,32,0,64
0_217,empty,2,0,not_exist,not_exist,32,0,127
0_232,bfs_Pipeline_loop_neighbors,2,0,not_exist,not_exist,1,6,<constant bfs_Pipeline_loop_neighbors>
0_257,empty,2,0,not_exist,not_exist,68,0,29514790517935282586
0_260,empty,2,0,not_exist,not_exist,64,0,5
0_265,empty,2,0,not_exist,not_exist,32,0,67
0_285,empty,2,0,not_exist,not_exist,64,0,10
1_87,empty,2,0,not_exist,not_exist,32,0,1
1_129,empty,2,0,not_exist,not_exist,64,0,2
1_139,empty,2,0,not_exist,not_exist,6,0,0
1_145,empty,2,0,not_exist,not_exist,32,0,11
1_149,empty,2,0,not_exist,not_exist,64,0,0
1_162,empty,2,0,not_exist,not_exist,8,0,127
1_172,empty,2,0,not_exist,not_exist,64,0,1
1_175,empty,2,0,not_exist,not_exist,12,0,1
1_178,empty,2,0,not_exist,not_exist,1,0,1
1_225,empty,2,0,not_exist,not_exist,1,0,0
