node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_153,empty,2,0,not_exist,not_exist,64,0,1
0_160,empty,2,0,not_exist,not_exist,32,0,6
0_165,empty,2,0,not_exist,not_exist,3,0,0
0_170,empty,2,0,not_exist,not_exist,32,0,7
0_176,empty,2,0,not_exist,not_exist,64,0,0
0_181,empty,2,0,not_exist,not_exist,16,0,255
0_185,empty,2,0,not_exist,not_exist,16,0,65535
0_206,empty,2,0,not_exist,not_exist,32,0,1
0_216,empty,2,0,not_exist,not_exist,32,0,0
0_218,empty,2,0,not_exist,not_exist,32,0,63
0_232,empty,2,0,not_exist,not_exist,4,0,1
0_235,empty,2,0,not_exist,not_exist,1,0,1
0_238,empty,2,0,not_exist,not_exist,8,0,1
0_245,empty,2,0,not_exist,not_exist,9,0,0
0_251,empty,2,0,not_exist,not_exist,9,0,256
0_254,empty,2,0,not_exist,not_exist,9,0,1
0_324,empty,2,0,not_exist,not_exist,32,0,64
0_326,empty,2,0,not_exist,not_exist,32,0,127
0_341,bfs_Pipeline_loop_neighbors,2,0,not_exist,not_exist,1,6,<constant bfs_Pipeline_loop_neighbors>
0_369,empty,2,0,not_exist,not_exist,6,0,0
0_375,empty,2,0,not_exist,not_exist,32,0,3
0_383,empty,2,0,not_exist,not_exist,128,0,18446744073709551615
0_387,empty,2,0,not_exist,not_exist,128,0,340282366920938463463374607431768211455
0_401,empty,2,0,not_exist,not_exist,64,0,10
1_175,empty,2,0,not_exist,not_exist,32,0,1
1_217,empty,2,0,not_exist,not_exist,64,0,2
1_227,empty,2,0,not_exist,not_exist,32,0,11
1_236,empty,2,0,not_exist,not_exist,32,0,10
1_240,empty,2,0,not_exist,not_exist,64,0,0
1_247,empty,2,0,not_exist,not_exist,6,0,0
1_273,empty,2,0,not_exist,not_exist,32,0,7
1_275,empty,2,0,not_exist,not_exist,32,0,63
1_279,empty,2,0,not_exist,not_exist,32,0,6
1_284,empty,2,0,not_exist,not_exist,3,0,0
1_309,empty,2,0,not_exist,not_exist,8,0,127
1_319,empty,2,0,not_exist,not_exist,64,0,1
1_322,empty,2,0,not_exist,not_exist,11,0,1
1_325,empty,2,0,not_exist,not_exist,1,0,1
1_426,empty,2,0,not_exist,not_exist,16,0,255
1_430,empty,2,0,not_exist,not_exist,16,0,65535
1_481,empty,2,0,not_exist,not_exist,1,0,0
