rtl_name,lut,ff,dsp,bram,uram
mul_3ns_5ns_7_1_1_U10,17,0,0,0,0
mul_3ns_5ns_7_1_1_U5,17,0,0,0,0
mul_4ns_6ns_9_1_1_U12,26,0,0,0,0
mul_4ns_6ns_9_1_1_U4,26,0,0,0,0
mux_21_8_1_1_U2,9,0,0,0,0
mux_21_8_1_1_U8,9,0,0,0,0
mux_257_8_1_1_U3,9,0,0,0,0
mux_257_8_1_1_U9,9,0,0,0,0
urem_3ns_3ns_3_7_seq_1_U11,19,45,0,0,0
urem_3ns_3ns_3_7_seq_1_U6,19,45,0,0,0
urem_4ns_4ns_3_8_seq_1_U1,23,58,0,0,0
urem_4ns_4ns_3_8_seq_1_U7,23,58,0,0,0
add_ln21_fu_1050_p2,13,0,0,0,0
and_ln18_1_fu_556_p2,16,0,0,0,0
and_ln18_fu_578_p2,16,0,0,0,0
and_ln33_1_fu_856_p2,16,0,0,0,0
and_ln33_2_fu_1306_p2,16,0,0,0,0
and_ln33_3_fu_1285_p2,16,0,0,0,0
and_ln33_fu_877_p2,16,0,0,0,0
and_ln39_1_fu_983_p2,128,0,0,0,0
and_ln39_2_fu_1450_p2,128,0,0,0,0
and_ln39_3_fu_1412_p2,128,0,0,0,0
and_ln39_fu_1021_p2,128,0,0,0,0
cnt_5_fu_898_p2,71,0,0,0,0
cnt_8_fu_1327_p2,71,0,0,0,0
conv20_fu_616_p2,4,0,0,0,0
e_3_fu_904_p2,71,0,0,0,0
e_5_fu_1333_p2,71,0,0,0,0
icmp_ln21_fu_610_p2,9,0,0,0,0
icmp_ln24_1_fu_1059_p2,11,0,0,0,0
icmp_ln24_fu_630_p2,11,0,0,0,0
icmp_ln25_1_fu_1148_p2,11,0,0,0,0
icmp_ln25_fu_719_p2,11,0,0,0,0
icmp_ln28_1_fu_765_p2,29,0,0,0,0
icmp_ln28_2_fu_1188_p2,29,0,0,0,0
icmp_ln28_3_fu_1194_p2,29,0,0,0,0
icmp_ln28_fu_759_p2,29,0,0,0,0
icmp_ln32_1_fu_1263_p2,11,0,0,0,0
icmp_ln32_fu_834_p2,11,0,0,0,0
icmp_ln39_1_fu_1473_p2,29,0,0,0,0
icmp_ln39_fu_1044_p2,29,0,0,0,0
lshr_ln25_1_fu_700_p2,35,0,0,0,0
lshr_ln25_2_fu_1115_p2,35,0,0,0,0
lshr_ln25_3_fu_1129_p2,35,0,0,0,0
lshr_ln25_fu_686_p2,35,0,0,0,0
