edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_163,1,0_3,0_20,0
0_166,1,0_20,0_21,0
0_168,1,0_167,0_21,0
0_170,1,0_169,0_21,0
0_171,1,0_21,0_22,0
0_172,1,0_20,0_23,0
0_173,1,0_23,0_24,0
0_174,2,0_29,0_24,0
0_175,2,0_33,0_24,0
0_176,1,0_4,0_26,0
0_178,1,0_177,0_26,0
0_179,1,0_22,0_26,0
0_181,1,0_180,0_27,0
0_182,1,0_26,0_27,0
0_183,2,0_39,0_28,0
0_184,1,0_5,0_30,0
0_185,1,0_177,0_30,0
0_186,1,0_22,0_30,0
0_187,1,0_180,0_31,0
0_188,1,0_30,0_31,0
0_189,2,0_39,0_32,0
0_190,1,0_167,0_34,0
0_191,1,0_6,0_35,0
0_192,1,0_177,0_35,0
0_193,1,0_177,0_35,0
0_195,1,0_194,0_36,0
0_196,1,0_35,0_36,0
0_197,1,0_177,0_37,0
0_198,1,0_34,0_37,0
0_199,2,0_46,0_38,0
0_200,1,0_34,0_40,0
0_201,1,0_40,0_42,0
0_202,1,0_40,0_43,0
0_203,1,0_194,0_43,0
0_204,1,0_42,0_44,0
0_206,1,0_205,0_44,0
0_207,2,0_55,0_45,0
0_208,1,0_177,0_47,0
0_209,2,0_46,0_47,0
0_210,1,0_148,0_47,1
0_211,2,0_150,0_47,1
0_213,1,0_212,0_48,0
0_214,2,0_46,0_48,0
0_215,1,0_53,0_48,1
0_216,2,0_150,0_48,1
0_217,1,0_48,0_49,0
0_218,1,0_48,0_50,0
0_219,1,0_48,0_51,0
0_221,1,0_220,0_51,0
0_222,1,0_48,0_53,0
0_224,1,0_223,0_53,0
0_225,1,0_51,0_54,0
0_226,2,0_68,0_54,0
0_227,2,0_155,0_54,0
0_230,1,0_48,0_57,0
0_231,1,0_167,0_57,0
0_232,1,0_169,0_57,0
0_233,1,0_57,0_58,0
0_234,1,0_4,0_59,0
0_235,1,0_177,0_59,0
0_236,1,0_58,0_59,0
