edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_200,1,0_199,0_9,0
0_203,1,0_5,0_27,0
0_204,1,0_27,0_28,0
0_207,1,0_28,0_29,0
0_209,1,0_208,0_29,0
0_212,1,0_27,0_30,0
0_213,1,0_199,0_30,0
0_215,1,0_214,0_30,0
0_216,1,0_30,0_31,0
0_217,1,0_6,0_32,0
0_219,1,0_218,0_32,0
0_220,1,0_31,0_32,0
0_221,1,0_32,0_33,0
0_222,1,0_29,0_34,0
0_224,1,0_223,0_35,0
0_225,1,0_34,0_35,0
0_226,1,0_35,0_36,0
0_228,1,0_227,0_36,0
0_229,1,0_33,0_37,0
0_230,1,0_36,0_37,0
0_231,1,0_37,0_38,0
0_232,1,0_32,0_38,0
0_233,1,0_7,0_39,0
0_234,1,0_218,0_39,0
0_235,1,0_218,0_39,0
0_236,1,0_39,0_40,0
0_239,1,0_40,0_41,0
0_241,1,0_240,0_41,0
0_243,1,0_242,0_41,0
0_245,1,0_244,0_41,0
0_246,1,0_41,0_42,0
0_247,1,0_39,0_42,0
0_248,1,0_218,0_43,0
0_249,1,0_9,0_43,0
0_250,2,0_56,0_44,0
0_251,1,0_9,0_46,0
0_252,1,0_46,0_48,0
0_253,1,0_46,0_49,0
0_254,1,0_46,0_50,0
0_255,1,0_46,0_51,0
0_256,1,0_240,0_51,0
0_257,1,0_50,0_52,0
0_259,1,0_258,0_52,0
0_260,1,0_49,0_53,0
0_262,1,0_261,0_53,0
0_263,1,0_48,0_54,0
0_265,1,0_264,0_54,0
0_266,2,0_64,0_55,0
0_267,1,0_218,0_57,0
0_268,2,0_56,0_57,0
0_269,1,0_155,0_57,1
0_270,2,0_157,0_57,1
0_272,1,0_271,0_58,0
0_273,2,0_56,0_58,0
0_274,1,0_62,0_58,1
0_275,2,0_157,0_58,1
0_276,1,0_58,0_59,0
0_277,1,0_58,0_60,0
0_279,1,0_278,0_60,0
0_280,1,0_58,0_62,0
0_282,1,0_281,0_62,0
0_283,1,0_60,0_63,0
0_284,2,0_78,0_63,0
0_285,2,0_164,0_63,0
0_287,1,0_59,0_66,0
0_288,1,0_208,0_66,0
0_291,1,0_58,0_67,0
0_292,1,0_199,0_67,0
0_293,1,0_214,0_67,0
0_294,1,0_67,0_68,0
0_295,1,0_6,0_69,0
0_296,1,0_218,0_69,0
0_297,1,0_68,0_69,0
0_298,1,0_69,0_70,0
0_299,1,0_66,0_71,0
0_300,1,0_70,0_72,0
0_301,1,0_71,0_72,0
0_302,1,0_72,0_73,0
0_303,1,0_73,0_74,0
0_304,1,0_74,0_75,0
0_305,1,0_75,0_76,0
0_306,1,0_46,0_76,0
0_307,1,0_76,0_77,0
0_308,2,0_157,0_77,0
0_309,2,0_99,0_77,0
0_312,1,0_58,0_79,0
0_313,1,0_199,0_79,0
0_316,1,0_79,0_80,0
0_318,1,0_317,0_80,0
0_321,1,0_58,0_81,0
0_323,1,0_322,0_81,0
0_324,1,0_214,0_81,0
0_325,1,0_81,0_82,0
0_326,1,0_1,0_83,0
0_327,1,0_218,0_83,0
0_328,1,0_82,0_83,0
0_329,1,0_83,0_84,0
0_330,1,0_80,0_85,0
0_331,1,0_84,0_86,0
0_332,1,0_85,0_86,0
0_333,1,0_86,0_87,0
0_334,1,0_2,0_88,0
0_335,1,0_218,0_88,0
0_336,1,0_82,0_88,0
0_337,1,0_88,0_89,0
0_338,1,0_80,0_90,0
0_339,1,0_89,0_91,0
0_340,1,0_90,0_91,0
0_341,1,0_91,0_92,0
0_344,1,0_87,0_93,0
0_345,1,0_92,0_93,0
0_346,1,0_59,0_93,0
0_349,1,0_86,0_94,0
0_351,1,0_350,0_94,0
0_353,1,0_352,0_94,0
0_355,1,0_91,0_95,0
0_356,1,0_350,0_95,0
0_357,1,0_352,0_95,0
0_359,1,0_94,0_96,0
0_360,1,0_95,0_96,0
0_361,1,0_59,0_96,0
0_362,1,0_93,0_97,0
0_363,1,0_96,0_97,0
0_364,1,0_97,0_98,0
0_365,2,0_157,0_98,0
0_366,2,0_101,0_98,0
0_367,2,0_106,0_100,0
0_368,1,0_149,0_102,1
0_369,2,0_152,0_102,1
0_370,1,0_57,0_102,0
0_371,2,0_101,0_102,0
0_372,1,0_150,0_103,1
0_373,2,0_152,0_103,1
0_374,1,0_93,0_103,0
0_375,2,0_101,0_103,0
0_376,1,0_103,0_104,0
0_377,1,0_96,0_104,0
0_378,1,0_104,0_105,0
0_379,2,0_137,0_105,0
0_380,2,0_154,0_105,0
0_383,1,0_103,0_108,0
0_385,1,0_384,0_108,0
0_387,1,0_103,0_109,0
0_388,1,0_384,0_109,0
0_391,1,0_103,0_110,0
0_392,1,0_199,0_110,0
0_394,1,0_393,0_110,0
0_395,1,0_110,0_111,0
0_396,1,0_3,0_112,0
0_397,1,0_218,0_112,0
0_398,1,0_111,0_112,0
0_399,1,0_112,0_113,0
0_402,1,0_109,0_114,0
0_404,1,0_403,0_114,0
0_405,1,0_114,0_115,0
0_406,1,0_113,0_116,0
0_407,1,0_115,0_116,0
0_408,1,0_116,0_117,0
0_409,1,0_4,0_118,0
0_410,1,0_218,0_118,0
0_411,1,0_111,0_118,0
0_412,1,0_118,0_119,0
0_414,1,0_108,0_120,0
0_415,1,0_403,0_120,0
0_416,1,0_120,0_121,0
0_417,1,0_119,0_122,0
0_418,1,0_121,0_122,0
0_419,1,0_122,0_123,0
0_420,1,0_103,0_124,0
0_422,1,0_117,0_125,0
0_423,1,0_123,0_125,0
0_424,1,0_124,0_125,0
0_425,1,0_125,0_126,0
0_427,1,0_126,0_127,0
0_428,1,0_208,0_127,0
0_430,1,0_125,0_128,0
0_431,1,0_199,0_128,0
0_432,1,0_214,0_128,0
0_433,1,0_128,0_129,0
0_434,1,0_6,0_130,0
0_435,1,0_218,0_130,0
0_436,1,0_129,0_130,0
0_437,1,0_130,0_131,0
0_438,1,0_127,0_132,0
0_439,1,0_131,0_133,0
0_440,1,0_132,0_133,0
0_441,1,0_133,0_134,0
0_442,1,0_134,0_135,0
0_444,1,0_443,0_135,0
0_445,1,0_135,0_136,0
0_446,2,0_152,0_136,0
0_447,2,0_148,0_136,0
0_448,1,0_127,0_138,0
0_449,1,0_223,0_139,0
0_450,1,0_138,0_139,0
0_451,1,0_139,0_140,0
0_452,1,0_227,0_140,0
0_453,1,0_131,0_141,0
0_454,1,0_140,0_141,0
0_455,1,0_54,0_142,0
0_456,1,0_142,0_143,0
0_457,1,0_138,0_143,0
0_458,1,0_141,0_144,0
0_459,1,0_143,0_144,0
0_460,1,0_144,0_145,0
0_461,1,0_130,0_145,0
0_462,1,0_102,0_146,0
0_463,1,0_240,0_146,0
0_464,2,0_152,0_147,0
0_465,1,0_146,0_149,0
0_466,2,0_148,0_149,0
0_467,1,0_102,0_149,0
0_468,2,0_137,0_149,0
0_469,1,0_103,0_150,0
0_470,1,0_240,0_150,0
0_471,2,0_106,0_151,0
0_472,2,0_157,0_153,0
0_473,1,0_57,0_155,0
0_474,2,0_78,0_155,0
0_475,1,0_57,0_155,0
0_476,2,0_99,0_155,0
0_477,1,0_102,0_155,0
0_478,2,0_154,0_155,0
0_479,2,0_64,0_156,0
0_482,1,0_53,0_158,0
0_483,1,0_199,0_158,0
0_485,1,0_158,0_159,0
0_486,1,0_403,0_159,0
0_487,1,0_46,0_160,0
0_490,1,0_52,0_161,0
0_491,1,0_322,0_161,0
0_493,1,0_492,0_161,0
0_494,1,0_161,0_162,0
0_495,1,0_160,0_163,0
0_496,2,0_176,0_163,0
0_497,2,0_188,0_163,0
0_498,1,0_7,0_177,0
0_499,1,0_218,0_177,0
0_500,1,0_162,0_177,0
0_501,1,0_177,0_178,0
0_502,1,0_159,0_179,0
0_504,1,0_503,0_180,0
0_505,1,0_179,0_180,0
0_506,1,0_180,0_181,0
0_508,1,0_507,0_181,0
0_509,1,0_178,0_182,0
0_510,1,0_181,0_182,0
0_511,1,0_57,0_183,0
0_512,1,0_183,0_184,0
0_513,1,0_179,0_184,0
0_514,1,0_182,0_185,0
0_515,1,0_184,0_185,0
0_516,1,0_185,0_186,0
0_517,1,0_177,0_186,0
0_518,2,0_193,0_187,0
0_519,1,0_8,0_165,0
0_520,1,0_218,0_165,0
0_521,1,0_162,0_165,0
0_522,1,0_165,0_166,0
0_523,1,0_159,0_167,0
0_524,1,0_503,0_168,0
0_525,1,0_167,0_168,0
0_526,1,0_168,0_169,0
0_527,1,0_507,0_169,0
0_528,1,0_166,0_170,0
0_529,1,0_169,0_170,0
0_530,1,0_57,0_171,0
0_531,1,0_171,0_172,0
0_532,1,0_167,0_172,0
0_533,1,0_170,0_173,0
0_534,1,0_172,0_173,0
0_535,1,0_173,0_174,0
0_536,1,0_165,0_174,0
0_537,2,0_193,0_175,0
0_538,1,0_57,0_189,0
0_539,1,0_218,0_189,0
0_540,1,0_51,0_190,0
0_542,1,0_541,0_190,0
0_543,1,0_189,0_191,0
0_544,1,0_190,0_191,0
0_545,1,0_191,0_192,0
0_546,2,0_198,0_192,0
0_547,2,0_196,0_192,0
0_548,1,0_51,0_194,0
0_549,1,0_9,0_194,0
0_550,2,0_56,0_195,0
0_745,2,0_45,0_56,0
0_746,2,0_56,0_64,0
0_747,2,0_64,0_164,0
0_748,2,0_64,0_78,0
0_749,2,0_78,0_99,0
0_750,2,0_78,0_157,0
0_751,2,0_99,0_101,0
0_752,2,0_99,0_157,0
0_753,2,0_101,0_106,0
0_754,2,0_106,0_154,0
0_755,2,0_106,0_137,0
0_756,2,0_137,0_148,0
0_757,2,0_137,0_152,0
0_758,2,0_148,0_152,0
0_759,2,0_152,0_106,1
0_760,2,0_154,0_157,0
0_761,2,0_157,0_64,1
0_762,2,0_164,0_188,0
0_763,2,0_164,0_176,0
0_764,2,0_176,0_193,0
0_765,2,0_188,0_193,0
0_766,2,0_193,0_196,0
0_767,2,0_193,0_198,0
0_768,2,0_196,0_56,1
0_769,4,0_40,0_42,0
0_770,4,0_33,0_38,0
0_771,4,0_166,0_174,0
0_772,4,0_178,0_186,0
0_773,4,0_131,0_145,0
0_774,4,0_43,0_46,0
0_775,4,0_43,0_194,0
0_776,4,0_46,0_194,0
