edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_185,1,0_184,0_6,0
0_188,1,0_3,0_18,0
0_189,1,0_4,0_19,0
0_191,1,0_190,0_19,0
0_192,1,0_18,0_19,0
0_194,1,0_193,0_20,0
0_195,1,0_19,0_20,0
0_196,1,0_5,0_21,0
0_197,1,0_190,0_21,0
0_198,1,0_190,0_21,0
0_199,1,0_21,0_22,0
0_202,1,0_22,0_23,0
0_204,1,0_203,0_23,0
0_206,1,0_205,0_23,0
0_208,1,0_207,0_23,0
0_209,1,0_23,0_24,0
0_210,1,0_21,0_24,0
0_212,1,0_211,0_25,0
0_213,1,0_6,0_25,0
0_214,2,0_33,0_26,0
0_215,1,0_6,0_28,0
0_216,1,0_28,0_29,0
0_217,1,0_28,0_30,0
0_219,1,0_218,0_30,0
0_220,1,0_30,0_32,0
0_221,2,0_181,0_32,0
0_222,2,0_38,0_32,0
0_223,1,0_28,0_35,0
0_225,1,0_224,0_35,0
0_226,1,0_35,0_36,0
0_227,2,0_46,0_37,0
0_228,1,0_190,0_39,0
0_229,2,0_38,0_39,0
0_230,1,0_92,0_39,1
0_231,2,0_94,0_39,1
0_233,1,0_232,0_40,0
0_234,2,0_38,0_40,0
0_235,1,0_44,0_40,1
0_236,2,0_94,0_40,1
0_237,1,0_40,0_41,0
0_238,1,0_40,0_42,0
0_240,1,0_239,0_42,0
0_241,1,0_40,0_44,0
0_243,1,0_242,0_44,0
0_244,1,0_42,0_45,0
0_245,2,0_52,0_45,0
0_246,2,0_103,0_45,0
0_247,1,0_4,0_48,0
0_248,1,0_190,0_48,0
0_249,1,0_41,0_48,0
0_250,1,0_48,0_49,0
0_251,1,0_49,0_50,0
0_252,1,0_29,0_50,0
0_253,1,0_50,0_51,0
0_254,2,0_94,0_51,0
0_255,2,0_59,0_51,0
0_256,1,0_1,0_53,0
0_257,1,0_190,0_53,0
0_258,1,0_41,0_53,0
0_259,1,0_53,0_54,0
0_260,1,0_54,0_55,0
0_263,1,0_54,0_56,0
0_265,1,0_264,0_56,0
0_267,1,0_266,0_56,0
0_268,1,0_55,0_57,0
