node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges,latency,lut,ff,dsp,bram,uram
0_29,level_load,0,18,not_exist,ram,RAM,16,load,2.26,6,['372'],"['0', '1']",0,0,0,0,0
0_32,shl_ln18,0,18,shl_ln18_fu_641_p2,shl,Shifter,16,shl,0.00,11,"['380', '381']","['1', '0']",35,0,0,0,0
0_33,xor_ln18,0,18,xor_ln18_fu_647_p2,xor,LogicGate,16,xor,0.00,12,"['382', '384']","['1', '0']",16,0,0,0,0
0_34,and_ln18,0,18,and_ln18_fu_653_p2,and,LogicGate,16,and,1.67,13,"['385', '386']","['1', '0']",16,0,0,0,0
0_35,level_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,14,"['387', '388', '1227']","['1', '0']",0,0,0,0,0
0_37,level_counts_0_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.14,16,"['393', '394']","['1', '0']",0,0,0,0,0
0_38,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,7,"['396', '397']","['0', '0']",0,0,0,0,0
0_41,horizon_1,0,21,not_exist,not_exist,not_exist,4,load,0.00,18,"['399', '1232']","['2', '0']",0,0,0,0,0
0_43,icmp_ln21,0,21,icmp_ln21_fu_667_p2,icmp,Cmp,1,icmp,0.87,20,"['401', '403']","['2', '0']",9,0,0,0,0
0_48,conv20,0,21,conv20_fu_673_p2,not_exist,not_exist,4,or,0.00,22,"['407', '409']","['2', '0']",4,0,0,0,0
0_187,n_2,0,24,n_2_fu_948_p2,add,Adder,9,add,1.35,121,"['865', '867']","['12', '0']",16,0,0,0,0
0_64,level_load_1,0,25,not_exist,ram,RAM,16,load,2.26,33,['440'],"['3', '1']",0,0,0,0,0
0_66,lshr_ln25,0,25,lshr_ln25_fu_745_p2,lshr,Shifter,16,lshr,0.00,45,"['442', '443']","['4', '0']",35,0,0,0,0
0_68,icmp_ln25,0,25,icmp_ln25_fu_755_p2,icmp,Cmp,1,icmp,2.00,47,"['445', '446']","['4', '0']",11,0,0,0,0
0_74,nodes_0_load,0,26,not_exist,ram,RAM,128,load,2.26,52,['459'],"['4', '1']",0,0,0,0,0
0_76,tmp_end,0,27,tmp_end_reg_1528,not_exist,not_exist,64,partselect,0.00,54,"['462', '463', '465', '467']","['5', '0']",0,64,0,0,0
0_77,icmp_ln28,0,28,icmp_ln28_fu_769_p2,icmp,Cmp,1,icmp,1.40,55,"['468', '469']","['5', '0']",29,0,0,0,0
0_118,e_3,0,28,e_3_fu_895_p2,add,Adder,64,add,1.81,94,"['542', '543']","['8', '0']",71,0,0,0,0
