node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges
0_7,horizon,0,0,not_exist,not_exist,not_exist,4,alloca,0.00,1,['273']
0_21,starting_node_read,0,10,not_exist,not_exist,not_exist,64,read,0.00,2,"['275', '276']"
0_22,level_addr,0,18,not_exist,not_exist,not_exist,8,getelementptr,0.00,3,"['277', '279', '280']"
0_23,level_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,4,"['282', '283']"
0_24,level_counts_addr,0,19,not_exist,not_exist,not_exist,4,getelementptr,0.00,5,"['284', '285', '286']"
0_25,level_counts_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.14,6,"['288', '289']"
0_26,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,7,"['291', '292']"
0_27,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,8,['293']
0_29,horizon_1,0,21,not_exist,not_exist,not_exist,4,load,0.00,9,"['294', '984']"
0_30,zext_ln21,0,21,zext_ln21_fu_611_p1,not_exist,not_exist,8,zext,0.00,10,['295']
0_31,icmp_ln21,0,21,icmp_ln21_fu_615_p2,icmp,Cmp,1,icmp,0.87,11,"['296', '298']"
0_33,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,12,"['299', '300', '301']"
0_36,conv20,0,21,conv20_fu_621_p2,not_exist,not_exist,4,or,0.00,13,"['302', '304']"
0_37,zext_ln24,0,24,zext_ln24_fu_627_p1,not_exist,not_exist,8,zext,0.00,14,['305']
0_38,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.84,15,['306']
0_40,cnt,0,0,not_exist,not_exist,not_exist,64,phi,0.00,17,"['307', '308', '309', '310']"
0_41,n,0,0,not_exist,not_exist,not_exist,9,phi,0.00,18,"['312', '313', '314', '315']"
0_42,zext_ln24_1,0,24,zext_ln24_1_fu_631_p1,not_exist,not_exist,64,zext,0.00,19,['316']
0_43,tmp,0,24,tmp_fu_636_p3,not_exist,not_exist,1,bitselect,0.00,20,"['318', '319', '321']"
0_45,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.00,21,"['322', '323', '324']"
0_48,level_addr_1,0,25,not_exist,not_exist,not_exist,8,getelementptr,0.00,22,"['325', '326', '327']"
0_49,level_load,0,25,not_exist,ram,RAM,8,load,2.26,23,['328']
0_50,icmp_ln25,0,25,grp_fu_577_p2,icmp,Cmp,1,icmp,0.86,33,"['329', '330']"
0_51,br_ln25,0,25,not_exist,not_exist,not_exist,0,br,0.84,34,"['331', '332', '333']"
0_53,nodes_addr,0,26,not_exist,not_exist,not_exist,8,getelementptr,0.00,35,"['334', '335', '336']"
0_54,nodes_load,0,26,not_exist,ram,RAM,128,load,2.26,36,['337']
0_55,tmp_begin,0,26,tmp_begin_fu_670_p1,not_exist,not_exist,64,trunc,0.00,37,['338']
0_56,tmp_end,0,27,tmp_end_reg_1065,not_exist,not_exist,64,partselect,0.00,38,"['340', '341', '343', '345']"
0_57,icmp_ln28,0,28,icmp_ln28_fu_674_p2,icmp,Cmp,1,icmp,1.40,39,"['346', '347']"
0_58,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.84,40,"['348', '349', '350']"
0_60,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.84,41,['351']
0_62,cnt_4,0,0,not_exist,not_exist,not_exist,64,phi,0.00,42,"['352', '353', '354', '355']"
0_63,e_1,0,0,not_exist,not_exist,not_exist,64,phi,0.00,43,"['356', '357', '358', '359']"
0_64,icmp_ln28_1,0,28,icmp_ln28_1_fu_680_p2,icmp,Cmp,1,icmp,1.40,44,"['360', '361']"
0_65,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.00,45,"['362', '363', '364']"
0_68,lshr_ln1,0,29,tmp_dst_fu_720_p3,not_exist,not_exist,53,partselect,0.00,58,"['366', '367', '369', '371']"
0_69,trunc_ln28,0,28,trunc_ln28_fu_685_p1,not_exist,not_exist,11,trunc,0.00,46,['372']
0_70,zext_ln29,0,29,zext_ln29_fu_689_p1,not_exist,not_exist,64,zext,0.00,47,['373']
0_71,edges_0_addr,0,29,not_exist,not_exist,not_exist,11,getelementptr,0.00,48,"['374', '375', '376']"
0_72,edges_0_load,0,29,not_exist,ram,RAM,64,load,2.26,49,['377']
0_73,edges_1_addr,0,29,not_exist,not_exist,not_exist,11,getelementptr,0.00,50,"['378', '379', '380']"
0_74,edges_1_load,0,29,not_exist,ram,RAM,64,load,2.26,51,['381']
0_75,tmp_dst,0,29,mux_253_64_1_1_U1,mux,Multiplexer,64,mux,0.84,59,"['383', '384', '385', '386']"
0_76,level_addr_3,0,30,not_exist,not_exist,not_exist,8,getelementptr,0.00,60,"['387', '388', '389']"
0_77,tmp_level,0,30,not_exist,ram,RAM,8,load,2.26,61,['390']
0_78,icmp_ln32,0,32,grp_fu_592_p2,icmp,Cmp,1,icmp,0.86,62,"['391', '393']"
0_79,br_ln32,0,32,not_exist,not_exist,not_exist,0,br,0.84,63,"['394', '395', '396']"
0_81,level_addr_3_write_ln33,0,33,not_exist,ram,RAM,0,store,2.26,64,"['397', '398', '980']"
0_82,cnt_5,0,34,cnt_5_fu_731_p2,add,Adder,64,add,1.81,65,"['399', '400']"
0_83,br_ln35,0,35,not_exist,not_exist,not_exist,0,br,0.84,66,['401']
0_85,cnt_2,0,0,not_exist,not_exist,not_exist,64,phi,0.00,68,"['402', '403', '404', '405']"
0_86,e_3,0,28,e_3_fu_737_p2,add,Adder,64,add,1.81,67,"['406', '407']"
0_87,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.00,69,['408']
0_89,br_ln0,0,0,not_exist,not_exist,not_exist,0,br,0.84,52,['409']
0_91,cnt_3,0,0,not_exist,not_exist,not_exist,64,phi,0.00,70,"['410', '411', '412', '413', '414', '415']"
0_92,trunc_ln24,0,24,trunc_ln24_fu_695_p1,not_exist,not_exist,8,trunc,0.00,53,['416']
0_93,n_2,0,24,n_2_fu_699_p2,not_exist,not_exist,8,or,0.00,54,"['417', '419']"
0_94,zext_ln16,0,16,zext_ln16_fu_705_p1,not_exist,not_exist,64,zext,0.00,55,['420']
0_95,level_addr_4,0,25,not_exist,not_exist,not_exist,8,getelementptr,0.00,56,"['421', '422', '423']"
0_96,level_load_2,0,25,not_exist,ram,RAM,8,load,2.26,57,['424']
0_97,icmp_ln25_2,0,25,grp_fu_577_p2,icmp,Cmp,1,icmp,0.86,71,"['425', '426']"
0_98,br_ln25,0,25,not_exist,not_exist,not_exist,0,br,0.84,72,"['427', '428', '429']"
0_100,nodes_addr_2,0,26,not_exist,not_exist,not_exist,8,getelementptr,0.00,73,"['588', '589', '590']"
0_101,nodes_load_2,0,26,not_exist,ram,RAM,128,load,2.26,74,['591']
0_102,tmp_begin_2,0,26,tmp_begin_2_fu_743_p1,not_exist,not_exist,64,trunc,0.00,75,['592']
0_103,tmp_end_2,0,27,tmp_end_reg_1065,not_exist,not_exist,64,partselect,0.00,76,"['593', '594', '595', '596']"
0_104,icmp_ln28_3,0,28,icmp_ln28_3_fu_747_p2,icmp,Cmp,1,icmp,1.40,77,"['597', '598']"
0_105,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.84,78,"['599', '600', '601']"
0_107,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.84,79,['602']
0_109,cnt_10,0,0,not_exist,not_exist,not_exist,64,phi,0.00,80,"['603', '604', '605', '606']"
0_110,e_7,0,0,not_exist,not_exist,not_exist,64,phi,0.00,81,"['607', '608', '609', '610']"
0_111,icmp_ln28_5,0,28,icmp_ln28_5_fu_753_p2,icmp,Cmp,1,icmp,1.40,82,"['611', '612']"
0_112,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.00,83,"['613', '614', '615']"
0_115,lshr_ln29_2,0,29,tmp_dst_2_fu_784_p3,not_exist,not_exist,53,partselect,0.00,92,"['616', '617', '618', '619']"
0_116,trunc_ln28_2,0,28,trunc_ln28_2_fu_758_p1,not_exist,not_exist,11,trunc,0.00,84,['620']
0_117,zext_ln29_2,0,29,zext_ln29_2_fu_762_p1,not_exist,not_exist,64,zext,0.00,85,['621']
0_118,edges_0_addr_2,0,29,not_exist,not_exist,not_exist,11,getelementptr,0.00,86,"['622', '623', '624']"
0_119,edges_0_load_2,0,29,not_exist,ram,RAM,64,load,2.26,87,['625']
0_120,edges_1_addr_2,0,29,not_exist,not_exist,not_exist,11,getelementptr,0.00,88,"['626', '627', '628']"
