node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_168,empty,2,0,not_exist,not_exist,32,0,1
0_173,empty,2,0,not_exist,not_exist,64,0,1
0_182,empty,2,0,not_exist,not_exist,3,0,0
0_188,empty,2,0,not_exist,not_exist,32,0,7
0_192,empty,2,0,not_exist,not_exist,64,0,0
0_197,empty,2,0,not_exist,not_exist,16,0,255
0_201,empty,2,0,not_exist,not_exist,16,0,65535
0_212,empty,2,0,not_exist,not_exist,4,0,0
0_218,empty,2,0,not_exist,not_exist,4,0,10
0_225,empty,2,0,not_exist,not_exist,4,0,1
0_233,empty,2,0,not_exist,not_exist,9,0,0
0_239,empty,2,0,not_exist,not_exist,9,0,256
0_242,empty,2,0,not_exist,not_exist,9,0,1
0_288,empty,2,0,not_exist,not_exist,32,0,64
0_290,empty,2,0,not_exist,not_exist,32,0,127
0_305,bfs_Pipeline_loop_neighbors,2,0,not_exist,not_exist,1,6,<constant bfs_Pipeline_loop_neighbors>
0_332,empty,2,0,not_exist,not_exist,32,0,3
0_347,empty,2,0,not_exist,not_exist,4,0,2
0_419,bfs_Pipeline_loop_neighbors1,2,0,not_exist,not_exist,1,6,<constant bfs_Pipeline_loop_neighbors1>
0_445,empty,2,0,not_exist,not_exist,2,0,0
0_448,empty,2,0,not_exist,not_exist,6,0,8
0_454,empty,2,0,not_exist,not_exist,32,0,5
1_103,empty,2,0,not_exist,not_exist,32,0,1
1_145,empty,2,0,not_exist,not_exist,64,0,2
1_153,empty,2,0,not_exist,not_exist,12,0,1
1_157,empty,2,0,not_exist,not_exist,64,0,0
1_165,empty,2,0,not_exist,not_exist,3,0,0
1_171,empty,2,0,not_exist,not_exist,32,0,7
1_183,empty,2,0,not_exist,not_exist,8,0,127
1_193,empty,2,0,not_exist,not_exist,64,0,1
1_229,empty,2,0,not_exist,not_exist,16,0,255
1_233,empty,2,0,not_exist,not_exist,16,0,65535
1_264,empty,2,0,not_exist,not_exist,1,0,1
1_267,empty,2,0,not_exist,not_exist,1,0,0
2_103,empty,2,0,not_exist,not_exist,32,0,1
2_145,empty,2,0,not_exist,not_exist,64,0,2
2_153,empty,2,0,not_exist,not_exist,12,0,1
2_157,empty,2,0,not_exist,not_exist,64,0,0
2_165,empty,2,0,not_exist,not_exist,3,0,0
2_171,empty,2,0,not_exist,not_exist,32,0,7
2_183,empty,2,0,not_exist,not_exist,8,0,127
2_193,empty,2,0,not_exist,not_exist,64,0,1
2_229,empty,2,0,not_exist,not_exist,16,0,255
2_233,empty,2,0,not_exist,not_exist,16,0,65535
2_264,empty,2,0,not_exist,not_exist,1,0,1
2_267,empty,2,0,not_exist,not_exist,1,0,0
