node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_95,empty,2,0,not_exist,not_exist,32,0,1
0_100,empty,2,0,not_exist,not_exist,64,0,1
0_107,empty,2,0,not_exist,not_exist,3,0,0
0_113,empty,2,0,not_exist,not_exist,32,0,7
0_117,empty,2,0,not_exist,not_exist,64,0,0
0_122,empty,2,0,not_exist,not_exist,16,0,255
0_126,empty,2,0,not_exist,not_exist,16,0,65535
0_145,empty,2,0,not_exist,not_exist,8,0,1
0_152,empty,2,0,not_exist,not_exist,9,0,0
0_158,empty,2,0,not_exist,not_exist,9,0,256
0_161,empty,2,0,not_exist,not_exist,9,0,1
0_194,empty,2,0,not_exist,not_exist,7,0,0
0_207,empty,2,0,not_exist,not_exist,32,0,64
0_209,empty,2,0,not_exist,not_exist,32,0,127
0_216,bfs_Pipeline_loop_neighbors,2,0,not_exist,not_exist,1,6,<constant bfs_Pipeline_loop_neighbors>
1_113,empty,2,0,not_exist,not_exist,32,0,1
1_155,empty,2,0,not_exist,not_exist,64,0,2
1_165,empty,2,0,not_exist,not_exist,6,0,0
1_171,empty,2,0,not_exist,not_exist,32,0,11
1_175,empty,2,0,not_exist,not_exist,64,0,0
1_186,empty,2,0,not_exist,not_exist,3,0,0
1_192,empty,2,0,not_exist,not_exist,32,0,7
1_204,empty,2,0,not_exist,not_exist,8,0,127
1_214,empty,2,0,not_exist,not_exist,64,0,1
1_217,empty,2,0,not_exist,not_exist,12,0,1
1_220,empty,2,0,not_exist,not_exist,1,0,1
1_268,empty,2,0,not_exist,not_exist,16,0,255
1_272,empty,2,0,not_exist,not_exist,16,0,65535
1_305,empty,2,0,not_exist,not_exist,1,0,0
