edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_96,1,0_95,0_6,0
0_99,1,0_3,0_7,0
0_101,1,0_100,0_8,0
0_102,1,0_100,0_9,0
0_103,1,0_7,0_21,0
0_106,1,0_21,0_22,0
0_108,1,0_107,0_22,0
0_111,1,0_7,0_23,0
0_112,1,0_95,0_23,0
0_114,1,0_113,0_23,0
0_115,1,0_23,0_24,0
0_116,1,0_4,0_25,0
0_118,1,0_117,0_25,0
0_119,1,0_24,0_25,0
0_120,1,0_25,0_26,0
0_121,1,0_22,0_27,0
0_123,1,0_122,0_28,0
0_124,1,0_27,0_28,0
0_125,1,0_28,0_29,0
0_127,1,0_126,0_29,0
0_128,1,0_26,0_30,0
0_129,1,0_29,0_30,0
0_130,1,0_30,0_31,0
0_131,1,0_25,0_31,0
0_132,1,0_5,0_32,0
0_133,1,0_117,0_32,0
0_134,1,0_117,0_32,0
0_135,1,0_100,0_33,0
0_136,1,0_32,0_33,0
0_137,1,0_117,0_34,0
0_138,1,0_6,0_34,0
0_139,2,0_43,0_35,0
0_140,1,0_6,0_37,0
0_141,1,0_37,0_39,0
0_142,1,0_37,0_40,0
0_143,1,0_100,0_40,0
0_144,1,0_39,0_41,0
0_146,1,0_145,0_41,0
0_147,2,0_50,0_42,0
0_148,1,0_117,0_44,0
0_149,2,0_43,0_44,0
0_150,1,0_82,0_44,1
0_151,2,0_84,0_44,1
0_153,1,0_152,0_45,0
0_154,2,0_43,0_45,0
0_155,1,0_48,0_45,1
0_156,2,0_84,0_45,1
0_157,1,0_45,0_46,0
0_159,1,0_158,0_46,0
0_160,1,0_45,0_48,0
0_162,1,0_161,0_48,0
0_163,1,0_46,0_49,0
0_164,2,0_65,0_49,0
0_165,2,0_89,0_49,0
0_166,1,0_45,0_52,0
0_168,1,0_52,0_53,0
0_169,1,0_107,0_53,0
0_172,1,0_45,0_54,0
0_173,1,0_95,0_54,0
0_174,1,0_113,0_54,0
0_175,1,0_54,0_55,0
0_176,1,0_4,0_56,0
0_177,1,0_117,0_56,0
0_178,1,0_55,0_56,0
0_179,1,0_56,0_57,0
0_180,1,0_53,0_58,0
0_181,1,0_57,0_59,0
0_182,1,0_58,0_59,0
0_183,1,0_59,0_60,0
0_184,1,0_60,0_61,0
0_185,1,0_61,0_62,0
0_186,1,0_62,0_63,0
0_187,1,0_37,0_63,0
0_188,1,0_63,0_64,0
0_189,2,0_84,0_64,0
0_190,2,0_75,0_64,0
0_193,1,0_52,0_66,0
0_195,1,0_194,0_66,0
0_196,1,0_1,0_67,0
0_197,1,0_117,0_67,0
0_198,1,0_55,0_67,0
0_199,1,0_67,0_68,0
0_200,1,0_66,0_69,0
0_201,1,0_68,0_70,0
0_202,1,0_69,0_70,0
0_203,1,0_70,0_71,0
0_206,1,0_70,0_72,0
0_208,1,0_207,0_72,0
0_210,1,0_209,0_72,0
0_211,1,0_71,0_73,0
0_212,1,0_72,0_73,0
0_213,1,0_73,0_74,0
0_214,2,0_84,0_74,0
0_215,2,0_81,0_74,0
0_217,1,0_216,0_76,0
0_218,1,0_44,0_76,0
0_219,1,0_71,0_76,0
0_220,1,0_72,0_76,0
0_221,1,0_2,0_76,0
0_222,1,0_4,0_76,0
0_223,1,0_41,0_76,0
0_224,1,0_9,0_76,0
0_225,1,0_8,0_76,0
0_226,1,0_9,0_77,0
0_227,1,0_8,0_78,0
0_228,1,0_76,0_79,0
0_229,1,0_77,0_79,0
0_230,1,0_78,0_79,0
0_231,2,0_84,0_80,0
0_232,1,0_79,0_82,0
0_233,2,0_81,0_82,0
0_234,1,0_44,0_82,0
0_235,2,0_65,0_82,0
0_236,1,0_44,0_82,0
0_237,2,0_75,0_82,0
0_238,2,0_50,0_83,0
0_239,1,0_5,0_85,0
0_240,1,0_117,0_85,0
0_241,1,0_40,0_85,0
0_242,1,0_44,0_86,0
0_243,1,0_85,0_86,0
0_244,1,0_44,0_87,0
0_245,1,0_117,0_87,0
0_246,1,0_87,0_88,0
0_247,2,0_92,0_88,0
0_248,2,0_94,0_88,0
0_249,1,0_40,0_90,0
0_250,1,0_6,0_90,0
0_251,2,0_43,0_91,0
0_381,2,0_36,0_43,0
0_382,2,0_43,0_50,0
0_383,2,0_50,0_89,0
0_384,2,0_50,0_65,0
0_385,2,0_65,0_75,0
0_386,2,0_65,0_84,0
0_387,2,0_75,0_81,0
0_388,2,0_75,0_84,0
0_389,2,0_81,0_84,0
0_390,2,0_84,0_50,1
0_391,2,0_89,0_94,0
0_392,2,0_89,0_92,0
0_393,2,0_92,0_43,1
0_394,4,0_26,0_31,0
0_395,4,0_57,0_76,0
0_396,4,0_76,0_77,0
0_397,4,0_76,0_78,0
0_398,4,0_34,0_37,0
0_399,4,0_34,0_90,0
0_400,4,0_37,0_90,0
1_114,1,1_113,1_9,0
1_115,1,1_113,1_10,0
1_118,1,1_6,1_13,0
1_121,1,1_3,1_14,0
1_123,1,1_2,1_15,0
1_125,1,1_1,1_16,0
1_126,1,1_16,1_17,0
1_127,1,1_10,1_17,0
1_128,1,1_15,1_18,0
1_129,1,1_9,1_18,0
1_130,2,1_25,1_19,0
1_133,1,1_7,1_107,0
1_134,1,1_22,1_107,0
1_135,2,1_112,1_108,0
1_137,1,1_7,1_103,0
1_138,1,1_22,1_103,0
1_140,1,1_8,1_104,0
1_141,1,1_60,1_104,0
1_142,2,1_112,1_105,0
1_143,1,1_9,1_21,0
1_144,1,1_10,1_22,0
1_145,1,1_21,1_23,0
1_146,1,1_14,1_23,0
1_147,1,1_23,1_24,0
1_148,2,1_48,1_24,0
1_149,2,1_109,1_24,0
1_150,1,1_94,1_97,0
1_151,2,1_96,1_97,0
1_152,1,1_60,1_97,0
1_153,2,1_85,1_97,0
1_154,1,1_21,1_98,0
1_156,1,1_155,1_98,0
1_157,1,1_97,1_99,0
1_158,1,1_10,1_99,0
1_159,1,1_98,1_100,0
1_160,1,1_9,1_100,0
1_161,2,1_25,1_101,0
1_164,1,1_63,1_67,0
1_166,1,1_165,1_67,0
1_169,1,1_62,1_68,0
1_170,1,1_113,1_68,0
1_172,1,1_171,1_68,0
1_173,1,1_68,1_69,0
1_174,1,1_4,1_70,0
1_176,1,1_175,1_70,0
1_177,1,1_69,1_70,0
1_178,1,1_70,1_71,0
1_179,1,1_67,1_72,0
1_180,1,1_71,1_73,0
1_181,1,1_72,1_73,0
1_182,1,1_73,1_74,0
1_185,1,1_74,1_75,0
1_187,1,1_186,1_75,0
1_190,1,1_73,1_76,0
1_191,1,1_113,1_76,0
1_193,1,1_192,1_76,0
1_194,1,1_76,1_77,0
1_195,1,1_5,1_78,0
1_196,1,1_175,1_78,0
1_197,1,1_77,1_78,0
1_198,1,1_78,1_79,0
1_199,1,1_75,1_80,0
1_200,1,1_79,1_81,0
1_201,1,1_80,1_81,0
1_202,1,1_81,1_82,0
1_203,1,1_82,1_83,0
1_205,1,1_204,1_83,0
1_206,1,1_83,1_84,0
1_207,2,1_102,1_84,0
1_208,2,1_96,1_84,0
1_209,1,1_57,1_60,0
1_210,2,1_59,1_60,0
1_211,1,1_22,1_60,0
1_212,2,1_48,1_60,0
1_213,1,1_21,1_61,0
1_215,1,1_214,1_61,0
1_216,1,1_26,1_62,0
1_218,1,1_217,1_62,0
1_219,1,1_27,1_63,0
1_221,1,1_220,1_63,0
1_222,1,1_61,1_64,0
1_223,1,1_14,1_64,0
1_224,1,1_64,1_65,0
1_225,2,1_85,1_65,0
1_226,2,1_106,1_65,0
1_227,1,1_21,1_26,0
1_228,1,1_21,1_27,0
1_230,1,1_27,1_30,0
1_231,1,1_165,1_30,0
1_234,1,1_21,1_31,0
1_235,1,1_113,1_31,0
1_236,1,1_171,1_31,0
1_237,1,1_31,1_32,0
1_238,1,1_4,1_33,0
1_239,1,1_175,1_33,0
1_240,1,1_32,1_33,0
1_241,1,1_33,1_34,0
1_242,1,1_30,1_35,0
1_243,1,1_34,1_36,0
1_244,1,1_35,1_36,0
1_245,1,1_36,1_37,0
1_247,1,1_37,1_38,0
1_248,1,1_186,1_38,0
1_250,1,1_36,1_39,0
1_251,1,1_113,1_39,0
1_252,1,1_192,1_39,0
1_253,1,1_39,1_40,0
1_254,1,1_5,1_41,0
1_255,1,1_175,1_41,0
1_256,1,1_40,1_41,0
1_257,1,1_41,1_42,0
1_258,1,1_38,1_43,0
1_259,1,1_42,1_44,0
1_260,1,1_43,1_44,0
1_261,1,1_44,1_45,0
1_262,1,1_45,1_46,0
1_263,1,1_204,1_46,0
1_264,1,1_46,1_47,0
1_265,2,1_66,1_47,0
1_266,2,1_59,1_47,0
1_267,1,1_38,1_49,0
1_269,1,1_268,1_50,0
1_270,1,1_49,1_50,0
1_271,1,1_50,1_51,0
1_273,1,1_272,1_51,0
1_274,1,1_42,1_52,0
1_275,1,1_51,1_52,0
1_276,1,1_13,1_53,0
1_277,1,1_53,1_54,0
1_278,1,1_49,1_54,0
1_279,1,1_52,1_55,0
1_280,1,1_54,1_55,0
1_281,1,1_55,1_56,0
1_282,1,1_41,1_56,0
1_283,1,1_22,1_57,0
1_284,1,1_214,1_57,0
1_285,2,1_66,1_58,0
1_286,1,1_75,1_86,0
1_287,1,1_268,1_87,0
1_288,1,1_86,1_87,0
1_289,1,1_87,1_88,0
1_290,1,1_272,1_88,0
1_291,1,1_79,1_89,0
1_292,1,1_88,1_89,0
1_293,1,1_13,1_90,0
1_294,1,1_90,1_91,0
1_295,1,1_86,1_91,0
1_296,1,1_89,1_92,0
1_297,1,1_91,1_92,0
1_298,1,1_92,1_93,0
1_299,1,1_78,1_93,0
1_300,1,1_60,1_94,0
1_301,1,1_214,1_94,0
1_302,2,1_102,1_95,0
1_303,1,1_220,1_110,0
1_304,2,1_109,1_110,0
1_306,1,1_305,1_110,0
1_307,2,1_106,1_110,0
1_308,1,1_110,1_111,0
1_363,2,1_20,1_25,0
1_364,2,1_25,1_109,0
1_365,2,1_25,1_48,0
1_366,2,1_48,1_59,0
1_367,2,1_48,1_66,0
1_368,2,1_59,1_66,0
1_369,2,1_66,1_106,0
1_370,2,1_66,1_85,0
1_371,2,1_85,1_96,0
1_372,2,1_85,1_102,0
1_373,2,1_96,1_102,0
1_374,2,1_102,1_25,1
1_375,2,1_106,1_112,0
1_376,2,1_109,1_112,0
1_377,4,1_42,1_56,0
1_378,4,1_42,1_93,0
1_379,4,1_56,1_79,0
1_380,4,1_56,1_93,0
1_381,4,1_79,1_93,0
1_382,4,1_17,1_22,0
1_383,4,1_18,1_21,0
1_384,4,1_17,1_99,0
1_385,4,1_18,1_100,0
1_386,4,1_21,1_100,0
1_387,4,1_22,1_99,0
1_2147483647,1,1_93,1_42,1
