node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges
0_8,horizon,0,0,not_exist,not_exist,not_exist,4,alloca,0.00,1,['207']
0_9,starting_node_read,0,0,not_exist,not_exist,not_exist,64,read,0.00,2,"['209', '210']"
0_10,cnt_6_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,3,['212']
0_11,cnt_4_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,4,['213']
0_27,trunc_ln18,0,18,trunc_ln18_fu_378_p1,not_exist,not_exist,1,trunc,0.00,12,['214']
0_28,shl_ln,0,18,shl_ln_fu_381_p3,not_exist,not_exist,4,bitconcatenate,0.00,13,"['216', '217', '219']"
0_29,lshr_ln,0,18,lshr_ln_fu_358_p4,not_exist,not_exist,7,partselect,0.00,5,"['221', '222', '223', '225']"
0_30,zext_ln18,0,18,zext_ln18_fu_368_p1,not_exist,not_exist,64,zext,0.00,6,['226']
0_31,level_addr,0,18,not_exist,not_exist,not_exist,7,getelementptr,0.00,7,"['227', '229', '230']"
0_32,level_load,0,18,not_exist,ram,RAM,16,load,2.26,8,['231']
0_33,zext_ln18_1,0,18,zext_ln18_1_fu_389_p1,not_exist,not_exist,16,zext,0.00,14,['232']
0_34,shl_ln18,0,18,shl_ln18_fu_393_p2,shl,Shifter,16,shl,0.00,15,"['234', '235']"
0_35,xor_ln18,0,18,xor_ln18_fu_399_p2,xor,LogicGate,16,xor,0.00,16,"['236', '238']"
0_36,and_ln18,0,18,and_ln18_fu_405_p2,and,LogicGate,16,and,1.67,17,"['239', '240']"
0_37,level_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,18,"['241', '242', '799']"
0_38,level_counts_0_addr,0,19,not_exist,not_exist,not_exist,2,getelementptr,0.00,9,"['243', '244', '245']"
0_39,level_counts_0_load,0,19,not_exist,ram,RAM,128,load,1.20,10,['246']
0_40,tmp_s,0,19,tmp_s_fu_412_p5,not_exist,not_exist,128,partset,0.00,19,"['248', '249', '250', '252', '254']"
0_41,level_counts_0_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.20,20,"['255', '256', '798']"
0_42,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,11,"['258', '259']"
0_43,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,21,['260']
0_45,horizon_1,0,21,not_exist,not_exist,not_exist,4,load,0.00,22,"['261', '806']"
0_46,icmp_ln21,0,21,icmp_ln21_fu_428_p2,icmp,Cmp,1,icmp,0.87,23,"['262', '264']"
0_48,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,24,"['265', '266', '267']"
