node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_158,empty,2,0,not_exist,not_exist,32,0,1
0_163,empty,2,0,not_exist,not_exist,64,0,1
0_167,empty,2,0,not_exist,not_exist,64,0,0
0_170,empty,2,0,not_exist,not_exist,8,0,0
0_178,empty,2,0,not_exist,not_exist,4,0,0
0_184,empty,2,0,not_exist,not_exist,4,0,10
0_191,empty,2,0,not_exist,not_exist,4,0,1
0_199,empty,2,0,not_exist,not_exist,9,0,0
0_205,empty,2,0,not_exist,not_exist,9,0,256
0_208,empty,2,0,not_exist,not_exist,9,0,1
0_227,empty,2,0,not_exist,not_exist,32,0,7
0_232,empty,2,0,not_exist,not_exist,7,0,0
0_238,empty,2,0,not_exist,not_exist,32,0,6
0_265,empty,2,0,not_exist,not_exist,32,0,64
0_267,empty,2,0,not_exist,not_exist,32,0,127
0_282,bfs_Pipeline_loop_neighbors,2,0,not_exist,not_exist,0,6,<constant bfs_Pipeline_loop_neighbors>
0_305,empty,2,0,not_exist,not_exist,3,0,0
0_319,empty,2,0,not_exist,not_exist,4,0,2
0_397,bfs_Pipeline_loop_neighbors1,2,0,not_exist,not_exist,0,6,<constant bfs_Pipeline_loop_neighbors1>
0_417,empty,2,0,not_exist,not_exist,7,0,8
0_422,empty,2,0,not_exist,not_exist,32,0,3
1_56,empty,2,0,not_exist,not_exist,32,0,1
1_87,empty,2,0,not_exist,not_exist,64,0,1
1_96,empty,2,0,not_exist,not_exist,32,0,11
1_98,empty,2,0,not_exist,not_exist,32,0,63
1_102,empty,2,0,not_exist,not_exist,64,0,0
1_120,empty,2,0,not_exist,not_exist,8,0,127
2_56,empty,2,0,not_exist,not_exist,32,0,1
2_87,empty,2,0,not_exist,not_exist,64,0,1
2_96,empty,2,0,not_exist,not_exist,32,0,11
2_98,empty,2,0,not_exist,not_exist,32,0,63
2_102,empty,2,0,not_exist,not_exist,64,0,0
2_120,empty,2,0,not_exist,not_exist,8,0,127
