edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_274,1,0_273,0_7,0
0_277,1,0_4,0_21,0
0_278,1,0_21,0_22,0
0_281,1,0_22,0_23,0
0_283,1,0_282,0_23,0
0_286,1,0_21,0_24,0
0_287,1,0_273,0_24,0
0_289,1,0_288,0_24,0
0_290,1,0_24,0_25,0
0_291,1,0_5,0_26,0
0_293,1,0_292,0_26,0
0_294,1,0_25,0_26,0
0_295,1,0_26,0_27,0
0_296,1,0_23,0_28,0
0_298,1,0_297,0_29,0
0_299,1,0_28,0_29,0
0_300,1,0_29,0_30,0
0_302,1,0_301,0_30,0
0_303,1,0_27,0_31,0
0_304,1,0_30,0_31,0
0_305,1,0_31,0_32,0
0_306,1,0_26,0_32,0
0_307,1,0_6,0_33,0
0_308,1,0_292,0_33,0
0_309,1,0_292,0_33,0
0_310,1,0_33,0_34,0
0_313,1,0_34,0_35,0
0_315,1,0_314,0_35,0
0_317,1,0_316,0_35,0
0_319,1,0_318,0_35,0
0_320,1,0_35,0_36,0
0_321,1,0_33,0_36,0
0_323,1,0_322,0_37,0
0_324,1,0_7,0_37,0
0_325,2,0_45,0_38,0
0_326,1,0_7,0_40,0
0_327,1,0_40,0_41,0
0_328,1,0_40,0_42,0
0_330,1,0_329,0_42,0
0_331,1,0_42,0_44,0
0_332,2,0_270,0_44,0
0_333,2,0_50,0_44,0
0_334,1,0_40,0_47,0
0_336,1,0_335,0_47,0
0_337,1,0_47,0_48,0
0_338,2,0_57,0_49,0
0_339,1,0_292,0_51,0
0_340,2,0_50,0_51,0
0_341,1,0_134,0_51,1
0_342,2,0_136,0_51,1
0_344,1,0_343,0_52,0
0_345,2,0_50,0_52,0
0_346,1,0_55,0_52,1
0_347,2,0_136,0_52,1
0_348,1,0_52,0_53,0
0_350,1,0_349,0_53,0
0_351,1,0_52,0_55,0
0_353,1,0_352,0_55,0
0_354,1,0_53,0_56,0
0_355,2,0_70,0_56,0
0_356,2,0_155,0_56,0
0_357,1,0_52,0_59,0
0_359,1,0_59,0_60,0
0_360,1,0_282,0_60,0
0_363,1,0_52,0_61,0
0_364,1,0_273,0_61,0
0_365,1,0_288,0_61,0
0_366,1,0_61,0_62,0
0_367,1,0_5,0_63,0
0_368,1,0_292,0_63,0
0_369,1,0_62,0_63,0
0_370,1,0_63,0_64,0
0_371,1,0_60,0_65,0
0_372,1,0_64,0_66,0
0_373,1,0_65,0_66,0
0_374,1,0_66,0_67,0
0_375,1,0_67,0_68,0
