rtl_name,lut,ff,dsp,bram,uram
mul_64ns_66ns_125_2_1_U6,179,361,9,0,0
mux_21_8_1_1_U2,9,0,0,0,0
mux_21_8_1_1_U3,9,0,0,0,0
mux_21_8_1_1_U4,9,0,0,0,0
mux_21_8_1_1_U5,9,0,0,0,0
urem_64ns_4ns_64_68_seq_1_U1,469,779,0,0,0
add_ln21_fu_534_p2,71,0,0,0,0
add_ln28_1_fu_772_p2,71,0,0,0,0
add_ln28_2_fu_898_p2,71,0,0,0,0
add_ln28_3_fu_986_p2,71,0,0,0,0
add_ln28_4_fu_690_p2,18,0,0,0,0
add_ln28_5_fu_904_p2,18,0,0,0,0
add_ln28_fu_684_p2,71,0,0,0,0
add_ln34_1_fu_766_p2,71,0,0,0,0
add_ln34_2_fu_892_p2,71,0,0,0,0
add_ln34_3_fu_980_p2,71,0,0,0,0
add_ln34_fu_678_p2,71,0,0,0,0
and_ln39_1_fu_1038_p2,128,0,0,0,0
and_ln39_fu_1072_p2,2,0,0,0,0
empty_fu_540_p2,15,0,0,0,0
icmp_ln21_fu_1067_p2,29,0,0,0,0
icmp_ln25_1_fu_786_p2,29,0,0,0,0
icmp_ln25_fu_587_p2,29,0,0,0,0
icmp_ln28_1_fu_602_p2,29,0,0,0,0
icmp_ln28_2_fu_810_p2,29,0,0,0,0
icmp_ln28_3_fu_695_p2,29,0,0,0,0
icmp_ln28_4_fu_816_p2,29,0,0,0,0
icmp_ln28_5_fu_909_p2,29,0,0,0,0
icmp_ln28_fu_596_p2,29,0,0,0,0
icmp_ln32_1_fu_760_p2,11,0,0,0,0
icmp_ln32_2_fu_886_p2,11,0,0,0,0
icmp_ln32_3_fu_974_p2,11,0,0,0,0
icmp_ln32_fu_672_p2,11,0,0,0,0
icmp_ln39_fu_1061_p2,29,0,0,0,0
lshr_ln29_1_fu_725_p2,423,0,0,0,0
lshr_ln29_2_fu_851_p2,423,0,0,0,0
lshr_ln29_3_fu_939_p2,423,0,0,0,0
lshr_ln29_fu_637_p2,423,0,0,0,0
n_1_fu_992_p2,16,0,0,0,0
or_ln26_fu_795_p2,8,0,0,0,0
or_ln39_fu_1054_p2,128,0,0,0,0
shl_ln39_1_fu_1048_p2,423,0,0,0,0
shl_ln39_fu_1026_p2,423,0,0,0,0
xor_ln39_fu_1032_p2,128,0,0,0,0
ap_NS_fsm_mux,474,0,0,0,0
cnt_1_0_reg_332_mux,9,0,0,0,0
cnt_1_ph_reg_376_mux,9,0,0,0,0
cnt_1_reg_388_mux,9,0,0,0,0
cnt_2_0_reg_353_mux,9,0,0,0,0
cnt_2_1_reg_364_mux,9,0,0,0,0
cnt_2_ph_reg_447_mux,9,0,0,0,0
cnt_2_reg_459_mux,9,0,0,0,0
cnt_5_0_reg_403_mux,9,0,0,0,0
cnt_8_0_reg_424_mux,9,0,0,0,0
cnt_8_1_reg_435_mux,9,0,0,0,0
cnt_reg_308_mux,9,0,0,0,0
e_1_0_reg_343_mux,9,0,0,0,0
e_4_0_reg_414_mux,9,0,0,0,0
edges_address0_mux,21,0,0,0,0
horizon_fu_110_mux,9,0,0,0,0
level_0_address0_mux,45,0,0,0,0
level_0_d0_mux,13,0,0,0,0
level_1_address0_mux,45,0,0,0,0
level_1_d0_mux,13,0,0,0,0
level_counts_address0_mux,21,0,0,0,0
level_counts_d0_mux,13,0,0,0,0
n_reg_320_mux,9,0,0,0,0
nodes_address0_mux,13,0,0,0,0
add_ln21_reg_1100,0,64,0,0,0
add_ln28_1_reg_1222,0,64,0,0,0
add_ln28_3_reg_1322,0,64,0,0,0
ap_CS_fsm,0,94,0,0,0
cnt_1_0_reg_332,0,64,0,0,0
cnt_1_ph_reg_376,0,64,0,0,0
cnt_1_reg_388,0,64,0,0,0
cnt_2_0_reg_353,0,64,0,0,0
cnt_2_1_reg_364,0,64,0,0,0
cnt_2_ph_reg_447,0,64,0,0,0
cnt_2_reg_459,0,64,0,0,0
cnt_5_0_reg_403,0,64,0,0,0
cnt_8_0_reg_424,0,64,0,0,0
cnt_8_1_reg_435,0,64,0,0,0
cnt_reg_308,0,64,0,0,0
e_1_0_reg_343,0,64,0,0,0
e_4_0_reg_414,0,64,0,0,0
empty_reg_1108,0,8,0,0,0
horizon_fu_110,0,64,0,0,0
icmp_ln25_1_reg_1232,0,1,0,0,0
icmp_ln25_reg_1132,0,1,0,0,0
icmp_ln28_2_reg_1246,0,1,0,0,0
icmp_ln28_reg_1146,0,1,0,0,0
level_0_addr_2_reg_1168,0,7,0,0,0
level_0_addr_3_reg_1204,0,7,0,0,0
level_0_addr_4_reg_1268,0,7,0,0,0
level_0_addr_5_reg_1304,0,7,0,0,0
level_1_addr_1_reg_1173,0,7,0,0,0
level_1_addr_3_reg_1209,0,7,0,0,0
level_1_addr_4_reg_1273,0,7,0,0,0
level_1_addr_5_reg_1309,0,7,0,0,0
level_counts_addr_1_reg_1342,0,3,0,0,0
n_1_reg_1327,0,9,0,0,0
n_reg_320,0,9,0,0,0
reg_485,0,64,0,0,0
tmp_1_reg_1337,0,1,0,0,0
tmp_5_reg_1189,0,1,0,0,0
tmp_9_reg_1289,0,1,0,0,0
trunc_ln28_1_reg_1253,0,11,0,0,0
trunc_ln28_reg_1153,0,11,0,0,0
trunc_ln30_1_reg_1199,0,1,0,0,0
trunc_ln30_2_reg_1263,0,1,0,0,0
trunc_ln30_3_reg_1299,0,1,0,0,0
trunc_ln30_reg_1163,0,1,0,0,0
zext_ln24_reg_1114,0,9,0,0,0
zext_ln25_reg_1122,0,7,0,0,0
