node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_718,empty,2,0,not_exist,not_exist,3,0,0
0_723,empty,2,0,not_exist,not_exist,32,0,7
0_728,empty,2,0,not_exist,not_exist,32,0,1
0_730,empty,2,0,not_exist,not_exist,32,0,6
0_737,empty,2,0,not_exist,not_exist,64,0,0
0_742,empty,2,0,not_exist,not_exist,16,0,255
0_746,empty,2,0,not_exist,not_exist,16,0,65535
0_771,empty,2,0,not_exist,not_exist,64,0,1
0_774,empty,2,0,not_exist,not_exist,4,0,0
0_781,empty,2,0,not_exist,not_exist,4,0,10
0_787,empty,2,0,not_exist,not_exist,4,0,1
0_795,empty,2,0,not_exist,not_exist,9,0,0
0_803,empty,2,0,not_exist,not_exist,32,0,8
0_840,empty,2,0,not_exist,not_exist,7,0,0
0_853,empty,2,0,not_exist,not_exist,32,0,64
0_855,empty,2,0,not_exist,not_exist,32,0,127
0_884,empty,2,0,not_exist,not_exist,12,0,1
0_887,empty,2,0,not_exist,not_exist,1,0,1
0_898,empty,2,0,not_exist,not_exist,6,0,0
0_904,empty,2,0,not_exist,not_exist,32,0,11
0_918,empty,2,0,not_exist,not_exist,32,0,63
0_952,empty,2,0,not_exist,not_exist,8,0,127
0_997,empty,2,0,not_exist,not_exist,64,0,2
0_1104,empty,2,0,not_exist,not_exist,32,0,15
0_1122,empty,2,0,not_exist,not_exist,9,0,26
0_1125,empty,2,0,not_exist,not_exist,4,0,5
0_1153,empty,2,0,not_exist,not_exist,4,0,2
0_1736,empty,2,0,not_exist,not_exist,9,0,2
