node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges,latency,lut,ff,dsp,bram,uram
0_8,horizon,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,1,['167'],"['0', '0']",0,0,0,0,0
0_9,starting_node_read,0,0,not_exist,not_exist,not_exist,64,read,0.00,2,"['169', '170']","['0', '0']",0,0,0,0,0
0_10,cnt_8_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,3,['172'],"['0', '0']",0,0,0,0,0
0_11,cnt_5_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,4,['173'],"['0', '0']",0,0,0,0,0
0_12,cnt_2_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,5,['174'],"['0', '0']",0,0,0,0,0
0_13,cnt_1_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,6,['175'],"['0', '0']",0,0,0,0,0
0_29,level_addr,0,18,not_exist,not_exist,not_exist,8,getelementptr,0.00,7,"['176', '178', '179']","['0', '0']",0,0,0,0,0
0_30,level_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,8,"['181', '182']","['0', '0']",0,0,0,0,0
0_31,level_counts_0_addr,0,19,not_exist,not_exist,not_exist,2,getelementptr,0.00,9,"['183', '184', '185']","['0', '0']",0,0,0,0,0
0_32,level_counts_0_load,0,19,not_exist,ram,RAM,128,load,1.20,10,['186'],"['0', '1']",0,0,0,0,0
0_33,tmp,0,19,tmp_fu_376_p5,not_exist,not_exist,128,partset,0.00,12,"['188', '189', '190', '192', '194']","['1', '0']",0,0,0,0,0
0_34,level_counts_0_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.20,13,"['195', '196', '658']","['1', '0']",0,0,0,0,0
0_35,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,11,"['197', '198']","['0', '0']",0,0,0,0,0
0_36,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,14,['199'],"['1', '0']",0,0,0,0,0
0_38,horizon_1,0,21,not_exist,not_exist,not_exist,64,load,0.00,15,"['200', '670']","['2', '0']",0,0,0,0,0
0_40,trunc_ln21,0,21,trunc_ln21_fu_392_p1,not_exist,not_exist,8,trunc,0.00,16,['201'],"['2', '0']",0,0,0,0,0
0_41,add_ln21,0,21,add_ln21_fu_396_p2,add,Adder,64,add,1.81,17,"['202', '203']","['2', '0']",71,0,0,0,0
0_42,empty,0,21,empty_fu_402_p2,add,Adder,8,add,1.35,18,"['204', '206']","['2', '0']",15,0,0,0,0
0_43,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.84,19,['207'],"['2', '0']",0,0,0,0,0
0_45,cnt,0,0,not_exist,not_exist,not_exist,64,phi,0.00,20,"['208', '209', '210', '211']","['3', '0']",0,0,0,0,0
0_46,n,0,0,not_exist,not_exist,not_exist,9,phi,0.00,21,"['213', '214', '215', '216']","['3', '0']",0,0,0,0,0
0_47,tmp_1,0,24,tmp_1_fu_408_p3,not_exist,not_exist,1,bitselect,0.00,22,"['218', '219', '221']","['3', '0']",0,0,0,0,0
0_49,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.00,23,"['222', '223', '224']","['3', '0']",0,0,0,0,0
0_51,trunc_ln24,0,24,trunc_ln24_fu_426_p1,not_exist,not_exist,8,trunc,0.00,28,['225'],"['4', '0']",0,0,0,0,0
0_52,zext_ln24,0,24,zext_ln24_fu_416_p1,not_exist,not_exist,64,zext,0.00,24,['226'],"['3', '0']",0,0,0,0,0
0_53,trunc_ln24_1,0,24,trunc_ln24_1_fu_430_p1,not_exist,not_exist,7,trunc,0.00,29,['227'],"['4', '0']",0,0,0,0,0
0_55,level_addr_1,0,25,not_exist,not_exist,not_exist,8,getelementptr,0.00,25,"['228', '229', '230']","['3', '0']",0,0,0,0,0
0_56,level_load,0,25,not_exist,ram,RAM,8,load,2.26,26,['231'],"['3', '1']",0,0,0,0,0
0_57,sext_ln25,0,25,sext_ln25_fu_434_p1,not_exist,not_exist,32,sext,0.00,30,['232'],"['4', '0']",0,0,0,0,0
0_58,zext_ln25,0,25,zext_ln25_fu_438_p1,not_exist,not_exist,64,zext,0.00,31,['233'],"['4', '0']",0,0,0,0,0
0_59,icmp_ln25,0,25,icmp_ln25_fu_442_p2,icmp,Cmp,1,icmp,1.40,32,"['234', '235']","['4', '0']",29,0,0,0,0
0_60,br_ln25,0,25,not_exist,not_exist,not_exist,0,br,0.84,33,"['236', '237', '238']","['4', '0']",0,0,0,0,0
0_62,tmp_4,0,26,tmp_begin_fu_461_p3,not_exist,not_exist,1,bitselect,0.00,39,"['239', '240', '242']","['5', '0']",0,0,0,0,0
0_63,zext_ln26,0,26,zext_ln26_fu_447_p1,not_exist,not_exist,64,zext,0.00,34,['243'],"['4', '0']",0,0,0,0,0
0_64,nodes_0_addr,0,26,not_exist,not_exist,not_exist,7,getelementptr,0.00,35,"['244', '245', '246']","['4', '0']",0,0,0,0,0
0_65,nodes_0_load,0,26,not_exist,ram,RAM,128,load,2.26,36,['247'],"['4', '1']",0,0,0,0,0
0_66,trunc_ln26,0,26,tmp_begin_fu_461_p1,not_exist,not_exist,64,trunc,0.00,40,['248'],"['5', '0']",0,0,0,0,0
0_67,nodes_1_addr,0,26,not_exist,not_exist,not_exist,7,getelementptr,0.00,37,"['249', '250', '251']","['4', '0']",0,0,0,0,0
0_68,nodes_1_load,0,26,not_exist,ram,RAM,128,load,2.26,38,['252'],"['4', '1']",0,0,0,0,0
0_69,trunc_ln26_1,0,26,tmp_begin_fu_461_p2,not_exist,not_exist,64,trunc,0.00,41,['253'],"['5', '0']",0,0,0,0,0
0_70,tmp_begin,0,26,mux_21_64_1_1_U19,mux,Multiplexer,64,mux,0.84,42,"['255', '256', '257', '258']","['5', '0']",9,0,0,0,0
0_71,trunc_ln4,0,27,grp_fu_353_p1,not_exist,not_exist,64,partselect,0.00,43,"['260', '261', '263', '265']","['5', '0']",0,0,0,0,0
0_72,trunc_ln27_1,0,27,grp_fu_353_p2,not_exist,not_exist,64,partselect,0.00,44,"['266', '267', '268', '269']","['5', '0']",0,0,0,0,0
0_73,tmp_end,0,27,mux_21_64_1_1_U17,mux,Multiplexer,64,mux,0.84,45,"['270', '271', '272', '273']","['5', '0']",9,0,0,0,0
0_74,icmp_ln28,0,28,icmp_ln28_fu_472_p2,icmp,Cmp,1,icmp,1.40,46,"['274', '275']","['5', '0']",29,0,0,0,0
0_75,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.84,47,"['276', '277', '278']","['5', '0']",0,0,0,0,0
0_77,targetBlock,0,28,grp_bfs_Pipeline_loop_neighbors_fu_295,not_exist,not_exist,1,call,0.84,48,"['280', '281', '282', '283', '284', '285', '286', '287', '288', '661']","['5', '1']",501,413,0,0,0
0_78,cnt_1_0_loc_load,0,0,not_exist,not_exist,not_exist,64,load,0.00,49,"['289', '666']","['7', '0']",0,0,0,0,0
0_79,cnt_2_0_loc_load,0,0,not_exist,not_exist,not_exist,64,load,0.00,50,"['290', '667']","['7', '0']",0,0,0,0,0
0_80,select_ln28,0,28,select_ln28_fu_484_p3,select,Sel,64,select,0.62,51,"['291', '292', '293']","['7', '0']",64,0,0,0,0
0_81,br_ln0,0,0,not_exist,not_exist,not_exist,0,br,0.84,52,['294'],"['7', '0']",0,0,0,0,0
0_83,cnt_1,0,0,not_exist,not_exist,not_exist,64,phi,0.00,57,"['295', '296', '297', '298', '299', '300']","['8', '0']",0,0,0,0,0
0_84,n_1,0,24,n_1_fu_491_p2,not_exist,not_exist,8,or,0.00,53,"['301', '302']","['7', '0']",8,0,0,0,0
0_85,zext_ln16,0,16,zext_ln16_fu_496_p1,not_exist,not_exist,64,zext,0.00,54,['303'],"['7', '0']",0,0,0,0,0
0_86,or_ln16,0,16,or_ln16_fu_501_p2,not_exist,not_exist,7,or,0.00,58,"['304', '306']","['8', '0']",7,0,0,0,0
0_87,level_addr_3,0,25,not_exist,not_exist,not_exist,8,getelementptr,0.00,55,"['307', '308', '309']","['7', '0']",0,0,0,0,0
0_88,level_load_2,0,25,not_exist,ram,RAM,8,load,2.26,56,"['310', '663']","['7', '1']",0,0,0,0,0
0_89,sext_ln25_1,0,25,sext_ln25_1_fu_506_p1,not_exist,not_exist,32,sext,0.00,59,['311'],"['8', '0']",0,0,0,0,0
0_90,zext_ln25_1,0,25,zext_ln25_1_fu_510_p1,not_exist,not_exist,64,zext,0.00,60,['312'],"['8', '0']",0,0,0,0,0
0_91,icmp_ln25_1,0,25,icmp_ln25_1_fu_514_p2,icmp,Cmp,1,icmp,1.40,61,"['313', '314']","['8', '0']",29,0,0,0,0
0_92,br_ln25,0,25,not_exist,not_exist,not_exist,0,br,0.84,62,"['315', '316', '317']","['8', '0']",0,0,0,0,0
0_94,tmp_5,0,26,tmp_begin_fu_461_p3,not_exist,not_exist,1,bitselect,0.00,68,"['405', '406', '407']","['9', '0']",0,0,0,0,0
