edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_252,1,0_251,0_7,0
0_255,1,0_3,0_21,0
0_256,1,0_4,0_22,0
0_258,1,0_257,0_22,0
0_259,1,0_21,0_22,0
0_261,1,0_260,0_23,0
0_262,1,0_22,0_23,0
0_263,1,0_5,0_24,0
0_264,1,0_257,0_24,0
0_265,1,0_257,0_24,0
0_266,1,0_24,0_25,0
0_269,1,0_25,0_26,0
0_271,1,0_270,0_26,0
0_273,1,0_272,0_26,0
0_275,1,0_274,0_26,0
0_276,1,0_26,0_27,0
0_277,1,0_24,0_27,0
0_278,1,0_257,0_28,0
0_279,1,0_7,0_28,0
0_280,2,0_37,0_29,0
0_281,1,0_7,0_31,0
0_282,1,0_31,0_33,0
0_283,1,0_31,0_34,0
0_284,1,0_270,0_34,0
0_285,1,0_33,0_35,0
0_287,1,0_286,0_35,0
0_288,2,0_44,0_36,0
0_289,1,0_257,0_38,0
0_290,2,0_37,0_38,0
0_291,1,0_203,0_38,1
0_292,2,0_206,0_38,1
0_294,1,0_293,0_39,0
0_295,2,0_37,0_39,0
0_296,1,0_204,0_39,1
0_297,2,0_206,0_39,1
0_298,1,0_39,0_40,0
0_301,1,0_39,0_41,0
0_303,1,0_302,0_41,0
0_304,1,0_41,0_43,0
0_305,2,0_52,0_43,0
0_306,2,0_216,0_43,0
0_307,1,0_4,0_46,0
0_308,1,0_257,0_46,0
0_309,1,0_40,0_46,0
0_310,1,0_46,0_47,0
0_311,1,0_47,0_48,0
0_312,1,0_48,0_49,0
0_313,1,0_49,0_50,0
0_314,1,0_31,0_50,0
0_315,1,0_50,0_51,0
0_316,2,0_134,0_51,0
0_317,2,0_65,0_51,0
0_319,1,0_39,0_53,0
0_321,1,0_320,0_53,0
0_324,1,0_53,0_54,0
0_326,1,0_325,0_54,0
0_327,1,0_39,0_55,0
0_328,1,0_55,0_56,0
0_329,1,0_1,0_57,0
0_330,1,0_257,0_57,0
0_331,1,0_56,0_57,0
0_332,1,0_57,0_58,0
0_333,1,0_54,0_59,0
0_334,1,0_58,0_60,0
0_335,1,0_59,0_60,0
0_336,1,0_60,0_61,0
0_339,1,0_60,0_62,0
0_341,1,0_340,0_62,0
0_343,1,0_342,0_62,0
0_344,1,0_61,0_63,0
0_345,1,0_62,0_63,0
0_346,1,0_63,0_64,0
0_347,2,0_134,0_64,0
0_348,2,0_67,0_64,0
0_349,2,0_72,0_66,0
0_350,1,0_115,0_68,1
0_351,2,0_118,0_68,1
