edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_282,1,0_3,0_20,0
0_285,1,0_20,0_21,0
0_287,1,0_286,0_21,0
0_289,1,0_288,0_21,0
0_290,1,0_21,0_22,0
0_291,1,0_20,0_23,0
0_292,1,0_23,0_24,0
0_293,2,0_29,0_24,0
0_294,2,0_33,0_24,0
0_295,1,0_4,0_26,0
0_297,1,0_296,0_26,0
0_298,1,0_22,0_26,0
0_300,1,0_299,0_27,0
0_301,1,0_26,0_27,0
0_302,2,0_41,0_28,0
0_303,1,0_5,0_30,0
0_304,1,0_296,0_30,0
0_305,1,0_22,0_30,0
0_306,1,0_299,0_31,0
0_307,1,0_30,0_31,0
0_308,2,0_41,0_32,0
0_309,1,0_286,0_34,0
0_310,1,0_6,0_35,0
0_311,1,0_296,0_35,0
0_312,1,0_296,0_35,0
0_313,1,0_35,0_36,0
0_316,1,0_36,0_37,0
0_318,1,0_317,0_37,0
0_320,1,0_319,0_37,0
0_322,1,0_321,0_37,0
0_323,1,0_37,0_38,0
0_324,1,0_35,0_38,0
0_325,1,0_296,0_39,0
0_326,1,0_34,0_39,0
0_327,2,0_48,0_40,0
0_328,1,0_34,0_42,0
0_329,1,0_42,0_44,0
0_330,1,0_42,0_45,0
0_331,1,0_317,0_45,0
0_332,1,0_44,0_46,0
0_334,1,0_333,0_46,0
0_335,2,0_55,0_47,0
0_336,1,0_296,0_49,0
0_337,2,0_48,0_49,0
0_338,1,0_251,0_49,1
0_339,2,0_254,0_49,1
0_341,1,0_340,0_50,0
0_342,2,0_48,0_50,0
0_343,1,0_252,0_50,1
0_344,2,0_254,0_50,1
0_345,1,0_50,0_51,0
0_348,1,0_50,0_52,0
0_350,1,0_349,0_52,0
0_351,1,0_52,0_54,0
0_352,2,0_65,0_54,0
0_353,2,0_274,0_54,0
0_356,1,0_50,0_57,0
0_357,1,0_286,0_57,0
0_358,1,0_288,0_57,0
0_359,1,0_57,0_58,0
0_360,1,0_4,0_59,0
0_361,1,0_296,0_59,0
0_362,1,0_58,0_59,0
0_363,1,0_59,0_60,0
0_364,1,0_60,0_61,0
0_365,1,0_61,0_62,0
0_366,1,0_62,0_63,0
0_367,1,0_42,0_63,0
0_368,1,0_63,0_64,0
0_369,2,0_160,0_64,0
0_370,2,0_72,0_64,0
0_371,1,0_1,0_66,0
0_372,1,0_296,0_66,0
0_373,1,0_51,0_66,0
0_374,1,0_66,0_67,0
0_375,1,0_67,0_68,0
0_378,1,0_67,0_69,0
0_380,1,0_379,0_69,0
0_382,1,0_381,0_69,0
0_383,1,0_68,0_70,0
0_384,1,0_69,0_70,0
0_385,1,0_70,0_71,0
0_386,2,0_160,0_71,0
0_387,2,0_74,0_71,0
0_388,2,0_79,0_73,0
0_389,1,0_146,0_75,1
0_390,2,0_149,0_75,1
0_391,1,0_49,0_75,0
0_392,2,0_74,0_75,0
0_393,1,0_147,0_76,1
0_394,2,0_149,0_76,1
0_395,1,0_68,0_76,0
0_396,2,0_74,0_76,0
0_397,1,0_76,0_77,0
0_398,1,0_69,0_77,0
0_399,1,0_77,0_78,0
0_400,2,0_99,0_78,0
0_401,2,0_152,0_78,0
0_402,1,0_108,0_111,0
0_403,2,0_110,0_111,0
0_404,1,0_75,0_111,0
0_405,2,0_99,0_111,0
0_406,1,0_76,0_112,0
0_407,1,0_317,0_112,0
0_408,1,0_82,0_113,0
0_410,1,0_409,0_113,0
0_411,1,0_112,0_114,0
0_412,1,0_69,0_114,0
0_413,1,0_114,0_115,0
0_414,2,0_134,0_115,0
0_415,2,0_152,0_115,0
0_418,1,0_76,0_81,0
0_420,1,0_419,0_81,0
0_421,1,0_76,0_82,0
0_422,1,0_82,0_83,0
0_423,1,0_2,0_84,0
0_424,1,0_296,0_84,0
0_425,1,0_83,0_84,0
0_426,1,0_84,0_85,0
0_429,1,0_81,0_86,0
0_431,1,0_430,0_86,0
0_432,1,0_86,0_87,0
0_433,1,0_85,0_88,0
0_434,1,0_87,0_88,0
0_435,1,0_88,0_89,0
0_438,1,0_88,0_90,0
0_439,1,0_286,0_90,0
0_440,1,0_288,0_90,0
0_441,1,0_90,0_91,0
0_442,1,0_4,0_92,0
0_443,1,0_296,0_92,0
0_444,1,0_91,0_92,0
0_445,1,0_92,0_93,0
0_446,1,0_5,0_94,0
0_447,1,0_296,0_94,0
0_448,1,0_91,0_94,0
0_449,1,0_94,0_95,0
0_452,1,0_93,0_96,0
0_453,1,0_95,0_96,0
0_454,1,0_89,0_96,0
0_455,1,0_96,0_97,0
0_457,1,0_456,0_97,0
0_458,1,0_97,0_98,0
0_459,2,0_116,0_98,0
0_460,2,0_101,0_98,0
0_461,1,0_75,0_108,0
0_462,1,0_317,0_108,0
0_463,2,0_116,0_109,0
0_464,1,0_46,0_102,0
0_465,1,0_92,0_102,0
0_466,2,0_110,0_103,0
0_467,1,0_89,0_100,0
0_468,2,0_104,0_100,0
0_469,2,0_107,0_100,0
0_470,1,0_46,0_105,0
0_471,1,0_94,0_105,0
0_472,2,0_110,0_106,0
0_473,1,0_143,0_146,0
0_474,2,0_145,0_146,0
0_475,1,0_111,0_146,0
0_476,2,0_134,0_146,0
0_477,1,0_76,0_147,0
0_479,1,0_478,0_147,0
0_480,2,0_79,0_148,0
0_482,1,0_112,0_117,0
0_483,1,0_419,0_117,0
0_484,1,0_113,0_118,0
0_485,1,0_2,0_119,0
0_486,1,0_296,0_119,0
0_487,1,0_118,0_119,0
0_488,1,0_119,0_120,0
0_490,1,0_117,0_121,0
0_491,1,0_430,0_121,0
0_492,1,0_121,0_122,0
0_493,1,0_120,0_123,0
0_494,1,0_122,0_123,0
0_495,1,0_123,0_124,0
0_497,1,0_123,0_125,0
0_498,1,0_286,0_125,0
0_499,1,0_288,0_125,0
0_500,1,0_125,0_126,0
0_501,1,0_4,0_127,0
0_502,1,0_296,0_127,0
0_503,1,0_126,0_127,0
0_504,1,0_127,0_128,0
0_505,1,0_5,0_129,0
0_506,1,0_296,0_129,0
0_507,1,0_126,0_129,0
0_508,1,0_129,0_130,0
0_510,1,0_128,0_131,0
0_511,1,0_130,0_131,0
0_512,1,0_124,0_131,0
0_513,1,0_131,0_132,0
0_514,1,0_456,0_132,0
0_515,1,0_132,0_133,0
0_516,2,0_149,0_133,0
0_517,2,0_136,0_133,0
0_518,1,0_111,0_143,0
0_519,1,0_317,0_143,0
0_520,2,0_149,0_144,0
0_521,1,0_46,0_137,0
0_522,1,0_127,0_137,0
0_523,2,0_145,0_138,0
0_524,1,0_124,0_135,0
0_525,2,0_139,0_135,0
0_526,2,0_142,0_135,0
0_527,1,0_46,0_140,0
0_528,1,0_129,0_140,0
0_529,2,0_145,0_141,0
0_530,1,0_75,0_150,0
0_531,2,0_79,0_150,0
0_532,1,0_111,0_150,0
0_533,2,0_116,0_150,0
0_534,2,0_160,0_151,0
0_535,1,0_49,0_153,0
0_536,2,0_65,0_153,0
0_537,1,0_49,0_153,0
0_538,2,0_72,0_153,0
0_539,1,0_150,0_153,0
0_540,2,0_152,0_153,0
0_541,1,0_5,0_154,0
0_542,1,0_296,0_154,0
0_543,1,0_58,0_154,0
0_544,1,0_154,0_155,0
0_545,1,0_155,0_156,0
0_546,1,0_156,0_157,0
0_547,1,0_157,0_158,0
0_548,1,0_42,0_158,0
0_549,1,0_158,0_159,0
0_550,2,0_254,0_159,0
0_551,2,0_170,0_159,0
0_552,1,0_45,0_255,0
0_553,1,0_255,0_256,0
0_555,1,0_554,0_256,0
0_558,1,0_256,0_257,0
0_560,1,0_559,0_257,0
0_561,1,0_45,0_258,0
0_563,1,0_562,0_258,0
0_564,1,0_6,0_259,0
0_565,1,0_296,0_259,0
0_566,1,0_258,0_259,0
0_567,1,0_259,0_260,0
0_569,1,0_257,0_261,0
0_570,1,0_430,0_261,0
0_571,1,0_261,0_262,0
0_573,1,0_572,0_263,0
0_574,1,0_262,0_263,0
0_575,1,0_263,0_264,0
0_577,1,0_576,0_264,0
0_578,1,0_260,0_265,0
0_579,1,0_264,0_265,0
0_580,1,0_49,0_266,0
0_581,1,0_266,0_267,0
0_582,1,0_262,0_267,0
0_583,1,0_265,0_268,0
0_584,1,0_267,0_268,0
0_585,1,0_268,0_269,0
0_586,1,0_259,0_269,0
0_587,1,0_49,0_270,0
0_588,1,0_296,0_270,0
0_589,1,0_45,0_271,0
0_591,1,0_590,0_271,0
0_592,1,0_270,0_272,0
0_593,1,0_271,0_272,0
0_594,1,0_272,0_273,0
0_595,2,0_279,0_273,0
0_596,2,0_277,0_273,0
0_597,1,0_45,0_275,0
0_598,1,0_34,0_275,0
0_599,2,0_48,0_276,0
0_600,1,0_50,0_161,0
0_601,1,0_161,0_162,0
0_602,1,0_333,0_162,0
0_603,1,0_162,0_163,0
0_604,1,0_1,0_164,0
0_605,1,0_296,0_164,0
0_606,1,0_163,0_164,0
0_607,1,0_164,0_165,0
0_608,1,0_165,0_166,0
0_610,1,0_165,0_167,0
0_611,1,0_379,0_167,0
0_612,1,0_381,0_167,0
0_613,1,0_166,0_168,0
0_614,1,0_167,0_168,0
0_615,1,0_168,0_169,0
0_616,2,0_254,0_169,0
0_617,2,0_172,0_169,0
0_618,2,0_177,0_171,0
0_619,1,0_244,0_173,1
0_620,2,0_247,0_173,1
0_621,1,0_153,0_173,0
0_622,2,0_172,0_173,0
0_623,1,0_245,0_174,1
0_624,2,0_247,0_174,1
0_625,1,0_166,0_174,0
0_626,2,0_172,0_174,0
0_627,1,0_174,0_175,0
0_628,1,0_167,0_175,0
0_629,1,0_175,0_176,0
0_630,2,0_197,0_176,0
0_631,2,0_250,0_176,0
0_632,1,0_206,0_209,0
0_633,2,0_208,0_209,0
0_634,1,0_173,0_209,0
0_635,2,0_197,0_209,0
0_636,1,0_174,0_210,0
0_637,1,0_317,0_210,0
0_638,1,0_180,0_211,0
0_639,1,0_409,0_211,0
0_640,1,0_210,0_212,0
0_641,1,0_167,0_212,0
0_642,1,0_212,0_213,0
0_643,2,0_232,0_213,0
0_644,2,0_250,0_213,0
0_646,1,0_174,0_179,0
0_647,1,0_419,0_179,0
0_648,1,0_174,0_180,0
0_649,1,0_180,0_181,0
0_650,1,0_2,0_182,0
0_651,1,0_296,0_182,0
0_652,1,0_181,0_182,0
0_653,1,0_182,0_183,0
0_655,1,0_179,0_184,0
0_656,1,0_430,0_184,0
0_657,1,0_184,0_185,0
0_658,1,0_183,0_186,0
0_659,1,0_185,0_186,0
0_660,1,0_186,0_187,0
0_662,1,0_186,0_188,0
0_663,1,0_286,0_188,0
0_664,1,0_288,0_188,0
0_665,1,0_188,0_189,0
0_666,1,0_4,0_190,0
0_667,1,0_296,0_190,0
0_668,1,0_189,0_190,0
0_669,1,0_190,0_191,0
0_670,1,0_5,0_192,0
0_671,1,0_296,0_192,0
0_672,1,0_189,0_192,0
0_673,1,0_192,0_193,0
0_675,1,0_191,0_194,0
0_676,1,0_193,0_194,0
0_677,1,0_187,0_194,0
0_678,1,0_194,0_195,0
0_679,1,0_456,0_195,0
0_680,1,0_195,0_196,0
0_681,2,0_214,0_196,0
0_682,2,0_199,0_196,0
0_683,1,0_173,0_206,0
0_684,1,0_317,0_206,0
0_685,2,0_214,0_207,0
0_686,1,0_46,0_200,0
0_687,1,0_190,0_200,0
0_688,2,0_208,0_201,0
0_689,1,0_187,0_198,0
0_690,2,0_202,0_198,0
0_691,2,0_205,0_198,0
0_692,1,0_46,0_203,0
0_693,1,0_192,0_203,0
0_694,2,0_208,0_204,0
0_695,1,0_241,0_244,0
0_696,2,0_243,0_244,0
0_697,1,0_209,0_244,0
0_698,2,0_232,0_244,0
0_699,1,0_174,0_245,0
0_700,1,0_478,0_245,0
0_701,2,0_177,0_246,0
0_703,1,0_210,0_215,0
0_704,1,0_419,0_215,0
0_705,1,0_211,0_216,0
0_706,1,0_2,0_217,0
