rtl_name,lut,ff,dsp,bram,uram
mul_3ns_5ns_7_1_1_U18,17,0,0,0,0
mul_3ns_5ns_7_1_1_U8,17,0,0,0,0
mul_4ns_6ns_9_1_1_U10,26,0,0,0,0
mul_4ns_6ns_9_1_1_U20,26,0,0,0,0
mux_21_8_1_1_U12,9,0,0,0,0
mux_21_8_1_1_U15,9,0,0,0,0
mux_21_8_1_1_U2,9,0,0,0,0
mux_21_8_1_1_U5,9,0,0,0,0
mux_253_64_1_1_U13,9,0,0,0,0
mux_253_64_1_1_U16,9,0,0,0,0
mux_253_64_1_1_U3,9,0,0,0,0
mux_253_64_1_1_U6,9,0,0,0,0
mux_257_8_1_1_U14,9,0,0,0,0
mux_257_8_1_1_U17,9,0,0,0,0
mux_257_8_1_1_U4,9,0,0,0,0
mux_257_8_1_1_U7,9,0,0,0,0
urem_3ns_3ns_3_7_seq_1_U19,19,45,0,0,0
urem_3ns_3ns_3_7_seq_1_U9,19,45,0,0,0
urem_4ns_4ns_3_8_seq_1_U1,23,58,0,0,0
urem_4ns_4ns_3_8_seq_1_U11,23,58,0,0,0
add_ln21_fu_1697_p2,13,0,0,0,0
and_ln18_1_fu_788_p2,16,0,0,0,0
and_ln18_fu_810_p2,16,0,0,0,0
and_ln33_1_fu_1181_p2,16,0,0,0,0
and_ln33_2_fu_2046_p2,16,0,0,0,0
and_ln33_3_fu_2025_p2,16,0,0,0,0
and_ln33_4_fu_1524_p2,16,0,0,0,0
and_ln33_5_fu_1503_p2,16,0,0,0,0
and_ln33_6_fu_2368_p2,16,0,0,0,0
and_ln33_7_fu_2347_p2,16,0,0,0,0
and_ln33_fu_1202_p2,16,0,0,0,0
and_ln39_1_fu_1630_p2,128,0,0,0,0
and_ln39_2_fu_2512_p2,128,0,0,0,0
and_ln39_3_fu_2474_p2,128,0,0,0,0
and_ln39_fu_1668_p2,128,0,0,0,0
cnt_11_fu_2067_p2,71,0,0,0,0
cnt_18_fu_1545_p2,71,0,0,0,0
cnt_19_fu_2389_p2,71,0,0,0,0
cnt_5_fu_1223_p2,71,0,0,0,0
conv20_fu_848_p2,4,0,0,0,0
e_12_fu_1551_p2,71,0,0,0,0
e_13_fu_2395_p2,71,0,0,0,0
e_5_fu_1229_p2,71,0,0,0,0
e_9_fu_2073_p2,71,0,0,0,0
icmp_ln21_fu_842_p2,9,0,0,0,0
icmp_ln25_1_fu_1270_p2,11,0,0,0,0
icmp_ln25_2_fu_1787_p2,11,0,0,0,0
icmp_ln25_3_fu_2114_p2,11,0,0,0,0
icmp_ln25_fu_943_p2,11,0,0,0,0
icmp_ln28_1_fu_990_p2,29,0,0,0,0
icmp_ln28_2_fu_1311_p2,29,0,0,0,0
icmp_ln28_3_fu_1828_p2,29,0,0,0,0
icmp_ln28_4_fu_1317_p2,29,0,0,0,0
icmp_ln28_5_fu_1834_p2,29,0,0,0,0
icmp_ln28_6_fu_2155_p2,29,0,0,0,0
icmp_ln28_7_fu_2161_p2,29,0,0,0,0
icmp_ln28_fu_984_p2,29,0,0,0,0
icmp_ln32_1_fu_1474_p2,11,0,0,0,0
icmp_ln32_2_fu_1996_p2,11,0,0,0,0
icmp_ln32_3_fu_2318_p2,11,0,0,0,0
icmp_ln32_fu_1152_p2,11,0,0,0,0
icmp_ln39_1_fu_2535_p2,29,0,0,0,0
icmp_ln39_fu_1691_p2,29,0,0,0,0
lshr_ln25_1_fu_923_p2,35,0,0,0,0
lshr_ln25_2_fu_1753_p2,35,0,0,0,0
lshr_ln25_3_fu_1767_p2,35,0,0,0,0
lshr_ln25_4_fu_1238_p2,35,0,0,0,0
lshr_ln25_5_fu_1251_p2,35,0,0,0,0
lshr_ln25_6_fu_2082_p2,35,0,0,0,0
lshr_ln25_7_fu_2095_p2,35,0,0,0,0
lshr_ln25_fu_909_p2,35,0,0,0,0
lshr_ln26_1_fu_1808_p2,950,0,0,0,0
lshr_ln26_2_fu_1291_p2,950,0,0,0,0
lshr_ln26_3_fu_2135_p2,950,0,0,0,0
lshr_ln26_fu_964_p2,950,0,0,0,0
lshr_ln29_10_fu_2218_p2,423,0,0,0,0
lshr_ln29_1_fu_1052_p2,423,0,0,0,0
lshr_ln29_3_fu_1882_p2,423,0,0,0,0
lshr_ln29_5_fu_1896_p2,423,0,0,0,0
lshr_ln29_7_fu_1360_p2,423,0,0,0,0
lshr_ln29_8_fu_1374_p2,423,0,0,0,0
lshr_ln29_9_fu_2204_p2,423,0,0,0,0
lshr_ln29_fu_1038_p2,423,0,0,0,0
lshr_ln30_10_fu_2299_p2,35,0,0,0,0
lshr_ln30_1_fu_1133_p2,35,0,0,0,0
lshr_ln30_3_fu_1963_p2,35,0,0,0,0
lshr_ln30_5_fu_1977_p2,35,0,0,0,0
lshr_ln30_7_fu_1441_p2,35,0,0,0,0
