edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_219,1,0_218,0_8,0
0_222,1,0_4,0_9,0
0_224,1,0_223,0_10,0
0_225,1,0_223,0_11,0
0_226,1,0_223,0_12,0
0_227,1,0_223,0_13,0
0_228,1,0_9,0_14,0
0_231,1,0_9,0_30,0
0_233,1,0_232,0_30,0
0_234,1,0_14,0_31,0
0_235,1,0_5,0_32,0
0_237,1,0_236,0_32,0
0_238,1,0_31,0_32,0
0_239,1,0_32,0_33,0
0_242,1,0_30,0_34,0
0_244,1,0_243,0_34,0
0_245,1,0_34,0_35,0
0_247,1,0_246,0_36,0
0_248,1,0_35,0_36,0
0_249,1,0_36,0_37,0
0_251,1,0_250,0_37,0
0_252,1,0_33,0_38,0
0_253,1,0_37,0_38,0
0_254,1,0_38,0_39,0
0_255,1,0_32,0_39,0
0_256,1,0_6,0_40,0
0_257,1,0_236,0_40,0
0_258,1,0_236,0_40,0
0_259,1,0_40,0_41,0
0_262,1,0_41,0_42,0
0_263,1,0_223,0_42,0
0_265,1,0_264,0_42,0
0_267,1,0_266,0_42,0
0_268,1,0_42,0_43,0
0_269,1,0_40,0_43,0
0_271,1,0_270,0_44,0
0_272,1,0_8,0_44,0
0_273,2,0_51,0_45,0
0_274,1,0_8,0_47,0
0_275,1,0_47,0_48,0
0_277,1,0_276,0_48,0
0_278,1,0_48,0_50,0
0_279,2,0_215,0_50,0
0_280,2,0_57,0_50,0
0_281,1,0_47,0_52,0
0_282,1,0_47,0_54,0
0_284,1,0_283,0_54,0
0_285,1,0_54,0_55,0
0_286,2,0_64,0_56,0
0_287,1,0_236,0_58,0
0_288,2,0_57,0_58,0
0_289,1,0_92,0_58,1
0_290,2,0_94,0_58,1
0_292,1,0_291,0_59,0
0_293,2,0_57,0_59,0
0_294,1,0_62,0_59,1
0_295,2,0_94,0_59,1
0_296,1,0_59,0_60,0
0_298,1,0_297,0_60,0
0_299,1,0_59,0_62,0
0_301,1,0_300,0_62,0
0_302,1,0_60,0_63,0
0_303,2,0_78,0_63,0
0_304,2,0_104,0_63,0
0_305,1,0_59,0_65,0
0_306,1,0_59,0_66,0
0_309,1,0_59,0_68,0
0_310,1,0_232,0_68,0
0_312,1,0_68,0_69,0
0_313,1,0_243,0_69,0
0_314,1,0_66,0_70,0
0_315,1,0_5,0_71,0
0_316,1,0_236,0_71,0
0_317,1,0_70,0_71,0
0_318,1,0_71,0_72,0
0_319,1,0_69,0_73,0
0_320,1,0_72,0_74,0
0_321,1,0_73,0_74,0
0_322,1,0_74,0_75,0
0_323,1,0_75,0_76,0
0_324,1,0_52,0_76,0
0_325,1,0_76,0_77,0
0_326,2,0_94,0_77,0
0_327,2,0_85,0_77,0
0_328,1,0_1,0_79,0
0_329,1,0_236,0_79,0
0_330,1,0_65,0_79,0
0_331,1,0_79,0_80,0
0_332,1,0_80,0_81,0
0_335,1,0_80,0_82,0
0_337,1,0_336,0_82,0
0_339,1,0_338,0_82,0
0_340,1,0_81,0_83,0
0_341,1,0_82,0_83,0
0_342,1,0_83,0_84,0
0_343,2,0_94,0_84,0
0_344,2,0_91,0_84,0
0_346,1,0_345,0_86,0
0_347,1,0_58,0_86,0
0_348,1,0_81,0_86,0
0_349,1,0_82,0_86,0
0_350,1,0_2,0_86,0
0_351,1,0_3,0_86,0
0_352,1,0_5,0_86,0
0_353,1,0_54,0_86,0
0_354,1,0_13,0_86,0
0_355,1,0_12,0_86,0
0_356,1,0_13,0_87,0
0_357,1,0_12,0_88,0
0_358,1,0_86,0_89,0
0_359,1,0_87,0_89,0
0_360,1,0_88,0_89,0
0_361,2,0_94,0_90,0
0_362,1,0_89,0_92,0
0_363,2,0_91,0_92,0
0_364,1,0_58,0_92,0
0_365,2,0_78,0_92,0
0_366,1,0_58,0_92,0
0_367,2,0_85,0_92,0
0_368,2,0_64,0_93,0
0_369,1,0_54,0_95,0
0_370,1,0_95,0_96,0
0_372,1,0_371,0_96,0
0_373,1,0_54,0_97,0
0_375,1,0_374,0_97,0
0_376,1,0_97,0_98,0
0_379,1,0_98,0_99,0
0_381,1,0_380,0_99,0
0_383,1,0_96,0_100,0
0_384,1,0_232,0_100,0
0_387,1,0_97,0_101,0
0_388,1,0_218,0_101,0
0_390,1,0_389,0_101,0
0_391,1,0_101,0_102,0
0_392,1,0_100,0_103,0
0_393,2,0_116,0_103,0
0_394,2,0_128,0_103,0
0_395,1,0_6,0_105,0
0_396,1,0_236,0_105,0
0_397,1,0_102,0_105,0
0_398,1,0_105,0_106,0
0_399,1,0_99,0_107,0
0_401,1,0_400,0_108,0
0_402,1,0_107,0_108,0
0_403,1,0_108,0_109,0
0_405,1,0_404,0_109,0
0_406,1,0_106,0_110,0
0_407,1,0_109,0_110,0
0_408,1,0_58,0_111,0
0_409,1,0_111,0_112,0
0_410,1,0_107,0_112,0
0_411,1,0_110,0_113,0
0_412,1,0_112,0_113,0
0_413,1,0_113,0_114,0
0_414,1,0_105,0_114,0
0_415,2,0_131,0_115,0
0_416,1,0_7,0_117,0
0_417,1,0_236,0_117,0
0_418,1,0_102,0_117,0
0_419,1,0_117,0_118,0
0_420,1,0_99,0_119,0
0_421,1,0_400,0_120,0
0_422,1,0_119,0_120,0
0_423,1,0_120,0_121,0
0_424,1,0_404,0_121,0
0_425,1,0_118,0_122,0
0_426,1,0_121,0_122,0
0_427,1,0_58,0_123,0
0_428,1,0_123,0_124,0
0_429,1,0_119,0_124,0
0_430,1,0_122,0_125,0
0_431,1,0_124,0_125,0
0_432,1,0_125,0_126,0
0_433,1,0_117,0_126,0
0_434,2,0_131,0_127,0
0_435,1,0_58,0_129,0
0_436,1,0_236,0_129,0
0_437,1,0_129,0_130,0
0_438,2,0_134,0_130,0
0_439,2,0_213,0_130,0
0_440,2,0_217,0_212,0
0_441,1,0_47,0_132,0
0_443,1,0_442,0_132,0
0_444,2,0_141,0_133,0
0_445,2,0_217,0_214,0
0_446,1,0_236,0_135,0
0_447,2,0_134,0_135,0
0_448,1,0_169,0_135,1
0_449,2,0_171,0_135,1
0_450,1,0_291,0_136,0
0_451,2,0_134,0_136,0
0_452,1,0_139,0_136,1
0_453,2,0_171,0_136,1
0_454,1,0_136,0_137,0
0_455,1,0_297,0_137,0
0_456,1,0_136,0_139,0
0_457,1,0_300,0_139,0
0_458,1,0_137,0_140,0
0_459,2,0_155,0_140,0
0_460,2,0_181,0_140,0
0_461,1,0_136,0_142,0
0_462,1,0_136,0_143,0
0_464,1,0_136,0_145,0
0_465,1,0_232,0_145,0
0_467,1,0_145,0_146,0
0_468,1,0_243,0_146,0
0_469,1,0_143,0_147,0
0_470,1,0_5,0_148,0
0_471,1,0_236,0_148,0
0_472,1,0_147,0_148,0
0_473,1,0_148,0_149,0
0_474,1,0_146,0_150,0
0_475,1,0_149,0_151,0
0_476,1,0_150,0_151,0
0_477,1,0_151,0_152,0
0_478,1,0_152,0_153,0
0_479,1,0_55,0_153,0
0_480,1,0_153,0_154,0
0_481,2,0_171,0_154,0
0_482,2,0_162,0_154,0
0_483,1,0_1,0_156,0
0_484,1,0_236,0_156,0
0_485,1,0_142,0_156,0
0_486,1,0_156,0_157,0
0_487,1,0_157,0_158,0
0_489,1,0_157,0_159,0
0_490,1,0_336,0_159,0
0_491,1,0_338,0_159,0
0_492,1,0_158,0_160,0
0_493,1,0_159,0_160,0
0_494,1,0_160,0_161,0
0_495,2,0_171,0_161,0
0_496,2,0_168,0_161,0
0_498,1,0_497,0_163,0
0_499,1,0_135,0_163,0
0_500,1,0_158,0_163,0
0_501,1,0_159,0_163,0
0_502,1,0_2,0_163,0
0_503,1,0_3,0_163,0
0_504,1,0_5,0_163,0
0_505,1,0_132,0_163,0
0_506,1,0_11,0_163,0
0_507,1,0_10,0_163,0
0_508,1,0_11,0_164,0
0_509,1,0_10,0_165,0
0_510,1,0_163,0_166,0
0_511,1,0_164,0_166,0
0_512,1,0_165,0_166,0
0_513,2,0_171,0_167,0
0_514,1,0_166,0_169,0
0_515,2,0_168,0_169,0
0_516,1,0_135,0_169,0
0_517,2,0_155,0_169,0
0_518,1,0_135,0_169,0
0_519,2,0_162,0_169,0
0_520,2,0_141,0_170,0
0_521,1,0_132,0_172,0
0_522,1,0_172,0_173,0
0_523,1,0_371,0_173,0
0_524,1,0_132,0_174,0
0_525,1,0_374,0_174,0
0_526,1,0_174,0_175,0
0_528,1,0_175,0_176,0
0_529,1,0_380,0_176,0
0_531,1,0_173,0_177,0
0_532,1,0_232,0_177,0
0_534,1,0_174,0_178,0
0_535,1,0_218,0_178,0
0_536,1,0_389,0_178,0
0_537,1,0_178,0_179,0
0_538,1,0_177,0_180,0
0_539,2,0_193,0_180,0
0_540,2,0_205,0_180,0
0_541,1,0_6,0_182,0
0_542,1,0_236,0_182,0
0_543,1,0_179,0_182,0
0_544,1,0_182,0_183,0
0_545,1,0_176,0_184,0
0_546,1,0_400,0_185,0
0_547,1,0_184,0_185,0
0_548,1,0_185,0_186,0
0_549,1,0_404,0_186,0
0_550,1,0_183,0_187,0
0_551,1,0_186,0_187,0
0_552,1,0_135,0_188,0
0_553,1,0_188,0_189,0
0_554,1,0_184,0_189,0
0_555,1,0_187,0_190,0
0_556,1,0_189,0_190,0
0_557,1,0_190,0_191,0
0_558,1,0_182,0_191,0
0_559,2,0_208,0_192,0
0_560,1,0_7,0_194,0
0_561,1,0_236,0_194,0
0_562,1,0_179,0_194,0
0_563,1,0_194,0_195,0
0_564,1,0_176,0_196,0
0_565,1,0_400,0_197,0
0_566,1,0_196,0_197,0
0_567,1,0_197,0_198,0
0_568,1,0_404,0_198,0
0_569,1,0_195,0_199,0
0_570,1,0_198,0_199,0
0_571,1,0_135,0_200,0
0_572,1,0_200,0_201,0
0_573,1,0_196,0_201,0
0_574,1,0_199,0_202,0
0_575,1,0_201,0_202,0
0_576,1,0_202,0_203,0
0_577,1,0_194,0_203,0
0_578,2,0_208,0_204,0
0_579,1,0_135,0_206,0
0_580,1,0_236,0_206,0
0_581,1,0_206,0_207,0
0_582,2,0_211,0_207,0
0_583,2,0_213,0_207,0
0_584,1,0_132,0_209,0
0_585,1,0_8,0_209,0
0_586,2,0_51,0_210,0
0_769,2,0_46,0_51,0
0_770,2,0_51,0_57,0
0_771,2,0_51,0_215,0
0_772,2,0_57,0_64,0
0_773,2,0_64,0_104,0
0_774,2,0_64,0_78,0
0_775,2,0_78,0_85,0
0_776,2,0_78,0_94,0
0_777,2,0_85,0_91,0
0_778,2,0_85,0_94,0
0_779,2,0_91,0_94,0
0_780,2,0_94,0_64,1
0_781,2,0_104,0_128,0
0_782,2,0_104,0_116,0
0_783,2,0_116,0_131,0
0_784,2,0_128,0_131,0
0_785,2,0_131,0_213,0
0_786,2,0_131,0_134,0
0_787,2,0_134,0_141,0
0_788,2,0_141,0_181,0
0_789,2,0_141,0_155,0
0_790,2,0_155,0_162,0
0_791,2,0_155,0_171,0
0_792,2,0_162,0_168,0
0_793,2,0_162,0_171,0
0_794,2,0_168,0_171,0
0_795,2,0_171,0_141,1
0_796,2,0_181,0_205,0
0_797,2,0_181,0_193,0
0_798,2,0_193,0_208,0
0_799,2,0_205,0_208,0
0_800,2,0_208,0_213,0
0_801,2,0_208,0_211,0
0_802,2,0_211,0_51,1
0_803,2,0_213,0_217,0
0_804,2,0_215,0_217,0
0_805,4,0_41,0_43,0
0_806,4,0_33,0_39,0
0_807,4,0_106,0_114,0
0_808,4,0_118,0_126,0
0_809,4,0_183,0_191,0
0_810,4,0_195,0_203,0
0_811,4,0_72,0_86,0
0_812,4,0_149,0_163,0
0_813,4,0_86,0_87,0
0_814,4,0_86,0_88,0
0_815,4,0_163,0_164,0
0_816,4,0_163,0_165,0
0_817,4,0_44,0_47,0
0_818,4,0_44,0_209,0
0_819,4,0_47,0_209,0
1_120,1,1_119,1_10,0
1_121,1,1_119,1_11,0
1_124,1,1_7,1_12,0
1_127,1,1_3,1_13,0
1_129,1,1_2,1_14,0
1_131,1,1_1,1_15,0
1_132,1,1_15,1_19,0
1_133,1,1_11,1_19,0
1_134,1,1_14,1_20,0
1_135,1,1_10,1_20,0
1_136,2,1_27,1_21,0
1_139,1,1_8,1_113,0
1_140,1,1_24,1_113,0
1_141,2,1_118,1_114,0
1_143,1,1_8,1_109,0
1_144,1,1_24,1_109,0
1_146,1,1_9,1_110,0
1_147,1,1_64,1_110,0
1_148,2,1_118,1_111,0
1_149,1,1_10,1_23,0
1_150,1,1_11,1_24,0
1_151,1,1_23,1_25,0
1_152,1,1_13,1_25,0
1_153,1,1_25,1_26,0
1_154,2,1_51,1_26,0
1_155,2,1_115,1_26,0
1_156,1,1_100,1_103,0
1_157,2,1_102,1_103,0
1_158,1,1_64,1_103,0
1_159,2,1_90,1_103,0
1_160,1,1_23,1_104,0
1_162,1,1_161,1_104,0
1_163,1,1_103,1_105,0
1_164,1,1_11,1_105,0
1_165,1,1_104,1_106,0
1_166,1,1_10,1_106,0
1_167,2,1_27,1_107,0
1_170,1,1_66,1_71,0
1_171,1,1_119,1_71,0
1_173,1,1_172,1_71,0
1_174,1,1_71,1_72,0
1_175,1,1_4,1_73,0
1_177,1,1_176,1_73,0
1_178,1,1_72,1_73,0
1_179,1,1_73,1_74,0
1_180,1,1_5,1_75,0
1_181,1,1_176,1_75,0
1_182,1,1_72,1_75,0
1_183,1,1_75,1_76,0
1_186,1,1_74,1_77,0
1_187,1,1_76,1_77,0
1_188,1,1_67,1_77,0
1_189,1,1_77,1_78,0
1_192,1,1_77,1_79,0
1_194,1,1_193,1_79,0
1_196,1,1_77,1_80,0
1_197,1,1_193,1_80,0
1_198,1,1_78,1_81,0
1_199,1,1_6,1_82,0
1_200,1,1_176,1_82,0
1_201,1,1_81,1_82,0
1_202,1,1_82,1_83,0
1_205,1,1_79,1_84,0
1_207,1,1_206,1_84,0
1_208,1,1_84,1_85,0
1_209,1,1_83,1_86,0
1_210,1,1_85,1_86,0
1_211,1,1_86,1_87,0
1_212,1,1_87,1_88,0
1_214,1,1_213,1_88,0
1_215,1,1_88,1_89,0
1_216,2,1_108,1_89,0
1_217,2,1_102,1_89,0
1_218,1,1_61,1_64,0
1_219,2,1_63,1_64,0
1_220,1,1_24,1_64,0
1_221,2,1_51,1_64,0
1_222,1,1_23,1_65,0
1_224,1,1_223,1_65,0
1_225,1,1_28,1_66,0
1_227,1,1_226,1_66,0
1_228,1,1_29,1_67,0
1_230,1,1_229,1_67,0
1_231,1,1_65,1_68,0
1_232,1,1_13,1_68,0
1_233,1,1_68,1_69,0
1_234,2,1_90,1_69,0
1_235,2,1_112,1_69,0
1_236,1,1_23,1_28,0
1_237,1,1_23,1_29,0
1_240,1,1_23,1_32,0
1_241,1,1_119,1_32,0
1_242,1,1_172,1_32,0
1_243,1,1_32,1_33,0
1_244,1,1_4,1_34,0
1_245,1,1_176,1_34,0
1_246,1,1_33,1_34,0
1_247,1,1_34,1_35,0
1_248,1,1_5,1_36,0
1_249,1,1_176,1_36,0
1_250,1,1_33,1_36,0
1_251,1,1_36,1_37,0
1_253,1,1_35,1_38,0
1_254,1,1_37,1_38,0
1_255,1,1_29,1_38,0
1_256,1,1_38,1_39,0
1_258,1,1_38,1_40,0
1_259,1,1_193,1_40,0
1_261,1,1_38,1_41,0
1_262,1,1_193,1_41,0
1_263,1,1_39,1_42,0
1_264,1,1_6,1_43,0
1_265,1,1_176,1_43,0
1_266,1,1_42,1_43,0
1_267,1,1_43,1_44,0
1_269,1,1_40,1_45,0
1_270,1,1_206,1_45,0
1_271,1,1_45,1_46,0
1_272,1,1_44,1_47,0
1_273,1,1_46,1_47,0
1_274,1,1_47,1_48,0
1_275,1,1_48,1_49,0
1_276,1,1_213,1_49,0
