node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges
0_8,horizon,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,1,['144']
0_9,starting_node_read,0,0,not_exist,not_exist,not_exist,64,read,0.00,2,"['146', '147']"
0_10,cnt_2_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,3,['149']
0_11,cnt_1_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,4,['150']
0_12,empty,0,0,empty_fu_264_p1,not_exist,not_exist,7,trunc,0.00,5,['151']
0_28,tmp,0,18,tmp_fu_278_p3,not_exist,not_exist,1,bitselect,0.00,12,"['153', '154', '156']"
0_29,zext_ln18,0,18,zext_ln18_fu_268_p1,not_exist,not_exist,64,zext,0.00,6,['157']
0_30,level_addr,0,18,not_exist,not_exist,not_exist,7,getelementptr,0.00,7,"['158', '160', '161']"
0_31,level_load,0,18,not_exist,ram,RAM,16,load,2.26,8,['162']
0_32,tmp_9,0,18,tmp_9_fu_285_p3,not_exist,not_exist,4,bitconcatenate,0.00,13,"['164', '165', '167']"
0_33,zext_ln18_1,0,18,zext_ln18_1_fu_293_p1,not_exist,not_exist,16,zext,0.00,14,['168']
0_34,shl_ln18,0,18,shl_ln18_fu_297_p2,shl,Shifter,16,shl,0.00,15,"['170', '171']"
0_35,xor_ln18,0,18,xor_ln18_fu_303_p2,xor,LogicGate,16,xor,0.00,16,"['172', '174']"
0_36,and_ln18,0,18,and_ln18_fu_309_p2,and,LogicGate,16,and,1.67,17,"['175', '176']"
0_37,level_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,18,"['177', '178', '580']"
0_38,level_counts_0_addr,0,19,not_exist,not_exist,not_exist,2,getelementptr,0.00,9,"['179', '180', '181']"
0_39,level_counts_0_load,0,19,not_exist,ram,RAM,128,load,1.20,10,['182']
0_40,tmp_s,0,19,tmp_s_fu_316_p5,not_exist,not_exist,128,partset,0.00,19,"['184', '185', '186', '188', '190']"
0_41,level_counts_0_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.20,20,"['191', '192', '579']"
0_42,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,11,"['193', '194']"
0_43,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,21,['195']
0_45,horizon_1,0,21,not_exist,not_exist,not_exist,64,load,0.00,22,"['196', '586']"
0_47,trunc_ln21,0,21,trunc_ln21_fu_332_p1,not_exist,not_exist,8,trunc,0.00,23,['197']
0_48,add_ln21,0,21,add_ln21_fu_336_p2,add,Adder,64,add,1.81,24,"['198', '199']"
0_49,empty_18,0,21,empty_18_fu_342_p2,add,Adder,8,add,1.35,25,"['200', '202']"
0_50,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.84,26,['203']
0_52,cnt,0,0,not_exist,not_exist,not_exist,64,phi,0.00,27,"['204', '205', '206', '207']"
0_53,n,0,0,not_exist,not_exist,not_exist,9,phi,0.00,28,"['209', '210', '211', '212']"
0_54,icmp_ln24,0,24,icmp_ln24_fu_348_p2,icmp,Cmp,1,icmp,0.90,29,"['213', '215']"
0_56,n_1,0,24,n_1_fu_354_p2,add,Adder,9,add,1.35,30,"['216', '218']"
0_57,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.00,31,"['219', '220', '221']"
0_59,trunc_ln24,0,24,trunc_ln24_fu_374_p1,not_exist,not_exist,1,trunc,0.00,37,['222']
0_60,trunc_ln24_1,0,24,trunc_ln24_1_fu_360_p1,not_exist,not_exist,7,trunc,0.00,32,['223']
0_62,tmp_11,0,25,tmp_11_fu_378_p3,not_exist,not_exist,1,bitselect,0.00,38,"['225', '226', '227']"
0_63,and_ln1,0,25,and_ln1_fu_386_p3,not_exist,not_exist,4,bitconcatenate,0.00,39,"['228', '229', '230']"
0_64,zext_ln25,0,25,zext_ln25_fu_364_p1,not_exist,not_exist,64,zext,0.00,33,['231']
0_65,level_addr_1,0,25,not_exist,not_exist,not_exist,7,getelementptr,0.00,34,"['232', '233', '234']"
0_66,level_load_1,0,25,not_exist,ram,RAM,16,load,2.26,35,['235']
0_67,zext_ln25_1,0,25,zext_ln25_1_fu_394_p1,not_exist,not_exist,16,zext,0.00,40,['236']
0_68,lshr_ln25,0,25,lshr_ln25_fu_398_p2,lshr,Shifter,16,lshr,0.00,41,"['237', '238']"
0_69,trunc_ln25,0,25,trunc_ln25_fu_404_p1,not_exist,not_exist,8,trunc,0.00,42,['239']
0_70,sext_ln25,0,25,sext_ln25_fu_408_p1,not_exist,not_exist,32,sext,0.00,43,['240']
0_71,zext_ln25_2,0,25,zext_ln25_2_fu_412_p1,not_exist,not_exist,64,zext,0.00,44,['241']
