node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges
0_8,starting_node_read,0,0,not_exist,not_exist,not_exist,64,read,0.00,1,"['159', '160']"
0_9,cnt_9_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,2,['162']
0_10,cnt_5_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,3,['163']
0_11,cnt_2_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,4,['164']
0_12,cnt_4_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,5,['165']
0_13,empty,0,0,empty_fu_377_p1,not_exist,not_exist,7,trunc,0.00,6,['166']
0_29,zext_ln18,0,18,zext_ln18_fu_381_p1,not_exist,not_exist,64,zext,0.00,7,['167']
0_30,tmp_3,0,18,tmp_3_fu_387_p3,not_exist,not_exist,1,bitselect,0.00,8,"['169', '170', '172']"
0_31,br_ln18,0,18,not_exist,not_exist,not_exist,0,br,0.00,9,"['173', '174', '175']"
0_33,level_0_addr,0,18,not_exist,not_exist,not_exist,7,getelementptr,0.00,10,"['176', '178', '179']"
0_34,level_0_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,11,"['181', '182']"
0_35,br_ln18,0,18,not_exist,not_exist,not_exist,0,br,0.00,12,['183']
0_37,level_1_addr,0,18,not_exist,not_exist,not_exist,7,getelementptr,0.00,13,"['184', '185', '186']"
0_38,level_1_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,14,"['187', '188']"
0_39,br_ln18,0,18,not_exist,not_exist,not_exist,0,br,0.00,15,['189']
0_41,horizon,0,0,not_exist,not_exist,not_exist,4,alloca,0.00,16,['191']
0_42,level_counts_0_addr,0,19,not_exist,not_exist,not_exist,3,getelementptr,0.00,17,"['192', '193', '194']"
0_43,level_counts_0_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.14,18,"['195', '196']"
0_44,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,19,"['198', '199']"
0_45,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,20,['200']
0_47,horizon_1,0,21,not_exist,not_exist,not_exist,4,load,0.00,21,"['201', '648']"
0_48,icmp_ln21,0,21,icmp_ln21_fu_403_p2,icmp,Cmp,1,icmp,0.87,22,"['202', '204']"
0_50,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,23,"['205', '206', '207']"
0_52,zext_ln21,0,21,zext_ln21_fu_409_p1,not_exist,not_exist,8,zext,0.00,24,['208']
0_54,conv20,0,21,conv20_fu_413_p2,not_exist,not_exist,4,or,0.00,25,"['209', '211']"
0_55,zext_ln24,0,24,zext_ln24_fu_419_p1,not_exist,not_exist,8,zext,0.00,26,['212']
0_56,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.84,27,['213']
0_58,cnt,0,0,not_exist,not_exist,not_exist,64,phi,0.00,29,"['214', '215', '216', '217']"
0_59,n,0,0,not_exist,not_exist,not_exist,9,phi,0.00,30,"['219', '220', '221', '222']"
0_60,icmp_ln24,0,24,icmp_ln24_fu_423_p2,icmp,Cmp,1,icmp,0.90,31,"['223', '225']"
0_62,n_2,0,24,n_2_fu_429_p2,add,Adder,9,add,1.35,32,"['226', '228']"
0_63,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.00,33,"['229', '230', '231']"
0_65,zext_ln24_1,0,24,zext_ln24_1_fu_470_p1,not_exist,not_exist,64,zext,0.00,48,['232']
0_66,trunc_ln24,0,24,trunc_ln24_fu_435_p1,not_exist,not_exist,7,trunc,0.00,34,['233']
0_68,tmp_4,0,25,tmp_fu_483_p3,not_exist,not_exist,1,bitselect,0.00,49,"['235', '236', '237']"
0_69,zext_ln25,0,25,zext_ln25_fu_439_p1,not_exist,not_exist,64,zext,0.00,35,['238']
0_70,level_0_addr_1,0,25,not_exist,not_exist,not_exist,7,getelementptr,0.00,36,"['239', '240', '241']"
0_71,level_0_load,0,25,not_exist,ram,RAM,8,load,2.26,37,['242']
0_72,level_1_addr_1,0,25,not_exist,not_exist,not_exist,7,getelementptr,0.00,38,"['243', '244', '245']"
0_73,level_1_load,0,25,not_exist,ram,RAM,8,load,2.26,39,['246']
0_74,tmp,0,25,mux_21_8_1_1_U24,mux,Multiplexer,8,mux,0.84,50,"['248', '249', '250', '251']"
0_75,icmp_ln25,0,25,icmp_ln25_fu_493_p2,icmp,Cmp,1,icmp,0.86,51,"['252', '253']"
0_76,br_ln25,0,25,not_exist,not_exist,not_exist,0,br,0.84,52,"['254', '255', '256']"
0_78,nodes_addr,0,26,not_exist,not_exist,not_exist,8,getelementptr,0.00,53,"['257', '258', '259']"
0_79,nodes_load,0,26,not_exist,ram,RAM,128,load,2.26,54,['260']
0_80,tmp_begin,0,26,tmp_begin_fu_498_p1,not_exist,not_exist,64,trunc,0.00,55,['261']
0_81,tmp_end,0,27,reg_371,not_exist,not_exist,64,partselect,0.00,56,"['263', '264', '266', '268']"
0_82,icmp_ln28,0,28,icmp_ln28_fu_503_p2,icmp,Cmp,1,icmp,1.40,57,"['269', '270']"
0_83,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.84,58,"['271', '272', '273']"
0_85,targetBlock,0,28,grp_bfs_Pipeline_loop_neighbors_fu_325,not_exist,not_exist,1,call,0.84,59,"['275', '276', '277', '278', '279', '280', '281', '282', '283', '284', '640', '641']"
0_86,cnt_4_0_loc_load,0,0,not_exist,not_exist,not_exist,64,load,0.00,60,"['285', '644']"
0_87,cnt_2_0_loc_load,0,0,not_exist,not_exist,not_exist,64,load,0.00,61,"['286', '645']"
0_88,select_ln28,0,28,select_ln28_fu_515_p3,select,Sel,64,select,0.62,62,"['287', '288', '289']"
0_89,br_ln0,0,0,not_exist,not_exist,not_exist,0,br,0.84,63,['290']
0_91,cnt_2,0,0,not_exist,not_exist,not_exist,64,phi,0.00,64,"['291', '292', '293', '294', '295', '296']"
0_92,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.00,65,['297']
0_94,lshr_ln,0,39,lshr_ln_fu_445_p4,not_exist,not_exist,3,partselect,0.00,40,"['299', '300', '301', '303']"
0_95,zext_ln39_1,0,39,zext_ln39_1_fu_454_p1,not_exist,not_exist,64,zext,0.00,41,['304']
