node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges,latency,lut,ff,dsp,bram,uram
0_34,level_0_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,11,"['181', '182']","['0', '0']",0,0,0,0,0
0_38,level_1_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,14,"['187', '188']","['0', '0']",0,0,0,0,0
0_43,level_counts_0_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.14,18,"['195', '196']","['0', '0']",0,0,0,0,0
0_44,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,19,"['198', '199']","['0', '0']",0,0,0,0,0
0_47,horizon_1,0,21,not_exist,not_exist,not_exist,4,load,0.00,21,"['201', '648']","['1', '0']",0,0,0,0,0
0_48,icmp_ln21,0,21,icmp_ln21_fu_403_p2,icmp,Cmp,1,icmp,0.87,22,"['202', '204']","['1', '0']",9,0,0,0,0
0_54,conv20,0,21,conv20_fu_413_p2,not_exist,not_exist,4,or,0.00,25,"['209', '211']","['1', '0']",4,0,0,0,0
0_62,n_2,0,24,n_2_fu_429_p2,add,Adder,9,add,1.35,32,"['226', '228']","['2', '0']",16,0,0,0,0
0_60,icmp_ln24,0,24,icmp_ln24_fu_423_p2,icmp,Cmp,1,icmp,0.90,31,"['223', '225']","['2', '0']",11,0,0,0,0
0_71,level_0_load,0,25,not_exist,ram,RAM,8,load,2.26,37,['242'],"['2', '1']",0,0,0,0,0
0_73,level_1_load,0,25,not_exist,ram,RAM,8,load,2.26,39,['246'],"['2', '1']",0,0,0,0,0
0_74,tmp,0,25,mux_21_8_1_1_U24,mux,Multiplexer,8,mux,0.84,50,"['248', '249', '250', '251']","['3', '0']",9,0,0,0,0
0_75,icmp_ln25,0,25,icmp_ln25_fu_493_p2,icmp,Cmp,1,icmp,0.86,51,"['252', '253']","['3', '0']",11,0,0,0,0
0_79,nodes_load,0,26,not_exist,ram,RAM,128,load,2.26,54,['260'],"['3', '1']",0,0,0,0,0
0_81,tmp_end,0,27,reg_371,not_exist,not_exist,64,partselect,0.00,56,"['263', '264', '266', '268']","['4', '0']",0,64,0,0,0
0_82,icmp_ln28,0,28,icmp_ln28_fu_503_p2,icmp,Cmp,1,icmp,1.40,57,"['269', '270']","['4', '0']",29,0,0,0,0
0_85,targetBlock,0,28,grp_bfs_Pipeline_loop_neighbors_fu_325,not_exist,not_exist,1,call,0.84,59,"['275', '276', '277', '278', '279', '280', '281', '282', '283', '284', '640', '641']","['4', '1']",1403,935,0,0,0
0_86,cnt_4_0_loc_load,0,0,not_exist,not_exist,not_exist,64,load,0.00,60,"['285', '644']","['6', '0']",0,0,0,0,0
0_87,cnt_2_0_loc_load,0,0,not_exist,not_exist,not_exist,64,load,0.00,61,"['286', '645']","['6', '0']",0,0,0,0,0
0_88,select_ln28,0,28,select_ln28_fu_515_p3,select,Sel,64,select,0.62,62,"['287', '288', '289']","['6', '0']",64,0,0,0,0
0_97,level_counts_1_addr_write_ln39,0,39,not_exist,ram,RAM,0,store,1.14,43,"['308', '309']","['2', '0']",0,0,0,0,0
0_98,icmp_ln39,0,39,icmp_ln39_fu_459_p2,icmp,Cmp,1,icmp,1.40,44,"['310', '311']","['2', '0']",29,0,0,0,0
0_101,add_ln21,0,21,add_ln21_fu_465_p2,add,Adder,4,add,1.01,46,"['316', '318']","['2', '0']",13,0,0,0,0
0_108,n_3,0,24,n_3_fu_528_p2,add,Adder,9,add,1.35,69,"['331', '332']","['8', '0']",16,0,0,0,0
0_106,icmp_ln24_1,0,24,icmp_ln24_1_fu_522_p2,icmp,Cmp,1,icmp,0.90,68,"['329', '330']","['8', '0']",11,0,0,0,0
0_117,level_0_load_1,0,25,not_exist,ram,RAM,8,load,2.26,74,['345'],"['8', '1']",0,0,0,0,0
0_119,level_1_load_1,0,25,not_exist,ram,RAM,8,load,2.26,76,['349'],"['8', '1']",0,0,0,0,0
0_120,tmp_1,0,25,mux_21_8_1_1_U25,mux,Multiplexer,8,mux,0.84,91,"['350', '351', '352', '353']","['9', '0']",9,0,0,0,0
0_121,icmp_ln25_1,0,25,icmp_ln25_1_fu_605_p2,icmp,Cmp,1,icmp,0.86,92,"['354', '355']","['9', '0']",11,0,0,0,0
0_125,nodes_load_1,0,26,not_exist,ram,RAM,128,load,2.26,95,['362'],"['9', '1']",0,0,0,0,0
