edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_441,1,0_4,0_26,0
0_442,1,0_26,0_27,0
0_445,1,0_27,0_28,0
0_447,1,0_446,0_28,0
0_450,1,0_26,0_29,0
0_452,1,0_451,0_29,0
0_455,1,0_26,0_30,0
0_457,1,0_456,0_30,0
0_459,1,0_458,0_30,0
0_460,1,0_30,0_31,0
0_461,1,0_29,0_32,0
0_462,2,0_42,0_32,0
0_463,2,0_51,0_32,0
0_464,1,0_5,0_34,0
0_466,1,0_465,0_34,0
0_467,1,0_31,0_34,0
0_468,1,0_34,0_35,0
0_469,1,0_28,0_36,0
0_471,1,0_470,0_37,0
0_472,1,0_36,0_37,0
0_473,1,0_37,0_38,0
0_475,1,0_474,0_38,0
0_476,1,0_35,0_39,0
0_477,1,0_38,0_39,0
0_478,1,0_39,0_40,0
0_479,1,0_34,0_40,0
0_480,2,0_57,0_41,0
0_481,1,0_6,0_43,0
0_482,1,0_465,0_43,0
0_483,1,0_31,0_43,0
0_484,1,0_43,0_44,0
0_485,1,0_28,0_45,0
0_486,1,0_470,0_46,0
0_487,1,0_45,0_46,0
0_488,1,0_46,0_47,0
0_489,1,0_474,0_47,0
0_490,1,0_44,0_48,0
0_491,1,0_47,0_48,0
0_492,1,0_48,0_49,0
0_493,1,0_43,0_49,0
0_494,2,0_57,0_50,0
0_495,1,0_456,0_52,0
0_496,1,0_7,0_53,0
0_497,1,0_465,0_53,0
0_498,1,0_465,0_53,0
0_500,1,0_499,0_54,0
0_501,1,0_53,0_54,0
0_503,1,0_502,0_55,0
0_504,1,0_52,0_55,0
0_505,2,0_63,0_56,0
0_506,1,0_52,0_58,0
0_507,1,0_58,0_59,0
0_508,1,0_58,0_60,0
0_510,1,0_509,0_60,0
0_511,1,0_60,0_62,0
0_512,2,0_436,0_62,0
0_513,2,0_68,0_62,0
0_514,1,0_58,0_65,0
0_516,1,0_515,0_65,0
0_517,1,0_65,0_66,0
0_518,2,0_76,0_67,0
0_519,1,0_465,0_69,0
0_520,2,0_68,0_69,0
0_521,1,0_237,0_69,1
0_522,2,0_239,0_69,1
0_524,1,0_523,0_70,0
0_525,2,0_68,0_70,0
0_526,1,0_74,0_70,1
0_527,2,0_239,0_70,1
0_528,1,0_70,0_71,0
0_529,1,0_70,0_72,0
0_531,1,0_530,0_72,0
0_532,1,0_70,0_74,0
0_534,1,0_533,0_74,0
0_535,1,0_72,0_75,0
0_536,2,0_96,0_75,0
0_537,2,0_246,0_75,0
0_540,1,0_70,0_78,0
0_541,1,0_451,0_78,0
0_542,1,0_70,0_79,0
0_544,1,0_79,0_80,0
0_545,1,0_446,0_80,0
0_548,1,0_70,0_81,0
0_549,1,0_456,0_81,0
0_550,1,0_458,0_81,0
0_551,1,0_81,0_82,0
0_552,1,0_5,0_83,0
0_553,1,0_465,0_83,0
0_554,1,0_82,0_83,0
0_555,1,0_83,0_84,0
0_556,1,0_80,0_85,0
0_557,1,0_84,0_86,0
0_558,1,0_85,0_86,0
0_559,1,0_86,0_87,0
0_560,1,0_6,0_88,0
0_561,1,0_465,0_88,0
0_562,1,0_82,0_88,0
0_563,1,0_88,0_89,0
0_564,1,0_80,0_90,0
0_565,1,0_89,0_91,0
0_566,1,0_90,0_91,0
0_567,1,0_91,0_92,0
0_570,1,0_87,0_93,0
0_571,1,0_92,0_93,0
0_572,1,0_78,0_93,0
0_573,1,0_93,0_94,0
0_574,1,0_59,0_94,0
0_575,1,0_94,0_95,0
0_576,2,0_239,0_95,0
0_577,2,0_116,0_95,0
0_579,1,0_70,0_97,0
0_580,1,0_458,0_97,0
0_583,1,0_97,0_98,0
0_585,1,0_584,0_98,0
0_586,1,0_71,0_99,0
0_587,1,0_1,0_100,0
0_588,1,0_465,0_100,0
0_589,1,0_99,0_100,0
0_590,1,0_100,0_101,0
0_591,1,0_98,0_102,0
0_592,1,0_101,0_103,0
0_593,1,0_102,0_103,0
0_594,1,0_103,0_104,0
0_595,1,0_2,0_105,0
0_596,1,0_465,0_105,0
0_597,1,0_99,0_105,0
0_598,1,0_105,0_106,0
