rtl_name,lut,ff,dsp,bram,uram
mux_21_64_1_1_U2,9,0,0,0,0
mux_21_64_1_1_U3,9,0,0,0,0
mux_21_64_1_1_U7,9,0,0,0,0
mux_21_64_1_1_U8,9,0,0,0,0
mux_21_8_1_1_U1,9,0,0,0,0
mux_21_8_1_1_U6,9,0,0,0,0
mux_257_8_1_1_U10,9,0,0,0,0
mux_257_8_1_1_U4,9,0,0,0,0
mux_257_8_1_1_U5,9,0,0,0,0
mux_257_8_1_1_U9,9,0,0,0,0
add_ln21_fu_743_p2,13,0,0,0,0
add_ln28_1_fu_1711_p2,71,0,0,0,0
add_ln28_2_fu_1290_p2,71,0,0,0,0
add_ln28_3_fu_1909_p2,71,0,0,0,0
add_ln28_4_fu_1098_p2,18,0,0,0,0
add_ln28_5_fu_1717_p2,18,0,0,0,0
add_ln28_fu_1092_p2,71,0,0,0,0
add_ln34_1_fu_1704_p2,71,0,0,0,0
add_ln34_2_fu_1283_p2,71,0,0,0,0
add_ln34_3_fu_1902_p2,71,0,0,0,0
add_ln34_fu_1086_p2,71,0,0,0,0
add_ln39_fu_1335_p2,14,0,0,0,0
and_ln18_1_fu_634_p2,16,0,0,0,0
and_ln18_fu_656_p2,16,0,0,0,0
and_ln33_1_fu_1044_p2,16,0,0,0,0
and_ln33_2_fu_1683_p2,16,0,0,0,0
and_ln33_3_fu_1662_p2,16,0,0,0,0
and_ln33_4_fu_1262_p2,16,0,0,0,0
and_ln33_5_fu_1241_p2,16,0,0,0,0
and_ln33_6_fu_1881_p2,16,0,0,0,0
and_ln33_7_fu_1860_p2,16,0,0,0,0
and_ln33_fu_1065_p2,16,0,0,0,0
conv20_fu_681_p2,4,0,0,0,0
icmp_ln21_fu_675_p2,9,0,0,0,0
icmp_ln24_1_fu_1300_p2,11,0,0,0,0
icmp_ln24_fu_695_p2,11,0,0,0,0
icmp_ln25_1_fu_1424_p2,11,0,0,0,0
icmp_ln25_fu_806_p2,11,0,0,0,0
icmp_ln28_1_fu_901_p2,29,0,0,0,0
icmp_ln28_2_fu_1515_p2,29,0,0,0,0
icmp_ln28_3_fu_1519_p2,29,0,0,0,0
icmp_ln28_4_fu_1103_p2,29,0,0,0,0
icmp_ln28_5_fu_1722_p2,29,0,0,0,0
icmp_ln28_fu_897_p2,29,0,0,0,0
icmp_ln32_1_fu_1633_p2,11,0,0,0,0
icmp_ln32_2_fu_1212_p2,11,0,0,0,0
icmp_ln32_3_fu_1831_p2,11,0,0,0,0
icmp_ln32_fu_1015_p2,11,0,0,0,0
icmp_ln39_1_fu_1356_p2,29,0,0,0,0
icmp_ln39_fu_737_p2,29,0,0,0,0
lshr_ln25_1_fu_786_p2,35,0,0,0,0
lshr_ln25_2_fu_1390_p2,35,0,0,0,0
lshr_ln25_3_fu_1404_p2,35,0,0,0,0
lshr_ln25_fu_772_p2,35,0,0,0,0
lshr_ln26_1_fu_849_p2,950,0,0,0,0
lshr_ln26_2_fu_1453_p2,950,0,0,0,0
lshr_ln26_3_fu_1467_p2,950,0,0,0,0
lshr_ln26_fu_835_p2,950,0,0,0,0
lshr_ln29_1_fu_1553_p2,423,0,0,0,0
lshr_ln29_2_fu_1132_p2,423,0,0,0,0
lshr_ln29_3_fu_1751_p2,423,0,0,0,0
lshr_ln29_fu_935_p2,423,0,0,0,0
lshr_ln30_10_fu_1812_p2,35,0,0,0,0
lshr_ln30_1_fu_996_p2,35,0,0,0,0
lshr_ln30_3_fu_1600_p2,35,0,0,0,0
lshr_ln30_5_fu_1614_p2,35,0,0,0,0
lshr_ln30_7_fu_1179_p2,35,0,0,0,0
lshr_ln30_8_fu_1193_p2,35,0,0,0,0
lshr_ln30_9_fu_1798_p2,35,0,0,0,0
lshr_ln30_fu_982_p2,35,0,0,0,0
n_2_fu_701_p2,16,0,0,0,0
n_3_fu_1306_p2,16,0,0,0,0
or_ln33_1_fu_1059_p2,16,0,0,0,0
or_ln33_2_fu_1698_p2,16,0,0,0,0
or_ln33_3_fu_1677_p2,16,0,0,0,0
or_ln33_4_fu_1277_p2,16,0,0,0,0
or_ln33_5_fu_1256_p2,16,0,0,0,0
or_ln33_6_fu_1896_p2,16,0,0,0,0
or_ln33_7_fu_1875_p2,16,0,0,0,0
or_ln33_fu_1080_p2,16,0,0,0,0
shl_ln18_1_fu_622_p2,35,0,0,0,0
shl_ln18_fu_644_p2,35,0,0,0,0
shl_ln33_10_fu_1890_p2,35,0,0,0,0
shl_ln33_11_fu_1869_p2,35,0,0,0,0
shl_ln33_1_fu_1074_p2,35,0,0,0,0
shl_ln33_2_fu_1053_p2,35,0,0,0,0
shl_ln33_3_fu_1650_p2,35,0,0,0,0
shl_ln33_4_fu_1692_p2,35,0,0,0,0
shl_ln33_5_fu_1671_p2,35,0,0,0,0
shl_ln33_6_fu_1229_p2,35,0,0,0,0
shl_ln33_7_fu_1271_p2,35,0,0,0,0
shl_ln33_8_fu_1250_p2,35,0,0,0,0
shl_ln33_9_fu_1848_p2,35,0,0,0,0
shl_ln33_fu_1032_p2,35,0,0,0,0
xor_ln18_1_fu_628_p2,16,0,0,0,0
xor_ln18_fu_650_p2,16,0,0,0,0
xor_ln33_1_fu_1656_p2,16,0,0,0,0
xor_ln33_2_fu_1235_p2,16,0,0,0,0
xor_ln33_3_fu_1854_p2,16,0,0,0,0
xor_ln33_fu_1038_p2,16,0,0,0,0
ap_NS_fsm_mux,150,0,0,0,0
ap_phi_mux_cnt_2_1_phi_fu_450_p4_mux,9,0,0,0,0
ap_phi_mux_cnt_9_0_phi_fu_535_p4_mux,9,0,0,0,0
ap_phi_mux_cnt_9_1_phi_fu_547_p4_mux,9,0,0,0,0
cnt_1_reg_486_mux,9,0,0,0,0
cnt_2_0_reg_435_mux,9,0,0,0,0
cnt_2_1_reg_446_mux,9,0,0,0,0
cnt_2_ph_reg_458_mux,9,0,0,0,0
cnt_2_reg_470_mux,9,0,0,0,0
cnt_3_ph_reg_555_mux,9,0,0,0,0
cnt_3_reg_567_mux,9,0,0,0,0
cnt_4_0_reg_414_mux,9,0,0,0,0
cnt_5_0_reg_511_mux,9,0,0,0,0
cnt_9_0_reg_532_mux,9,0,0,0,0
cnt_9_1_reg_543_mux,9,0,0,0,0
cnt_reg_389_mux,9,0,0,0,0
e_2_0_reg_425_mux,9,0,0,0,0
e_3_0_reg_522_mux,9,0,0,0,0
edges_address0_mux,21,0,0,0,0
horizon_fu_142_mux,9,0,0,0,0
level_0_address0_mux,53,0,0,0,0
level_0_d0_mux,25,0,0,0,0
level_1_address0_mux,53,0,0,0,0
level_1_d0_mux,25,0,0,0,0
level_counts_0_address0_mux,13,0,0,0,0
level_counts_0_d0_mux,13,0,0,0,0
n_1_reg_499_mux,9,0,0,0,0
n_reg_402_mux,9,0,0,0,0
nodes_0_address0_mux,13,0,0,0,0
nodes_1_address0_mux,13,0,0,0,0
add_ln21_reg_1994,0,4,0,0,0
ap_CS_fsm,0,30,0,0,0
cnt_1_reg_486,0,64,0,0,0
cnt_2_0_reg_435,0,64,0,0,0
cnt_2_1_reg_446,0,64,0,0,0
cnt_2_ph_reg_458,0,64,0,0,0
cnt_2_reg_470,0,64,0,0,0
cnt_3_ph_reg_555,0,64,0,0,0
cnt_3_reg_567,0,64,0,0,0
cnt_4_0_reg_414,0,64,0,0,0
cnt_5_0_reg_511,0,64,0,0,0
cnt_9_0_reg_532,0,64,0,0,0
cnt_9_1_reg_543,0,64,0,0,0
cnt_reg_389,0,64,0,0,0
conv20_reg_1954,0,3,0,0,0
e_2_0_reg_425,0,64,0,0,0
e_3_0_reg_522,0,64,0,0,0
horizon_fu_142,0,4,0,0,0
icmp_ln21_reg_1950,0,1,0,0,0
icmp_ln32_1_reg_2268,0,1,0,0,0
icmp_ln32_2_reg_2141,0,1,0,0,0
icmp_ln32_3_reg_2324,0,1,0,0,0
icmp_ln39_reg_1990,0,1,0,0,0
level_0_addr_3_reg_2071,0,6,0,0,0
level_0_addr_4_reg_2258,0,6,0,0,0
level_0_addr_5_reg_2131,0,6,0,0,0
level_0_addr_6_reg_2314,0,6,0,0,0
level_0_addr_reg_1925,0,6,0,0,0
level_1_addr_3_reg_2076,0,6,0,0,0
level_1_addr_4_reg_2263,0,6,0,0,0
level_1_addr_5_reg_2136,0,6,0,0,0
level_1_addr_6_reg_2319,0,6,0,0,0
level_1_addr_reg_1930,0,6,0,0,0
lshr_ln29_1_reg_2243,0,128,0,0,0
lshr_ln29_2_reg_2116,0,128,0,0,0
lshr_ln29_3_reg_2299,0,128,0,0,0
lshr_ln29_reg_2056,0,128,0,0,0
lshr_ln2_reg_2061,0,57,0,0,0
lshr_ln30_2_reg_2248,0,57,0,0,0
lshr_ln30_4_reg_2121,0,57,0,0,0
lshr_ln30_6_reg_2304,0,57,0,0,0
n_1_reg_499,0,9,0,0,0
n_2_reg_1975,0,9,0,0,0
n_3_reg_2172,0,9,0,0,0
n_reg_402,0,9,0,0,0
or_ln33_1_reg_2088,0,16,0,0,0
or_ln33_2_reg_2281,0,16,0,0,0
or_ln33_3_reg_2276,0,16,0,0,0
or_ln33_4_reg_2154,0,16,0,0,0
or_ln33_5_reg_2149,0,16,0,0,0
or_ln33_6_reg_2337,0,16,0,0,0
or_ln33_7_reg_2332,0,16,0,0,0
or_ln33_reg_2093,0,16,0,0,0
shl_ln_reg_1915,0,1,0,0,0
tmp_12_reg_2272,0,1,0,0,0
tmp_13_reg_2106,0,1,0,0,0
tmp_15_reg_2145,0,1,0,0,0
tmp_16_reg_2289,0,1,0,0,0
tmp_18_reg_2328,0,1,0,0,0
tmp_1_reg_2003,0,1,0,0,0
tmp_2_reg_2012,0,1,0,0,0
tmp_3_reg_2190,0,1,0,0,0
tmp_5_reg_2199,0,1,0,0,0
tmp_9_reg_2084,0,1,0,0,0
tmp_begin_1_reg_2214,0,64,0,0,0
tmp_begin_reg_2027,0,64,0,0,0
tmp_end_1_reg_2220,0,64,0,0,0
tmp_end_reg_2033,0,64,0,0,0
tmp_reg_1921,0,1,0,0,0
trunc_ln24_1_reg_2164,0,6,0,0,0
trunc_ln24_reg_1967,0,6,0,0,0
trunc_ln28_1_reg_2233,0,11,0,0,0
trunc_ln28_reg_2046,0,11,0,0,0
trunc_ln30_12_reg_2309,0,1,0,0,0
trunc_ln30_4_reg_2253,0,1,0,0,0
trunc_ln30_9_reg_2126,0,1,0,0,0
trunc_ln30_reg_2066,0,1,0,0,0
zext_ln21_reg_1945,0,4,0,0,0
zext_ln24_reg_1962,0,3,0,0,0
