edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_108,1,0_107,0_6,0
0_111,1,0_3,0_7,0
0_113,1,0_112,0_8,0
0_114,1,0_112,0_9,0
0_115,1,0_112,0_10,0
0_116,1,0_112,0_11,0
0_117,1,0_4,0_23,0
0_119,1,0_118,0_23,0
0_120,1,0_7,0_23,0
0_122,1,0_121,0_24,0
0_123,1,0_23,0_24,0
0_124,1,0_5,0_25,0
0_125,1,0_118,0_25,0
0_126,1,0_118,0_25,0
0_127,1,0_112,0_26,0
0_128,1,0_25,0_26,0
0_129,1,0_118,0_27,0
0_130,1,0_6,0_27,0
0_131,2,0_36,0_28,0
0_132,1,0_6,0_30,0
0_133,1,0_30,0_32,0
0_134,1,0_30,0_33,0
0_135,1,0_112,0_33,0
0_136,1,0_32,0_34,0
0_138,1,0_137,0_34,0
0_139,2,0_42,0_35,0
0_140,1,0_118,0_37,0
0_141,2,0_36,0_37,0
0_142,1,0_93,0_37,1
0_143,2,0_96,0_37,1
0_145,1,0_144,0_38,0
0_146,2,0_36,0_38,0
0_147,1,0_94,0_38,1
0_148,2,0_96,0_38,1
0_151,1,0_38,0_39,0
0_153,1,0_152,0_39,0
0_154,1,0_39,0_41,0
0_155,2,0_52,0_41,0
0_156,2,0_101,0_41,0
0_157,1,0_38,0_43,0
0_158,1,0_38,0_44,0
0_159,1,0_4,0_46,0
0_160,1,0_118,0_46,0
0_161,1,0_43,0_46,0
0_162,1,0_46,0_47,0
0_163,1,0_47,0_48,0
0_164,1,0_48,0_49,0
0_165,1,0_49,0_50,0
0_166,1,0_30,0_50,0
0_167,1,0_50,0_51,0
0_168,2,0_77,0_51,0
0_169,2,0_61,0_51,0
0_172,1,0_38,0_53,0
0_173,1,0_107,0_53,0
0_175,1,0_174,0_53,0
0_176,1,0_53,0_54,0
0_177,1,0_1,0_55,0
0_178,1,0_118,0_55,0
0_179,1,0_54,0_55,0
0_180,1,0_55,0_56,0
0_181,1,0_56,0_57,0
0_184,1,0_56,0_58,0
0_186,1,0_185,0_58,0
0_188,1,0_187,0_58,0
0_189,1,0_57,0_59,0
0_190,1,0_58,0_59,0
0_191,1,0_59,0_60,0
0_192,2,0_77,0_60,0
0_193,2,0_67,0_60,0
0_195,1,0_194,0_62,0
0_196,1,0_37,0_62,0
0_197,1,0_57,0_62,0
0_198,1,0_58,0_62,0
0_199,1,0_2,0_62,0
0_200,1,0_4,0_62,0
0_201,1,0_34,0_62,0
0_202,1,0_11,0_62,0
0_203,1,0_10,0_62,0
0_204,1,0_11,0_63,0
0_205,1,0_10,0_64,0
0_206,1,0_62,0_65,0
0_207,1,0_63,0_65,0
0_208,1,0_64,0_65,0
0_209,2,0_77,0_66,0
0_210,1,0_65,0_68,0
0_211,2,0_67,0_68,0
0_212,1,0_37,0_68,0
0_213,2,0_52,0_68,0
