node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges
0_6,horizon,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,1,['108']
0_7,starting_node_read,0,0,not_exist,not_exist,not_exist,64,read,0.00,2,"['110', '111']"
0_8,cnt_8_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,3,['113']
0_9,cnt_5_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,4,['114']
0_10,cnt_2_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,5,['115']
0_11,cnt_1_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,6,['116']
0_23,level_addr,0,18,not_exist,not_exist,not_exist,8,getelementptr,0.00,7,"['117', '119', '120']"
0_24,level_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,8,"['122', '123']"
0_25,level_counts_addr,0,19,not_exist,not_exist,not_exist,4,getelementptr,0.00,9,"['124', '125', '126']"
0_26,level_counts_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.14,10,"['127', '128']"
0_27,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,11,"['129', '130']"
0_28,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,12,['131']
0_30,horizon_1,0,21,not_exist,not_exist,not_exist,64,load,0.00,13,"['132', '451']"
0_32,trunc_ln21,0,21,trunc_ln21_fu_283_p1,not_exist,not_exist,8,trunc,0.00,14,['133']
0_33,add_ln21,0,21,add_ln21_fu_287_p2,add,Adder,64,add,1.81,15,"['134', '135']"
0_34,empty,0,21,empty_fu_293_p2,add,Adder,8,add,1.35,16,"['136', '138']"
0_35,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.84,17,['139']
0_37,cnt,0,0,not_exist,not_exist,not_exist,64,phi,0.00,18,"['140', '141', '142', '143']"
0_38,n,0,0,not_exist,not_exist,not_exist,9,phi,0.00,19,"['145', '146', '147', '148']"
0_39,tmp,0,24,tmp_fu_299_p3,not_exist,not_exist,1,bitselect,0.00,20,"['150', '151', '153']"
0_41,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.00,21,"['154', '155', '156']"
0_43,zext_ln24,0,24,zext_ln24_fu_307_p1,not_exist,not_exist,64,zext,0.00,22,['157']
0_44,trunc_ln24,0,24,trunc_ln24_fu_322_p1,not_exist,not_exist,8,trunc,0.00,32,['158']
0_46,level_addr_1,0,25,not_exist,not_exist,not_exist,8,getelementptr,0.00,23,"['159', '160', '161']"
0_47,level_load,0,25,not_exist,ram,RAM,8,load,2.26,24,['162']
0_48,sext_ln25,0,25,sext_ln25_fu_326_p1,not_exist,not_exist,32,sext,0.00,33,['163']
0_49,zext_ln25,0,25,zext_ln25_fu_330_p1,not_exist,not_exist,64,zext,0.00,34,['164']
0_50,icmp_ln25,0,25,icmp_ln25_fu_334_p2,icmp,Cmp,1,icmp,1.40,35,"['165', '166']"
0_51,br_ln25,0,25,not_exist,not_exist,not_exist,0,br,0.84,36,"['167', '168', '169']"
0_53,lshr_ln,0,26,grp_fu_265_p4,not_exist,not_exist,7,partselect,0.00,37,"['171', '172', '173', '175']"
0_54,zext_ln26,0,26,zext_ln26_fu_339_p1,not_exist,not_exist,64,zext,0.00,38,['176']
