node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_107,empty,2,0,not_exist,not_exist,32,0,1
0_112,empty,2,0,not_exist,not_exist,64,0,1
0_118,empty,2,0,not_exist,not_exist,64,0,0
0_121,empty,2,0,not_exist,not_exist,8,0,0
0_137,empty,2,0,not_exist,not_exist,8,0,1
0_144,empty,2,0,not_exist,not_exist,9,0,0
0_152,empty,2,0,not_exist,not_exist,32,0,8
0_174,empty,2,0,not_exist,not_exist,32,0,7
0_185,empty,2,0,not_exist,not_exist,32,0,64
0_187,empty,2,0,not_exist,not_exist,32,0,127
0_194,bfs_Pipeline_loop_neighbors,2,0,not_exist,not_exist,1,6,<constant bfs_Pipeline_loop_neighbors>
0_254,empty,2,0,not_exist,not_exist,32,0,128
0_256,empty,2,0,not_exist,not_exist,32,0,191
0_260,empty,2,0,not_exist,not_exist,32,0,192
0_262,empty,2,0,not_exist,not_exist,32,0,255
0_269,bfs_Pipeline_loop_neighbors1,2,0,not_exist,not_exist,1,6,<constant bfs_Pipeline_loop_neighbors1>
0_292,empty,2,0,not_exist,not_exist,9,0,2
1_75,empty,2,0,not_exist,not_exist,32,0,1
1_117,empty,2,0,not_exist,not_exist,64,0,2
1_125,empty,2,0,not_exist,not_exist,12,0,1
1_129,empty,2,0,not_exist,not_exist,64,0,0
1_138,empty,2,0,not_exist,not_exist,8,0,127
1_148,empty,2,0,not_exist,not_exist,64,0,1
1_180,empty,2,0,not_exist,not_exist,1,0,1
1_183,empty,2,0,not_exist,not_exist,1,0,0
2_75,empty,2,0,not_exist,not_exist,32,0,1
2_117,empty,2,0,not_exist,not_exist,64,0,2
2_125,empty,2,0,not_exist,not_exist,12,0,1
2_129,empty,2,0,not_exist,not_exist,64,0,0
2_138,empty,2,0,not_exist,not_exist,8,0,127
2_148,empty,2,0,not_exist,not_exist,64,0,1
2_180,empty,2,0,not_exist,not_exist,1,0,1
2_183,empty,2,0,not_exist,not_exist,1,0,0
