node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges,latency,lut,ff,dsp,bram,uram
0_9,horizon,0,0,not_exist,not_exist,not_exist,4,alloca,0.00,1,['238'],"['0', '0']",0,0,0,0,0
0_10,starting_node_read,0,0,not_exist,not_exist,not_exist,64,read,0.00,2,"['240', '241']","['0', '0']",0,0,0,0,0
0_11,cnt_9_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,3,['243'],"['0', '0']",0,0,0,0,0
0_12,cnt_6_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,4,['244'],"['0', '0']",0,0,0,0,0
0_13,cnt_2_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,5,['245'],"['0', '0']",0,0,0,0,0
0_14,cnt_1_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,6,['246'],"['0', '0']",0,0,0,0,0
0_32,trunc_ln18,0,18,trunc_ln18_fu_418_p1,not_exist,not_exist,1,trunc,0.00,14,['247'],"['1', '0']",0,0,0,0,0
0_33,shl_ln,0,18,shl_ln_fu_421_p3,not_exist,not_exist,4,bitconcatenate,0.00,15,"['249', '250', '252']","['1', '0']",0,0,0,0,0
0_34,lshr_ln,0,18,lshr_ln_fu_398_p4,not_exist,not_exist,7,partselect,0.00,7,"['254', '255', '256', '258']","['0', '0']",0,0,0,0,0
0_35,zext_ln18,0,18,zext_ln18_fu_408_p1,not_exist,not_exist,64,zext,0.00,8,['259'],"['0', '0']",0,0,0,0,0
0_36,level_addr,0,18,not_exist,not_exist,not_exist,7,getelementptr,0.00,9,"['260', '262', '263']","['0', '0']",0,0,0,0,0
0_37,level_load,0,18,not_exist,ram,RAM,16,load,2.26,10,['264'],"['0', '1']",0,0,0,0,0
0_38,zext_ln18_1,0,18,zext_ln18_1_fu_429_p1,not_exist,not_exist,16,zext,0.00,16,['265'],"['1', '0']",0,0,0,0,0
0_39,shl_ln18,0,18,shl_ln18_fu_433_p2,shl,Shifter,16,shl,0.00,17,"['267', '268']","['1', '0']",35,0,0,0,0
0_40,xor_ln18,0,18,xor_ln18_fu_439_p2,xor,LogicGate,16,xor,0.00,18,"['269', '271']","['1', '0']",16,0,0,0,0
0_41,and_ln18,0,18,and_ln18_fu_445_p2,and,LogicGate,16,and,1.67,19,"['272', '273']","['1', '0']",16,0,0,0,0
0_42,level_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,20,"['274', '275', '893']","['1', '0']",0,0,0,0,0
