rtl_name,lut,ff,dsp,bram,uram
mux_253_64_1_1_U1,9,0,0,0,0
mux_253_64_1_1_U2,9,0,0,0,0
mux_253_64_1_1_U3,9,0,0,0,0
mux_253_64_1_1_U4,9,0,0,0,0
add_ln21_fu_661_p2,13,0,0,0,0
add_ln39_fu_820_p2,14,0,0,0,0
cnt_12_fu_795_p2,71,0,0,0,0
cnt_16_fu_975_p2,71,0,0,0,0
cnt_5_fu_731_p2,71,0,0,0,0
cnt_8_fu_911_p2,71,0,0,0,0
conv20_fu_621_p2,4,0,0,0,0
e_11_fu_982_p2,71,0,0,0,0
e_3_fu_737_p2,71,0,0,0,0
e_6_fu_917_p2,71,0,0,0,0
e_9_fu_801_p2,71,0,0,0,0
grp_fu_577_p2,11,0,0,0,0
grp_fu_592_p2,11,0,0,0,0
grp_fu_598_p2,11,0,0,0,0
icmp_ln21_fu_615_p2,9,0,0,0,0
icmp_ln28_1_fu_680_p2,29,0,0,0,0
icmp_ln28_2_fu_854_p2,29,0,0,0,0
icmp_ln28_3_fu_747_p2,29,0,0,0,0
icmp_ln28_4_fu_860_p2,29,0,0,0,0
icmp_ln28_5_fu_753_p2,29,0,0,0,0
icmp_ln28_6_fu_927_p2,29,0,0,0,0
icmp_ln28_7_fu_933_p2,29,0,0,0,0
icmp_ln28_fu_674_p2,29,0,0,0,0
icmp_ln39_1_fu_840_p2,29,0,0,0,0
icmp_ln39_fu_655_p2,29,0,0,0,0
n_2_fu_699_p2,8,0,0,0,0
n_3_fu_879_p2,8,0,0,0,0
n_4_fu_768_p2,16,0,0,0,0
n_5_fu_948_p2,16,0,0,0,0
ap_NS_fsm_mux,147,0,0,0,0
ap_phi_mux_cnt_17_phi_fu_553_p4_mux,13,0,0,0,0
cnt_10_reg_406_mux,9,0,0,0,0
cnt_11_reg_439_mux,13,0,0,0,0
cnt_13_reg_427_mux,9,0,0,0,0
cnt_14_reg_528_mux,9,0,0,0,0
cnt_15_reg_561_mux,13,0,0,0,0
cnt_1_reg_455_mux,9,0,0,0,0
cnt_2_reg_379_mux,9,0,0,0,0
cnt_3_reg_391_mux,9,0,0,0,0
cnt_4_reg_358_mux,9,0,0,0,0
cnt_6_reg_480_mux,9,0,0,0,0
cnt_7_reg_513_mux,9,0,0,0,0
cnt_9_reg_501_mux,9,0,0,0,0
cnt_reg_333_mux,9,0,0,0,0
e_10_reg_539_mux,9,0,0,0,0
e_1_reg_369_mux,9,0,0,0,0
e_5_reg_491_mux,9,0,0,0,0
e_7_reg_417_mux,9,0,0,0,0
edges_0_address0_mux,21,0,0,0,0
edges_1_address0_mux,21,0,0,0,0
horizon_fu_102_mux,9,0,0,0,0
level_address0_mux,57,0,0,0,0
level_counts_address0_mux,17,0,0,0,0
level_counts_d0_mux,17,0,0,0,0
level_d0_mux,17,0,0,0,0
n_1_reg_468_mux,9,0,0,0,0
n_reg_346_mux,9,0,0,0,0
nodes_address0_mux,21,0,0,0,0
add_ln21_reg_1041,0,4,0,0,0
ap_CS_fsm,0,29,0,0,0
cnt_10_reg_406,0,64,0,0,0
cnt_11_reg_439,0,64,0,0,0
cnt_13_reg_427,0,64,0,0,0
cnt_14_reg_528,0,64,0,0,0
cnt_15_reg_561,0,64,0,0,0
cnt_1_reg_455,0,64,0,0,0
cnt_2_reg_379,0,64,0,0,0
cnt_3_reg_391,0,64,0,0,0
cnt_4_reg_358,0,64,0,0,0
cnt_6_reg_480,0,64,0,0,0
cnt_7_reg_513,0,64,0,0,0
cnt_9_reg_501,0,64,0,0,0
cnt_reg_333,0,64,0,0,0
conv20_reg_1007,0,3,0,0,0
e_10_reg_539,0,64,0,0,0
e_1_reg_369,0,64,0,0,0
e_3_reg_1110,0,64,0,0,0
e_5_reg_491,0,64,0,0,0
e_6_reg_1249,0,64,0,0,0
e_7_reg_417,0,64,0,0,0
e_9_reg_1169,0,64,0,0,0
horizon_fu_102,0,4,0,0,0
icmp_ln21_reg_1003,0,1,0,0,0
icmp_ln25_1_reg_1190,0,1,0,0,0
icmp_ln25_2_reg_1115,0,1,0,0,0
icmp_ln25_3_reg_1254,0,1,0,0,0
icmp_ln25_reg_1051,0,1,0,0,0
icmp_ln28_2_reg_1209,0,1,0,0,0
icmp_ln28_3_reg_1134,0,1,0,0,0
icmp_ln28_6_reg_1273,0,1,0,0,0
icmp_ln28_reg_1070,0,1,0,0,0
icmp_ln39_reg_1037,0,1,0,0,0
level_addr_3_reg_1097,0,8,0,0,0
level_addr_5_reg_1236,0,8,0,0,0
level_addr_7_reg_1156,0,8,0,0,0
level_addr_8_reg_1295,0,8,0,0,0
n_1_reg_468,0,9,0,0,0
n_4_reg_1151,0,9,0,0,0
n_5_reg_1290,0,9,0,0,0
n_reg_346,0,9,0,0,0
shl_ln_reg_1032,0,3,0,0,0
tmp_end_1_reg_1204,0,64,0,0,0
tmp_end_2_reg_1129,0,64,0,0,0
tmp_end_3_reg_1268,0,64,0,0,0
tmp_end_reg_1065,0,64,0,0,0
zext_ln16_1_reg_1226,0,7,0,0,0
zext_ln16_reg_1087,0,7,0,0,0
zext_ln21_reg_998,0,4,0,0,0
zext_ln24_1_reg_1019,0,9,0,0,0
zext_ln24_2_reg_1046,0,4,0,0,0
zext_ln24_3_reg_1174,0,9,0,0,0
zext_ln24_reg_1013,0,3,0,0,0
