edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_146,1,0_4,0_23,0
0_149,1,0_23,0_24,0
0_151,1,0_150,0_24,0
0_153,1,0_152,0_24,0
0_154,1,0_24,0_25,0
0_155,1,0_23,0_26,0
0_156,1,0_26,0_27,0
0_157,2,0_32,0_27,0
0_158,2,0_36,0_27,0
0_159,1,0_5,0_29,0
0_161,1,0_160,0_29,0
0_162,1,0_25,0_29,0
0_164,1,0_163,0_30,0
0_165,1,0_29,0_30,0
0_166,2,0_42,0_31,0
0_167,1,0_6,0_33,0
0_168,1,0_160,0_33,0
0_169,1,0_25,0_33,0
0_170,1,0_163,0_34,0
0_171,1,0_33,0_34,0
0_172,2,0_42,0_35,0
0_173,1,0_150,0_37,0
0_174,1,0_7,0_38,0
0_175,1,0_160,0_38,0
0_176,1,0_160,0_38,0
0_178,1,0_177,0_39,0
0_179,1,0_38,0_39,0
0_180,1,0_160,0_40,0
0_181,1,0_37,0_40,0
0_182,2,0_49,0_41,0
0_183,1,0_37,0_43,0
0_184,1,0_43,0_45,0
0_185,1,0_43,0_46,0
0_186,1,0_177,0_46,0
0_187,1,0_45,0_47,0
0_189,1,0_188,0_47,0
0_190,2,0_58,0_48,0
0_191,1,0_160,0_50,0
0_192,2,0_49,0_50,0
0_193,1,0_131,0_50,1
0_194,2,0_133,0_50,1
0_196,1,0_195,0_51,0
0_197,2,0_49,0_51,0
0_198,1,0_56,0_51,1
0_199,2,0_133,0_51,1
0_200,1,0_51,0_52,0
0_201,1,0_51,0_53,0
0_202,1,0_51,0_54,0
0_204,1,0_203,0_54,0
0_205,1,0_51,0_56,0
0_207,1,0_206,0_56,0
0_208,1,0_54,0_57,0
0_209,2,0_71,0_57,0
0_210,2,0_138,0_57,0
0_213,1,0_51,0_60,0
0_214,1,0_150,0_60,0
0_215,1,0_152,0_60,0
0_216,1,0_60,0_61,0
0_217,1,0_5,0_62,0
0_218,1,0_160,0_62,0
0_219,1,0_61,0_62,0
0_220,1,0_62,0_63,0
0_221,1,0_6,0_64,0
0_222,1,0_160,0_64,0
0_223,1,0_61,0_64,0
0_224,1,0_64,0_65,0
0_227,1,0_63,0_66,0
0_228,1,0_65,0_66,0
0_229,1,0_53,0_66,0
0_230,1,0_66,0_67,0
0_231,1,0_67,0_68,0
0_232,1,0_68,0_69,0
0_233,1,0_43,0_69,0
0_234,1,0_69,0_70,0
0_235,2,0_133,0_70,0
0_236,2,0_78,0_70,0
0_237,1,0_1,0_72,0
0_238,1,0_160,0_72,0
0_239,1,0_52,0_72,0
0_240,1,0_72,0_73,0
0_241,1,0_73,0_74,0
0_244,1,0_73,0_75,0
0_246,1,0_245,0_75,0
0_248,1,0_247,0_75,0
0_249,1,0_74,0_76,0
0_250,1,0_75,0_76,0
0_251,1,0_76,0_77,0
0_252,2,0_133,0_77,0
0_253,2,0_80,0_77,0
0_254,2,0_85,0_79,0
0_255,1,0_125,0_81,1
0_256,2,0_128,0_81,1
0_257,1,0_50,0_81,0
0_258,2,0_80,0_81,0
0_259,1,0_126,0_82,1
0_260,2,0_128,0_82,1
0_261,1,0_74,0_82,0
0_262,2,0_80,0_82,0
0_263,1,0_82,0_83,0
0_264,1,0_75,0_83,0
0_265,1,0_83,0_84,0
0_266,2,0_113,0_84,0
0_267,2,0_130,0_84,0
0_270,1,0_82,0_87,0
0_272,1,0_271,0_87,0
0_274,1,0_273,0_87,0
