edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_93,1,0_92,0_7,0
0_96,1,0_3,0_8,0
0_98,1,0_97,0_9,0
0_99,1,0_4,0_23,0
0_101,1,0_100,0_23,0
0_102,1,0_8,0_23,0
0_104,1,0_103,0_24,0
0_105,1,0_23,0_24,0
0_106,1,0_5,0_25,0
0_107,1,0_100,0_25,0
0_108,1,0_100,0_25,0
0_109,1,0_97,0_26,0
0_110,1,0_25,0_26,0
0_111,1,0_100,0_27,0
0_112,1,0_7,0_27,0
0_113,2,0_38,0_28,0
0_114,1,0_7,0_30,0
0_115,1,0_30,0_32,0
0_116,1,0_30,0_33,0
0_117,1,0_30,0_34,0
0_118,1,0_97,0_34,0
0_119,1,0_33,0_35,0
0_121,1,0_120,0_35,0
0_122,1,0_32,0_36,0
0_124,1,0_123,0_36,0
0_125,2,0_45,0_37,0
0_126,1,0_100,0_39,0
0_127,2,0_38,0_39,0
0_128,1,0_66,0_39,1
0_129,2,0_68,0_39,1
0_131,1,0_130,0_40,0
0_132,2,0_38,0_40,0
0_133,1,0_43,0_40,1
0_134,2,0_68,0_40,1
0_135,1,0_40,0_41,0
0_137,1,0_136,0_41,0
0_138,1,0_40,0_43,0
0_140,1,0_139,0_43,0
0_141,1,0_41,0_44,0
0_142,2,0_54,0_44,0
0_143,2,0_73,0_44,0
0_144,1,0_40,0_46,0
0_145,1,0_4,0_48,0
0_146,1,0_100,0_48,0
0_147,1,0_46,0_48,0
0_148,1,0_48,0_49,0
0_149,1,0_49,0_50,0
0_150,1,0_50,0_51,0
0_151,1,0_51,0_52,0
0_152,1,0_30,0_52,0
0_153,1,0_52,0_53,0
0_154,2,0_68,0_53,0
0_155,2,0_61,0_53,0
0_156,1,0_1,0_55,0
0_157,1,0_100,0_55,0
0_158,1,0_46,0_55,0
0_159,1,0_55,0_56,0
0_160,1,0_56,0_57,0
0_163,1,0_56,0_58,0
0_165,1,0_164,0_58,0
0_167,1,0_166,0_58,0
0_168,1,0_57,0_59,0
0_169,1,0_58,0_59,0
0_170,1,0_59,0_60,0
0_171,2,0_68,0_60,0
0_172,2,0_65,0_60,0
0_174,1,0_173,0_62,0
0_175,1,0_39,0_62,0
0_176,1,0_57,0_62,0
0_177,1,0_58,0_62,0
0_178,1,0_2,0_62,0
0_179,1,0_4,0_62,0
0_180,1,0_36,0_62,0
0_181,1,0_9,0_62,0
0_182,1,0_9,0_63,0
0_183,2,0_68,0_64,0
0_184,1,0_63,0_66,0
0_185,2,0_65,0_66,0
0_186,1,0_39,0_66,0
0_187,2,0_54,0_66,0
0_188,1,0_39,0_66,0
0_189,2,0_61,0_66,0
0_190,2,0_45,0_67,0
0_191,1,0_30,0_69,0
0_194,1,0_35,0_70,0
0_195,1,0_92,0_70,0
0_197,1,0_196,0_70,0
0_198,1,0_70,0_71,0
0_199,1,0_69,0_72,0
0_200,2,0_77,0_72,0
0_201,2,0_81,0_72,0
0_202,1,0_5,0_78,0
0_203,1,0_100,0_78,0
0_204,1,0_71,0_78,0
0_205,1,0_39,0_79,0
0_206,1,0_78,0_79,0
0_207,2,0_86,0_80,0
0_208,1,0_6,0_74,0
0_209,1,0_100,0_74,0
0_210,1,0_71,0_74,0
0_211,1,0_39,0_75,0
0_212,1,0_74,0_75,0
0_213,2,0_86,0_76,0
0_214,1,0_39,0_82,0
0_215,1,0_100,0_82,0
0_216,1,0_34,0_83,0
0_218,1,0_217,0_83,0
0_219,1,0_82,0_84,0
0_220,1,0_83,0_84,0
0_221,1,0_84,0_85,0
0_222,2,0_91,0_85,0
0_223,2,0_89,0_85,0
0_224,1,0_34,0_87,0
0_225,1,0_7,0_87,0
0_226,2,0_38,0_88,0
0_377,2,0_29,0_38,0
0_378,2,0_38,0_45,0
0_379,2,0_45,0_73,0
0_380,2,0_45,0_54,0
0_381,2,0_54,0_61,0
0_382,2,0_54,0_68,0
0_383,2,0_61,0_65,0
0_384,2,0_61,0_68,0
0_385,2,0_65,0_68,0
0_386,2,0_68,0_45,1
0_387,2,0_73,0_81,0
0_388,2,0_73,0_77,0
0_389,2,0_77,0_86,0
0_390,2,0_81,0_86,0
0_391,2,0_86,0_89,0
0_392,2,0_86,0_91,0
0_393,2,0_89,0_38,1
0_394,4,0_49,0_62,0
0_395,4,0_62,0_63,0
0_396,4,0_27,0_30,0
0_397,4,0_27,0_87,0
0_398,4,0_30,0_87,0
1_55,1,1_54,1_8,0
1_56,1,1_54,1_9,0
1_59,1,1_6,1_12,0
1_62,1,1_3,1_13,0
1_64,1,1_2,1_14,0
1_66,1,1_1,1_15,0
1_67,1,1_15,1_16,0
1_68,1,1_9,1_16,0
1_69,1,1_14,1_17,0
1_70,1,1_8,1_17,0
1_71,2,1_23,1_18,0
1_72,1,1_9,1_50,0
1_75,1,1_7,1_51,0
1_76,1,1_50,1_51,0
1_77,1,1_8,1_20,0
1_78,1,1_20,1_21,0
1_79,1,1_13,1_21,0
1_80,1,1_21,1_22,0
1_81,2,1_39,1_22,0
1_82,2,1_53,1_22,0
1_83,1,1_20,1_46,0
1_85,1,1_84,1_46,0
1_86,1,1_46,1_47,0
1_87,1,1_8,1_47,0
1_88,2,1_23,1_48,0
1_89,1,1_20,1_26,0
1_92,1,1_26,1_27,0
1_94,1,1_93,1_27,0
1_97,1,1_20,1_28,0
1_98,1,1_54,1_28,0
1_100,1,1_99,1_28,0
1_101,1,1_28,1_29,0
1_102,1,1_4,1_30,0
1_104,1,1_103,1_30,0
1_105,1,1_29,1_30,0
1_106,1,1_30,1_31,0
1_107,1,1_27,1_32,0
1_108,1,1_31,1_33,0
1_109,1,1_32,1_33,0
1_110,1,1_33,1_34,0
1_111,1,1_5,1_35,0
1_112,1,1_103,1_35,0
1_113,1,1_34,1_35,0
1_114,1,1_35,1_36,0
1_115,1,1_36,1_37,0
1_117,1,1_116,1_37,0
1_118,1,1_37,1_38,0
1_119,2,1_49,1_38,0
1_120,2,1_45,1_38,0
1_121,1,1_9,1_40,0
1_122,1,1_12,1_41,0
1_123,1,1_35,1_41,0
1_124,1,1_40,1_42,0
1_125,1,1_84,1_42,0
1_126,1,1_42,1_43,0
1_127,1,1_9,1_43,0
1_128,2,1_49,1_44,0
1_183,2,1_19,1_23,0
1_184,2,1_23,1_53,0
1_185,2,1_23,1_39,0
1_186,2,1_39,1_45,0
1_187,2,1_39,1_49,0
1_188,2,1_45,1_49,0
1_189,2,1_49,1_23,1
1_190,4,1_36,1_41,0
1_191,4,1_40,1_43,0
1_192,4,1_17,1_20,0
1_193,4,1_16,1_50,0
1_194,4,1_16,1_40,0
1_195,4,1_16,1_43,0
1_196,4,1_17,1_47,0
