node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_92,empty,2,0,not_exist,not_exist,32,0,1
0_97,empty,2,0,not_exist,not_exist,64,0,1
0_100,empty,2,0,not_exist,not_exist,64,0,0
0_103,empty,2,0,not_exist,not_exist,8,0,0
0_120,empty,2,0,not_exist,not_exist,4,0,1
0_123,empty,2,0,not_exist,not_exist,8,0,1
0_130,empty,2,0,not_exist,not_exist,9,0,0
0_136,empty,2,0,not_exist,not_exist,9,0,256
0_139,empty,2,0,not_exist,not_exist,9,0,1
0_164,empty,2,0,not_exist,not_exist,32,0,64
0_166,empty,2,0,not_exist,not_exist,32,0,127
0_173,bfs_Pipeline_loop_neighbors,2,0,not_exist,not_exist,0,6,<constant bfs_Pipeline_loop_neighbors>
0_196,empty,2,0,not_exist,not_exist,32,0,3
0_217,empty,2,0,not_exist,not_exist,64,0,10
1_54,empty,2,0,not_exist,not_exist,32,0,1
1_84,empty,2,0,not_exist,not_exist,64,0,1
1_93,empty,2,0,not_exist,not_exist,6,0,0
1_99,empty,2,0,not_exist,not_exist,32,0,11
1_103,empty,2,0,not_exist,not_exist,64,0,0
1_116,empty,2,0,not_exist,not_exist,8,0,127
