edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_265,1,0_264,0_8,0
0_268,1,0_4,0_24,0
0_269,1,0_5,0_25,0
0_271,1,0_270,0_25,0
0_272,1,0_24,0_25,0
0_274,1,0_273,0_26,0
0_275,1,0_25,0_26,0
0_276,1,0_6,0_27,0
0_277,1,0_270,0_27,0
0_278,1,0_270,0_27,0
0_279,1,0_27,0_28,0
0_282,1,0_28,0_29,0
0_284,1,0_283,0_29,0
0_286,1,0_285,0_29,0
0_288,1,0_287,0_29,0
0_289,1,0_29,0_30,0
0_290,1,0_27,0_30,0
0_292,1,0_291,0_31,0
0_293,1,0_8,0_31,0
0_294,2,0_39,0_32,0
0_295,1,0_8,0_34,0
0_296,1,0_34,0_35,0
0_297,1,0_34,0_36,0
0_299,1,0_298,0_36,0
0_300,1,0_36,0_38,0
0_301,2,0_261,0_38,0
0_302,2,0_44,0_38,0
0_303,1,0_34,0_41,0
0_305,1,0_304,0_41,0
0_306,1,0_41,0_42,0
0_307,2,0_52,0_43,0
0_308,1,0_270,0_45,0
0_309,2,0_44,0_45,0
0_310,1,0_105,0_45,1
0_311,2,0_107,0_45,1
0_313,1,0_312,0_46,0
0_314,2,0_44,0_46,0
0_315,1,0_50,0_46,1
0_316,2,0_107,0_46,1
0_317,1,0_46,0_47,0
0_318,1,0_46,0_48,0
0_320,1,0_319,0_48,0
0_321,1,0_46,0_50,0
0_323,1,0_322,0_50,0
0_324,1,0_48,0_51,0
0_325,2,0_58,0_51,0
0_326,2,0_120,0_51,0
0_327,1,0_5,0_54,0
0_328,1,0_270,0_54,0
0_329,1,0_47,0_54,0
0_330,1,0_54,0_55,0
0_331,1,0_55,0_56,0
0_332,1,0_35,0_56,0
0_333,1,0_56,0_57,0
0_334,2,0_107,0_57,0
0_335,2,0_65,0_57,0
0_336,1,0_1,0_59,0
0_337,1,0_270,0_59,0
0_338,1,0_47,0_59,0
0_339,1,0_59,0_60,0
0_340,1,0_60,0_61,0
