rtl_name,lut,ff,dsp,bram,uram
mul_3ns_5ns_7_1_1_U4,17,0,0,0,0
mul_3ns_5ns_7_1_1_U8,17,0,0,0,0
mul_4ns_6ns_9_1_1_U1,26,0,0,0,0
mul_4ns_6ns_9_1_1_U10,26,0,0,0,0
mux_21_64_1_1_U3,9,0,0,0,0
mux_21_64_1_1_U7,9,0,0,0,0
urem_3ns_3ns_3_7_seq_1_U5,19,45,0,0,0
urem_3ns_3ns_3_7_seq_1_U9,19,45,0,0,0
urem_4ns_4ns_3_8_seq_1_U2,23,58,0,0,0
urem_4ns_4ns_3_8_seq_1_U6,23,58,0,0,0
add_ln21_fu_762_p2,13,0,0,0,0
and_ln39_1_fu_695_p2,128,0,0,0,0
and_ln39_2_fu_1012_p2,128,0,0,0,0
and_ln39_3_fu_974_p2,128,0,0,0,0
and_ln39_fu_733_p2,128,0,0,0,0
cnt_5_fu_627_p2,71,0,0,0,0
cnt_8_fu_889_p2,71,0,0,0,0
conv20_fu_482_p2,4,0,0,0,0
e_2_fu_633_p2,71,0,0,0,0
e_5_fu_895_p2,71,0,0,0,0
grp_fu_441_p2,11,0,0,0,0
icmp_ln21_fu_476_p2,9,0,0,0,0
icmp_ln24_1_fu_776_p2,11,0,0,0,0
icmp_ln24_fu_497_p2,11,0,0,0,0
icmp_ln25_1_fu_793_p2,11,0,0,0,0
icmp_ln25_fu_531_p2,11,0,0,0,0
icmp_ln28_1_fu_546_p2,29,0,0,0,0
icmp_ln28_2_fu_802_p2,29,0,0,0,0
icmp_ln28_3_fu_808_p2,29,0,0,0,0
icmp_ln28_fu_540_p2,29,0,0,0,0
icmp_ln39_1_fu_1035_p2,29,0,0,0,0
icmp_ln39_fu_756_p2,29,0,0,0,0
lshr_ln29_2_fu_602_p2,423,0,0,0,0
lshr_ln29_3_fu_850_p2,423,0,0,0,0
lshr_ln29_4_fu_864_p2,423,0,0,0,0
lshr_ln29_fu_588_p2,423,0,0,0,0
n_2_fu_503_p2,16,0,0,0,0
n_3_fu_782_p2,16,0,0,0,0
or_ln39_1_fu_711_p2,128,0,0,0,0
or_ln39_2_fu_1028_p2,128,0,0,0,0
or_ln39_3_fu_990_p2,128,0,0,0,0
or_ln39_fu_749_p2,128,0,0,0,0
shl_ln39_2_fu_743_p2,423,0,0,0,0
shl_ln39_3_fu_683_p2,423,0,0,0,0
shl_ln39_4_fu_705_p2,423,0,0,0,0
shl_ln39_5_fu_1000_p2,423,0,0,0,0
shl_ln39_6_fu_1022_p2,423,0,0,0,0
shl_ln39_7_fu_962_p2,423,0,0,0,0
shl_ln39_8_fu_984_p2,423,0,0,0,0
shl_ln39_fu_721_p2,423,0,0,0,0
xor_ln39_1_fu_689_p2,128,0,0,0,0
xor_ln39_2_fu_1006_p2,128,0,0,0,0
xor_ln39_3_fu_968_p2,128,0,0,0,0
xor_ln39_fu_727_p2,128,0,0,0,0
ap_NS_fsm_mux,217,0,0,0,0
cnt_1_reg_310_mux,9,0,0,0,0
cnt_2_reg_331_mux,9,0,0,0,0
cnt_3_reg_343_mux,9,0,0,0,0
cnt_4_reg_359_mux,9,0,0,0,0
cnt_6_reg_382_mux,9,0,0,0,0
cnt_7_reg_415_mux,9,0,0,0,0
cnt_9_reg_403_mux,9,0,0,0,0
cnt_reg_287_mux,9,0,0,0,0
e_1_reg_321_mux,9,0,0,0,0
e_4_reg_393_mux,9,0,0,0,0
edges_0_address0_mux,13,0,0,0,0
edges_1_address0_mux,13,0,0,0,0
