node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges
0_8,horizon,0,0,not_exist,not_exist,not_exist,4,alloca,0.00,1,['265']
0_24,starting_node_read,0,10,not_exist,not_exist,not_exist,64,read,0.00,2,"['267', '268']"
0_25,level_addr,0,18,not_exist,not_exist,not_exist,8,getelementptr,0.00,3,"['269', '271', '272']"
0_26,level_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,4,"['274', '275']"
0_27,level_counts_0_addr,0,19,not_exist,not_exist,not_exist,2,getelementptr,0.00,5,"['276', '277', '278']"
0_28,level_counts_0_load,0,19,not_exist,ram,RAM,128,load,1.20,6,['279']
0_29,tmp,0,19,tmp_fu_456_p5,not_exist,not_exist,128,partset,0.00,8,"['281', '282', '284', '286', '288']"
0_30,level_counts_0_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.20,9,"['289', '290', '941']"
0_31,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,7,"['292', '293']"
0_32,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,10,['294']
0_34,horizon_1,0,21,not_exist,not_exist,not_exist,4,load,0.00,11,"['295', '948']"
0_35,zext_ln21,0,21,zext_ln21_fu_472_p1,not_exist,not_exist,8,zext,0.00,12,['296']
0_36,icmp_ln21,0,21,icmp_ln21_fu_476_p2,icmp,Cmp,1,icmp,0.87,13,"['297', '299']"
0_38,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,14,"['300', '301', '302']"
0_41,conv20,0,21,conv20_fu_482_p2,not_exist,not_exist,4,or,0.00,15,"['303', '305']"
0_42,zext_ln24,0,24,zext_ln24_fu_488_p1,not_exist,not_exist,8,zext,0.00,16,['306']
0_43,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.84,17,['307']
0_45,cnt,0,0,not_exist,not_exist,not_exist,64,phi,0.00,19,"['308', '309', '310', '311']"
0_46,n,0,0,not_exist,not_exist,not_exist,9,phi,0.00,20,"['313', '314', '315', '316']"
0_47,zext_ln24_1,0,24,zext_ln24_1_fu_492_p1,not_exist,not_exist,64,zext,0.00,21,['317']
0_48,icmp_ln24,0,24,icmp_ln24_fu_497_p2,icmp,Cmp,1,icmp,0.90,22,"['318', '320']"
0_50,n_2,0,24,n_2_fu_503_p2,add,Adder,9,add,1.35,23,"['321', '323']"
0_51,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.00,24,"['324', '325', '326']"
0_54,level_addr_1,0,25,not_exist,not_exist,not_exist,8,getelementptr,0.00,25,"['327', '328', '329']"
0_55,level_load,0,25,not_exist,ram,RAM,8,load,2.26,26,['330']
0_56,icmp_ln25,0,25,icmp_ln25_fu_531_p2,icmp,Cmp,1,icmp,0.86,31,"['331', '332']"
0_57,br_ln25,0,25,not_exist,not_exist,not_exist,0,br,0.84,32,"['333', '334', '335']"
0_59,nodes_addr,0,26,not_exist,not_exist,not_exist,8,getelementptr,0.00,33,"['336', '337', '338']"
0_60,nodes_load,0,26,not_exist,ram,RAM,128,load,2.26,34,['339']
0_61,tmp_begin,0,26,tmp_begin_fu_536_p1,not_exist,not_exist,64,trunc,0.00,35,['340']
0_62,tmp_end,0,27,reg_447,not_exist,not_exist,64,partselect,0.00,36,"['342', '343', '345', '347']"
0_63,icmp_ln28,0,28,icmp_ln28_fu_540_p2,icmp,Cmp,1,icmp,1.40,37,"['348', '349']"
0_64,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.84,38,"['350', '351', '352']"
0_66,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.84,39,['353']
0_68,cnt_1,0,0,not_exist,not_exist,not_exist,64,phi,0.00,40,"['354', '355', '356', '357']"
0_69,e_1,0,0,not_exist,not_exist,not_exist,64,phi,0.00,41,"['358', '359', '360', '361']"
0_70,icmp_ln28_1,0,28,icmp_ln28_1_fu_546_p2,icmp,Cmp,1,icmp,1.40,42,"['362', '363']"
0_71,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.00,43,"['364', '365', '366']"
0_74,tmp_3,0,29,tmp_3_fu_568_p3,not_exist,not_exist,1,bitselect,0.00,51,"['368', '369', '370']"
0_75,and_ln,0,29,and_ln_fu_576_p3,not_exist,not_exist,7,bitconcatenate,0.00,52,"['372', '373', '375']"
0_76,lshr_ln,0,29,lshr_ln_fu_552_p4,not_exist,not_exist,10,partselect,0.00,44,"['377', '378', '380', '382']"
0_77,zext_ln29,0,29,zext_ln29_fu_562_p1,not_exist,not_exist,64,zext,0.00,45,['383']
0_78,edges_0_addr,0,29,not_exist,not_exist,not_exist,10,getelementptr,0.00,46,"['384', '385', '386']"
0_79,edges_0_load,0,29,not_exist,ram,RAM,128,load,2.26,47,['387']
0_80,zext_ln29_1,0,29,zext_ln29_1_fu_584_p1,not_exist,not_exist,128,zext,0.00,53,['388']
0_81,lshr_ln29,0,29,lshr_ln29_fu_588_p2,lshr,Shifter,128,lshr,2.37,54,"['389', '390']"
0_82,trunc_ln29,0,29,tmp_dst_fu_616_p1,not_exist,not_exist,64,trunc,0.00,55,['391']
0_83,edges_1_addr,0,29,not_exist,not_exist,not_exist,10,getelementptr,0.00,48,"['392', '393', '394']"
0_84,edges_1_load,0,29,not_exist,ram,RAM,128,load,2.26,49,['395']
0_85,zext_ln29_2,0,29,zext_ln29_2_fu_598_p1,not_exist,not_exist,128,zext,0.00,56,['396']
0_86,lshr_ln29_2,0,29,lshr_ln29_2_fu_602_p2,lshr,Shifter,128,lshr,2.37,57,"['397', '398']"
0_87,trunc_ln29_1,0,29,tmp_dst_fu_616_p2,not_exist,not_exist,64,trunc,0.00,58,['399']
0_88,trunc_ln28,0,28,tmp_dst_fu_616_p3,not_exist,not_exist,1,trunc,0.00,59,['400']
0_89,tmp_dst,0,29,mux_21_64_1_1_U3,mux,Multiplexer,64,mux,0.84,60,"['402', '403', '404', '405']"
0_90,level_addr_2,0,30,not_exist,not_exist,not_exist,8,getelementptr,0.00,61,"['406', '407', '408']"
0_91,tmp_level,0,30,not_exist,ram,RAM,8,load,2.26,62,['409']
0_92,icmp_ln32,0,32,grp_fu_441_p2,icmp,Cmp,1,icmp,0.86,63,"['410', '412']"
0_93,br_ln32,0,32,not_exist,not_exist,not_exist,0,br,0.84,64,"['413', '414', '415']"
0_95,level_addr_2_write_ln33,0,33,not_exist,ram,RAM,0,store,2.26,65,"['416', '417', '946']"
0_96,cnt_5,0,34,cnt_5_fu_627_p2,add,Adder,64,add,1.81,66,"['418', '419']"
0_97,br_ln35,0,35,not_exist,not_exist,not_exist,0,br,0.84,67,['420']
