rtl_name,lut,ff,dsp,bram,uram
mux_253_64_1_1_U1,9,0,0,0,0
mux_253_64_1_1_U2,9,0,0,0,0
add_ln21_cast_fu_421_p2,13,0,0,0,0
add_ln21_fu_415_p2,71,0,0,0,0
add_ln28_1_fu_915_p2,71,0,0,0,0
add_ln28_2_fu_737_p2,17,0,0,0,0
add_ln28_3_fu_746_p2,18,0,0,0,0
add_ln28_fu_731_p2,71,0,0,0,0
add_ln34_1_fu_908_p2,71,0,0,0,0
add_ln34_fu_724_p2,71,0,0,0,0
and_ln18_fu_397_p2,16,0,0,0,0
and_ln33_1_fu_886_p2,16,0,0,0,0
and_ln33_fu_702_p2,16,0,0,0,0
and_ln39_fu_493_p2,2,0,0,0,0
empty_fu_427_p2,15,0,0,0,0
icmp_ln21_fu_488_p2,29,0,0,0,0
icmp_ln24_fu_437_p2,11,0,0,0,0
icmp_ln25_fu_537_p2,29,0,0,0,0
icmp_ln28_1_fu_562_p2,29,0,0,0,0
icmp_ln28_2_fu_752_p2,29,0,0,0,0
icmp_ln28_fu_556_p2,29,0,0,0,0
icmp_ln32_1_fu_864_p2,11,0,0,0,0
icmp_ln32_fu_680_p2,11,0,0,0,0
icmp_ln39_fu_482_p2,29,0,0,0,0
lshr_ln25_fu_519_p2,35,0,0,0,0
lshr_ln29_1_fu_621_p2,423,0,0,0,0
lshr_ln29_3_fu_792_p2,423,0,0,0,0
lshr_ln29_4_fu_806_p2,423,0,0,0,0
lshr_ln29_fu_607_p2,423,0,0,0,0
lshr_ln30_2_fu_854_p2,35,0,0,0,0
lshr_ln30_fu_670_p2,35,0,0,0,0
n_1_fu_443_p2,16,0,0,0,0
or_ln33_1_fu_901_p2,16,0,0,0,0
or_ln33_fu_717_p2,16,0,0,0,0
shl_ln18_fu_385_p2,35,0,0,0,0
shl_ln33_1_fu_711_p2,35,0,0,0,0
shl_ln33_2_fu_874_p2,35,0,0,0,0
shl_ln33_3_fu_895_p2,35,0,0,0,0
shl_ln33_fu_690_p2,35,0,0,0,0
xor_ln18_fu_391_p2,16,0,0,0,0
xor_ln33_1_fu_880_p2,16,0,0,0,0
xor_ln33_fu_696_p2,16,0,0,0,0
ap_NS_fsm_mux,65,0,0,0,0
ap_phi_mux_cnt_2_0_phi_fu_302_p4_mux,13,0,0,0,0
ap_phi_mux_cnt_2_1_phi_fu_314_p4_mux,13,0,0,0,0
cnt_1_0_reg_278_mux,9,0,0,0,0
cnt_1_ph_reg_322_mux,9,0,0,0,0
cnt_1_reg_334_mux,9,0,0,0,0
cnt_2_0_reg_299_mux,9,0,0,0,0
cnt_reg_252_mux,9,0,0,0,0
e_1_0_reg_289_mux,9,0,0,0,0
edges_0_address0_mux,13,0,0,0,0
edges_1_address0_mux,13,0,0,0,0
horizon_fu_114_mux,9,0,0,0,0
level_address0_mux,33,0,0,0,0
level_counts_0_address0_mux,13,0,0,0,0
level_counts_0_d0_mux,13,0,0,0,0
level_d0_mux,17,0,0,0,0
n_reg_266_mux,9,0,0,0,0
add_ln21_cast_reg_949,0,4,0,0,0
add_ln21_reg_943,0,64,0,0,0
ap_CS_fsm,0,15,0,0,0
cnt_1_0_reg_278,0,64,0,0,0
cnt_1_ph_reg_322,0,64,0,0,0
cnt_1_reg_334,0,64,0,0,0
cnt_2_0_reg_299,0,64,0,0,0
cnt_reg_252,0,64,0,0,0
e_1_0_reg_289,0,64,0,0,0
empty_reg_954,0,8,0,0,0
horizon_1_reg_938,0,64,0,0,0
horizon_fu_114,0,64,0,0,0
level_addr_2_reg_1034,0,7,0,0,0
level_addr_3_reg_1075,0,7,0,0,0
level_addr_reg_933,0,7,0,0,0
lshr_ln29_2_reg_1045,0,53,0,0,0
lshr_ln30_1_reg_1070,0,7,0,0,0
lshr_ln4_reg_1029,0,7,0,0,0
n_1_reg_968,0,9,0,0,0
n_reg_266,0,9,0,0,0
tmp_1_reg_1050,0,1,0,0,0
tmp_end_reg_997,0,64,0,0,0
trunc_ln28_reg_1009,0,10,0,0,0
trunc_ln30_2_reg_1065,0,1,0,0,0
trunc_ln30_reg_1024,0,1,0,0,0
zext_ln24_reg_960,0,9,0,0,0
