node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges
0_8,starting_node_read,0,0,not_exist,not_exist,not_exist,64,read,0.00,1,"['223', '224']"
0_9,empty,0,0,empty_fu_418_p1,not_exist,not_exist,7,trunc,0.00,2,['225']
0_25,zext_ln18,0,18,zext_ln18_fu_422_p1,not_exist,not_exist,64,zext,0.00,3,['226']
0_26,tmp_1,0,18,tmp_1_fu_428_p3,not_exist,not_exist,1,bitselect,0.00,4,"['228', '229', '231']"
0_27,br_ln18,0,18,not_exist,not_exist,not_exist,0,br,0.00,5,"['232', '233', '234']"
0_29,level_0_addr,0,18,not_exist,not_exist,not_exist,7,getelementptr,0.00,6,"['235', '237', '238']"
0_30,level_0_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,7,"['240', '241']"
0_31,br_ln18,0,18,not_exist,not_exist,not_exist,0,br,0.00,8,['242']
0_33,level_1_addr,0,18,not_exist,not_exist,not_exist,7,getelementptr,0.00,9,"['243', '244', '245']"
0_34,level_1_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,10,"['246', '247']"
0_35,br_ln18,0,18,not_exist,not_exist,not_exist,0,br,0.00,11,['248']
0_37,horizon,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,12,['250']
0_38,level_counts_0_addr,0,19,not_exist,not_exist,not_exist,3,getelementptr,0.00,13,"['251', '252', '253']"
0_39,level_counts_0_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.14,14,"['255', '256']"
0_40,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,15,"['257', '258']"
0_41,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,16,['259']
0_43,horizon_1,0,39,not_exist,not_exist,not_exist,64,load,0.00,17,"['260', '820']"
0_45,trunc_ln21,0,21,trunc_ln21_fu_444_p1,not_exist,not_exist,8,trunc,0.00,18,['261']
0_46,trunc_ln21_1,0,21,trunc_ln21_1_fu_448_p1,not_exist,not_exist,4,trunc,0.00,19,['262']
0_47,add_ln21,0,21,add_ln21_fu_452_p2,add,Adder,64,add,1.81,20,"['263', '264']"
0_48,add_ln21_cast,0,21,add_ln21_cast_fu_458_p2,add,Adder,4,add,1.01,21,"['265', '267']"
0_49,empty_17,0,21,empty_17_fu_464_p2,add,Adder,8,add,1.35,22,"['268', '270']"
0_50,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.84,23,['271']
0_52,cnt,0,0,not_exist,not_exist,not_exist,64,phi,0.00,24,"['272', '273', '274', '275']"
0_53,n,0,0,not_exist,not_exist,not_exist,9,phi,0.00,25,"['277', '278', '279', '280']"
0_54,tmp_2,0,24,tmp_2_fu_470_p3,not_exist,not_exist,1,bitselect,0.00,26,"['282', '283', '285']"
0_56,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.00,27,"['286', '287', '288']"
0_59,tmp_3,0,25,tmp_3_reg_904,not_exist,not_exist,1,bitselect,0.00,51,"['289', '290', '291']"
0_60,trunc_ln24,0,24,trunc_ln24_fu_478_p1,not_exist,not_exist,7,trunc,0.00,28,['292']
0_61,zext_ln25,0,25,zext_ln25_fu_482_p1,not_exist,not_exist,64,zext,0.00,29,['293']
0_62,level_0_addr_1,0,25,not_exist,not_exist,not_exist,7,getelementptr,0.00,30,"['294', '295', '296']"
0_63,level_0_load,0,25,not_exist,ram,RAM,8,load,2.26,31,['297']
0_64,level_1_addr_1,0,25,not_exist,not_exist,not_exist,7,getelementptr,0.00,32,"['298', '299', '300']"
0_65,level_1_load,0,25,not_exist,ram,RAM,8,load,2.26,33,['301']
0_66,tmp,0,25,mux_21_8_1_1_U1,mux,Multiplexer,8,mux,0.84,52,"['303', '304', '305', '306']"
0_67,sext_ln25,0,25,sext_ln25_fu_536_p1,not_exist,not_exist,32,sext,0.00,53,['307']
0_68,zext_ln25_1,0,25,zext_ln25_1_fu_540_p1,not_exist,not_exist,64,zext,0.00,54,['308']
0_69,icmp_ln25,0,25,icmp_ln25_fu_544_p2,icmp,Cmp,1,icmp,1.40,55,"['309', '310']"
0_70,br_ln25,0,25,not_exist,not_exist,not_exist,0,br,0.84,56,"['311', '312', '313']"
0_72,and_ln,0,26,and_ln_fu_549_p3,not_exist,not_exist,8,bitconcatenate,0.00,59,"['315', '316', '318']"
0_73,nodes_addr,0,26,not_exist,not_exist,not_exist,7,getelementptr,0.00,57,"['319', '320', '321']"
0_74,nodes_load,0,26,not_exist,ram,RAM,256,load,2.26,58,['322']
0_75,zext_ln26,0,26,zext_ln26_fu_556_p1,not_exist,not_exist,256,zext,0.00,60,['323']
0_76,lshr_ln26,0,26,lshr_ln26_fu_560_p2,lshr,Shifter,256,lshr,2.38,61,"['324', '325']"
0_77,tmp_begin,0,26,tmp_begin_fu_566_p1,not_exist,not_exist,64,trunc,0.00,62,['326']
0_78,tmp_end,0,27,tmp_end_reg_925,not_exist,not_exist,64,partselect,0.00,63,"['328', '329', '331', '333']"
0_79,icmp_ln28,0,28,icmp_ln28_fu_580_p2,icmp,Cmp,1,icmp,1.40,64,"['334', '335']"
0_80,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.84,65,"['336', '337', '338']"
0_82,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.84,66,['339']
0_84,cnt_1,0,0,not_exist,not_exist,not_exist,64,phi,0.00,67,"['340', '341', '342', '343']"
0_85,e_1,0,0,not_exist,not_exist,not_exist,64,phi,0.00,68,"['344', '345', '346', '347']"
0_86,icmp_ln28_1,0,28,icmp_ln28_1_fu_586_p2,icmp,Cmp,1,icmp,1.40,69,"['348', '349']"
0_87,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.00,70,"['350', '351', '352']"
0_90,tmp_5,0,29,tmp_5_fu_611_p3,not_exist,not_exist,1,bitselect,0.00,82,"['353', '354', '356']"
0_91,trunc_ln28,0,28,trunc_ln28_fu_591_p1,not_exist,not_exist,11,trunc,0.00,71,['357']
0_92,zext_ln29,0,29,zext_ln29_fu_595_p1,not_exist,not_exist,64,zext,0.00,72,['358']
0_93,edges_addr,0,29,not_exist,not_exist,not_exist,11,getelementptr,0.00,73,"['359', '360', '361']"
0_94,edges_load,0,29,not_exist,ram,RAM,128,load,2.26,74,['362']
0_95,tmp_6,0,29,tmp_6_fu_619_p3,not_exist,not_exist,7,bitconcatenate,0.00,83,"['364', '365', '367']"
0_96,zext_ln29_1,0,29,zext_ln29_1_fu_627_p1,not_exist,not_exist,128,zext,0.00,84,['368']
0_97,lshr_ln29,0,29,lshr_ln29_fu_631_p2,lshr,Shifter,128,lshr,2.37,85,"['369', '370']"
0_98,trunc_ln29,0,29,trunc_ln29_fu_637_p1,not_exist,not_exist,7,trunc,0.00,86,['371']
0_99,lshr_ln2,0,30,lshr_ln2_reg_962,not_exist,not_exist,57,partselect,0.00,87,"['373', '374', '375', '377']"
0_100,zext_ln30,0,30,zext_ln30_fu_651_p1,not_exist,not_exist,64,zext,0.00,88,['378']
0_101,level_0_addr_2,0,30,not_exist,not_exist,not_exist,7,getelementptr,0.00,89,"['379', '380', '381']"
0_102,level_0_load_1,0,30,not_exist,ram,RAM,8,load,2.26,90,['382']
0_103,level_1_addr_2,0,30,not_exist,not_exist,not_exist,7,getelementptr,0.00,91,"['383', '384', '385']"
0_104,level_1_load_1,0,30,not_exist,ram,RAM,8,load,2.26,92,['386']
0_105,tmp_level,0,30,mux_257_8_1_1_U2,mux,Multiplexer,8,mux,0.84,93,"['388', '389', '390', '391']"
0_106,icmp_ln32,0,32,icmp_ln32_fu_666_p2,icmp,Cmp,1,icmp,0.86,94,"['392', '394']"
0_107,br_ln32,0,32,not_exist,not_exist,not_exist,0,br,0.84,95,"['395', '396', '397']"
0_109,tmp_7,0,33,tmp_7_fu_672_p3,not_exist,not_exist,1,bitselect,0.00,96,"['399', '400', '401']"
0_110,br_ln33,0,33,not_exist,not_exist,not_exist,0,br,0.00,97,"['402', '403', '404']"
0_112,level_0_addr_2_write_ln33,0,33,not_exist,ram,RAM,0,store,2.26,98,"['405', '406', '817']"
0_113,br_ln33,0,33,not_exist,not_exist,not_exist,0,br,0.00,99,['407']
0_115,level_1_addr_2_write_ln33,0,33,not_exist,ram,RAM,0,store,2.26,100,"['408', '409', '816']"
0_116,br_ln33,0,33,not_exist,not_exist,not_exist,0,br,0.00,101,['410']
0_118,cnt_4,0,34,cnt_4_fu_679_p2,add,Adder,64,add,1.81,102,"['411', '412']"
0_119,br_ln35,0,35,not_exist,not_exist,not_exist,0,br,0.84,103,['413']
0_121,cnt_2,0,0,not_exist,not_exist,not_exist,64,phi,0.00,105,"['414', '415', '416', '417']"
0_122,e_3,0,28,e_3_fu_685_p2,add,Adder,64,add,1.81,104,"['418', '419']"
0_123,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.00,106,['420']
0_125,br_ln0,0,0,not_exist,not_exist,not_exist,0,br,0.84,75,['421']
0_127,cnt_3,0,0,not_exist,not_exist,not_exist,64,phi,0.00,107,"['422', '423', '424', '425', '426', '427']"
0_128,or_ln25,0,25,or_ln25_fu_600_p2,not_exist,not_exist,7,or,0.00,76,"['428', '430']"
0_129,zext_ln25_2,0,25,zext_ln25_2_fu_605_p1,not_exist,not_exist,64,zext,0.00,77,['431']
0_130,level_0_addr_3,0,25,not_exist,not_exist,not_exist,7,getelementptr,0.00,78,"['432', '433', '434']"
0_131,level_0_load_2,0,25,not_exist,ram,RAM,8,load,2.26,79,['435']
0_132,level_1_addr_3,0,25,not_exist,not_exist,not_exist,7,getelementptr,0.00,80,"['436', '437', '438']"
0_133,level_1_load_2,0,25,not_exist,ram,RAM,8,load,2.26,81,['439']
0_134,tmp_4,0,25,mux_21_8_1_1_U1,mux,Multiplexer,8,mux,0.84,108,"['440', '441', '442', '443']"
0_135,sext_ln25_1,0,25,sext_ln25_1_fu_691_p1,not_exist,not_exist,32,sext,0.00,109,['444']
0_136,zext_ln25_3,0,25,zext_ln25_3_fu_695_p1,not_exist,not_exist,64,zext,0.00,110,['445']
0_137,icmp_ln25_1,0,25,icmp_ln25_1_fu_699_p2,icmp,Cmp,1,icmp,1.40,111,"['446', '447']"
0_138,br_ln25,0,25,not_exist,not_exist,not_exist,0,br,0.84,112,"['448', '449', '450']"
0_140,and_ln26_1,0,26,and_ln26_1_fu_704_p3,not_exist,not_exist,8,bitconcatenate,0.00,115,"['487', '488', '489']"
0_141,nodes_addr_1,0,26,not_exist,not_exist,not_exist,7,getelementptr,0.00,113,"['490', '491', '492']"
0_142,nodes_load_1,0,26,not_exist,ram,RAM,256,load,2.26,114,['493']
0_143,zext_ln26_1,0,26,zext_ln26_1_fu_711_p1,not_exist,not_exist,256,zext,0.00,116,['494']
0_144,lshr_ln26_1,0,26,lshr_ln26_1_fu_715_p2,lshr,Shifter,256,lshr,2.38,117,"['495', '496']"
0_145,tmp_begin_1,0,26,tmp_begin_1_fu_721_p1,not_exist,not_exist,64,trunc,0.00,118,['497']
0_146,tmp_end_1,0,27,tmp_end_1_reg_1007,not_exist,not_exist,64,partselect,0.00,119,"['498', '499', '500', '501']"
0_147,icmp_ln28_2,0,28,icmp_ln28_2_fu_735_p2,icmp,Cmp,1,icmp,1.40,120,"['502', '503']"
0_148,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.84,121,"['504', '505', '506']"
0_150,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.84,122,['507']
0_152,cnt_5,0,0,not_exist,not_exist,not_exist,64,phi,0.00,123,"['508', '509', '510', '511']"
0_153,e_4,0,0,not_exist,not_exist,not_exist,64,phi,0.00,124,"['512', '513', '514', '515']"
0_154,icmp_ln28_3,0,28,icmp_ln28_3_fu_741_p2,icmp,Cmp,1,icmp,1.40,125,"['516', '517']"
0_155,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.00,126,"['518', '519', '520']"
0_158,tmp_8,0,29,tmp_8_fu_761_p3,not_exist,not_exist,1,bitselect,0.00,133,"['521', '522', '523']"
0_159,trunc_ln28_1,0,28,trunc_ln28_1_fu_746_p1,not_exist,not_exist,11,trunc,0.00,127,['524']
0_160,zext_ln29_2,0,29,zext_ln29_2_fu_750_p1,not_exist,not_exist,64,zext,0.00,128,['525']
0_161,edges_addr_1,0,29,not_exist,not_exist,not_exist,11,getelementptr,0.00,129,"['526', '527', '528']"
0_162,edges_load_1,0,29,not_exist,ram,RAM,128,load,2.26,130,['529']
0_163,tmp_9,0,29,tmp_9_fu_769_p3,not_exist,not_exist,7,bitconcatenate,0.00,134,"['530', '531', '532']"
0_164,zext_ln29_3,0,29,zext_ln29_3_fu_777_p1,not_exist,not_exist,128,zext,0.00,135,['533']
0_165,lshr_ln29_1,0,29,lshr_ln29_1_fu_781_p2,lshr,Shifter,128,lshr,2.37,136,"['534', '535']"
0_166,trunc_ln29_1,0,29,trunc_ln29_1_fu_787_p1,not_exist,not_exist,7,trunc,0.00,137,['536']
0_167,lshr_ln30_1,0,30,lshr_ln30_1_reg_1034,not_exist,not_exist,57,partselect,0.00,138,"['537', '538', '539', '540']"
0_168,zext_ln30_1,0,30,zext_ln30_1_fu_801_p1,not_exist,not_exist,64,zext,0.00,139,['541']
0_169,level_0_addr_4,0,30,not_exist,not_exist,not_exist,7,getelementptr,0.00,140,"['542', '543', '544']"
0_170,level_0_load_3,0,30,not_exist,ram,RAM,8,load,2.26,141,['545']
0_171,level_1_addr_4,0,30,not_exist,not_exist,not_exist,7,getelementptr,0.00,142,"['546', '547', '548']"
0_172,level_1_load_3,0,30,not_exist,ram,RAM,8,load,2.26,143,['549']
0_173,tmp_level_1,0,30,mux_257_8_1_1_U3,mux,Multiplexer,8,mux,0.84,144,"['550', '551', '552', '553']"
0_174,icmp_ln32_1,0,32,icmp_ln32_1_fu_816_p2,icmp,Cmp,1,icmp,0.86,145,"['554', '555']"
0_175,br_ln32,0,32,not_exist,not_exist,not_exist,0,br,0.84,146,"['556', '557', '558']"
0_177,tmp_10,0,33,tmp_10_fu_822_p3,not_exist,not_exist,1,bitselect,0.00,147,"['559', '560', '561']"
0_178,br_ln33,0,33,not_exist,not_exist,not_exist,0,br,0.00,148,"['562', '563', '564']"
0_180,level_0_addr_4_write_ln33,0,33,not_exist,ram,RAM,0,store,2.26,149,"['565', '566', '819']"
0_181,br_ln33,0,33,not_exist,not_exist,not_exist,0,br,0.00,150,['567']
0_183,level_1_addr_4_write_ln33,0,33,not_exist,ram,RAM,0,store,2.26,151,"['568', '569', '818']"
0_184,br_ln33,0,33,not_exist,not_exist,not_exist,0,br,0.00,152,['570']
0_186,cnt_7,0,34,cnt_7_fu_829_p2,add,Adder,64,add,1.81,153,"['571', '572']"
0_187,br_ln35,0,35,not_exist,not_exist,not_exist,0,br,0.84,154,['573']
0_189,cnt_8,0,0,not_exist,not_exist,not_exist,64,phi,0.00,155,"['574', '575', '576', '577']"
0_190,e_5,0,28,e_5_fu_836_p2,add,Adder,64,add,1.81,156,"['578', '579']"
0_191,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.00,157,['580']
0_193,br_ln0,0,0,not_exist,not_exist,not_exist,0,br,0.84,131,['581']
0_195,cnt_6,0,0,not_exist,not_exist,not_exist,64,phi,0.00,158,"['582', '583', '584', '585', '586', '587']"
0_196,n_1,0,24,n_1_fu_755_p2,add,Adder,9,add,1.35,132,"['588', '590']"
0_197,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.00,159,['591']
0_199,trunc_ln39,0,39,trunc_ln39_fu_488_p1,not_exist,not_exist,1,trunc,0.00,34,['451']
0_200,lshr_ln1,0,39,lshr_ln1_fu_491_p4,not_exist,not_exist,3,partselect,0.00,35,"['453', '454', '455', '457']"
0_201,zext_ln39,0,39,zext_ln39_fu_500_p1,not_exist,not_exist,64,zext,0.00,36,['458']
0_202,br_ln39,0,39,not_exist,not_exist,not_exist,0,br,0.00,37,"['459', '460', '461']"
0_204,level_counts_1_addr,0,39,not_exist,not_exist,not_exist,3,getelementptr,0.00,38,"['468', '469', '470']"
0_205,level_counts_1_addr_write_ln39,0,39,not_exist,ram,RAM,0,store,1.14,39,"['471', '472']"
0_206,br_ln39,0,39,not_exist,not_exist,not_exist,0,br,0.00,40,['473']
0_208,level_counts_0_addr_1,0,39,not_exist,not_exist,not_exist,3,getelementptr,0.00,41,"['462', '463', '464']"
0_209,level_counts_0_addr_1_write_ln39,0,39,not_exist,ram,RAM,0,store,1.14,42,"['465', '466']"
0_210,br_ln39,0,39,not_exist,not_exist,not_exist,0,br,0.00,43,['467']
0_212,icmp_ln39,0,39,icmp_ln39_fu_506_p2,icmp,Cmp,1,icmp,1.40,44,"['474', '475']"
0_213,icmp_ln21,0,21,icmp_ln21_fu_512_p2,icmp,Cmp,1,icmp,1.40,45,"['476', '478']"
0_214,and_ln39,0,39,and_ln39_fu_517_p2,and,LogicGate,1,and,0.48,46,"['479', '480']"
0_215,br_ln39,0,39,not_exist,not_exist,not_exist,0,br,0.00,47,"['481', '482', '483']"
0_217,horizon_write_ln39,0,39,not_exist,not_exist,not_exist,0,store,0.84,48,"['484', '485', '821', '822']"
0_218,br_ln39,0,39,not_exist,not_exist,not_exist,0,br,0.00,49,['486']
0_220,_ln42,0,42,not_exist,not_exist,not_exist,0,ret,0.00,50,[]
