node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_315,empty,2,0,not_exist,not_exist,32,0,1
0_321,empty,2,0,not_exist,not_exist,64,0,0
0_324,empty,2,0,not_exist,not_exist,8,0,0
0_330,empty,2,0,not_exist,not_exist,64,0,1
0_333,empty,2,0,not_exist,not_exist,4,0,0
0_340,empty,2,0,not_exist,not_exist,4,0,10
0_346,empty,2,0,not_exist,not_exist,4,0,1
0_354,empty,2,0,not_exist,not_exist,9,0,0
0_363,empty,2,0,not_exist,not_exist,32,0,8
0_379,empty,2,0,not_exist,not_exist,32,0,7
0_385,empty,2,0,not_exist,not_exist,32,0,6
0_406,empty,2,0,not_exist,not_exist,32,0,64
0_408,empty,2,0,not_exist,not_exist,32,0,127
0_440,empty,2,0,not_exist,not_exist,32,0,11
0_442,empty,2,0,not_exist,not_exist,32,0,63
0_464,empty,2,0,not_exist,not_exist,8,0,127
0_490,empty,2,0,not_exist,not_exist,8,0,1
0_506,empty,2,0,not_exist,not_exist,32,0,3
0_521,empty,2,0,not_exist,not_exist,4,0,2
0_665,empty,2,0,not_exist,not_exist,2,0,0
0_668,empty,2,0,not_exist,not_exist,6,0,8
0_674,empty,2,0,not_exist,not_exist,32,0,5
0_704,empty,2,0,not_exist,not_exist,32,0,128
0_706,empty,2,0,not_exist,not_exist,32,0,191
0_722,empty,2,0,not_exist,not_exist,32,0,192
0_724,empty,2,0,not_exist,not_exist,32,0,255
0_800,empty,2,0,not_exist,not_exist,9,0,2
