edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_316,1,0_315,0_9,0
0_319,1,0_5,0_27,0
0_320,1,0_6,0_28,0
0_322,1,0_321,0_28,0
0_323,1,0_27,0_28,0
0_325,1,0_324,0_29,0
0_326,1,0_28,0_29,0
0_327,1,0_7,0_30,0
0_328,1,0_321,0_30,0
0_329,1,0_321,0_30,0
0_331,1,0_330,0_31,0
0_332,1,0_30,0_31,0
0_334,1,0_333,0_32,0
0_335,1,0_9,0_32,0
0_336,2,0_40,0_33,0
0_337,1,0_9,0_35,0
0_338,1,0_35,0_36,0
0_339,1,0_35,0_37,0
0_341,1,0_340,0_37,0
0_342,1,0_37,0_39,0
0_343,2,0_312,0_39,0
0_344,2,0_45,0_39,0
0_345,1,0_35,0_42,0
0_347,1,0_346,0_42,0
0_348,1,0_42,0_43,0
0_349,2,0_52,0_44,0
0_350,1,0_321,0_46,0
0_351,2,0_45,0_46,0
0_352,1,0_162,0_46,1
0_353,2,0_165,0_46,1
0_355,1,0_354,0_47,0
0_356,2,0_45,0_47,0
0_357,1,0_163,0_47,1
0_358,2,0_165,0_47,1
0_359,1,0_47,0_48,0
0_362,1,0_47,0_49,0
0_364,1,0_363,0_49,0
0_365,1,0_49,0_51,0
0_366,2,0_58,0_51,0
0_367,2,0_172,0_51,0
0_368,1,0_6,0_54,0
0_369,1,0_321,0_54,0
0_370,1,0_48,0_54,0
0_371,1,0_54,0_55,0
0_372,1,0_55,0_56,0
0_373,1,0_36,0_56,0
0_374,1,0_56,0_57,0
0_375,2,0_114,0_57,0
0_376,2,0_74,0_57,0
0_378,1,0_47,0_59,0
0_380,1,0_379,0_59,0
0_383,1,0_47,0_60,0
0_384,1,0_315,0_60,0
0_386,1,0_385,0_60,0
0_387,1,0_60,0_61,0
0_388,1,0_1,0_62,0
0_389,1,0_321,0_62,0
0_390,1,0_61,0_62,0
0_391,1,0_62,0_63,0
0_392,1,0_63,0_64,0
0_393,1,0_2,0_65,0
0_394,1,0_321,0_65,0
0_395,1,0_61,0_65,0
0_396,1,0_65,0_66,0
0_397,1,0_66,0_67,0
0_400,1,0_64,0_68,0
0_401,1,0_67,0_68,0
0_402,1,0_59,0_68,0
0_405,1,0_63,0_69,0
0_407,1,0_406,0_69,0
0_409,1,0_408,0_69,0
0_411,1,0_66,0_70,0
0_412,1,0_406,0_70,0
0_413,1,0_408,0_70,0
0_415,1,0_69,0_71,0
0_416,1,0_70,0_71,0
0_417,1,0_59,0_71,0
0_418,1,0_68,0_72,0
0_419,1,0_71,0_72,0
0_420,1,0_72,0_73,0
0_421,2,0_114,0_73,0
0_422,2,0_76,0_73,0
0_423,2,0_81,0_75,0
0_424,1,0_100,0_77,1
0_425,2,0_103,0_77,1
