edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_336,1,0_4,0_23,0
0_339,1,0_23,0_24,0
0_341,1,0_340,0_24,0
0_343,1,0_342,0_24,0
0_344,1,0_24,0_25,0
0_345,1,0_23,0_26,0
0_346,1,0_26,0_27,0
0_347,2,0_32,0_27,0
0_348,2,0_36,0_27,0
0_349,1,0_5,0_29,0
0_351,1,0_350,0_29,0
0_352,1,0_25,0_29,0
0_354,1,0_353,0_30,0
0_355,1,0_29,0_30,0
0_356,2,0_42,0_31,0
0_357,1,0_6,0_33,0
0_358,1,0_350,0_33,0
0_359,1,0_25,0_33,0
0_360,1,0_353,0_34,0
0_361,1,0_33,0_34,0
0_362,2,0_42,0_35,0
0_363,1,0_340,0_37,0
0_364,1,0_7,0_38,0
0_365,1,0_350,0_38,0
0_366,1,0_350,0_38,0
0_368,1,0_367,0_39,0
0_369,1,0_38,0_39,0
0_371,1,0_370,0_40,0
0_372,1,0_37,0_40,0
0_373,2,0_48,0_41,0
0_374,1,0_37,0_43,0
0_375,1,0_43,0_44,0
0_376,1,0_43,0_45,0
0_378,1,0_377,0_45,0
0_379,1,0_45,0_47,0
0_380,2,0_331,0_47,0
0_381,2,0_53,0_47,0
0_382,1,0_43,0_50,0
0_384,1,0_383,0_50,0
0_385,1,0_50,0_51,0
0_386,2,0_59,0_52,0
0_387,1,0_350,0_54,0
0_388,2,0_53,0_54,0
0_389,1,0_176,0_54,1
0_390,2,0_179,0_54,1
0_392,1,0_391,0_55,0
0_393,2,0_53,0_55,0
0_394,1,0_177,0_55,1
0_395,2,0_179,0_55,1
0_398,1,0_55,0_56,0
0_400,1,0_399,0_56,0
0_401,1,0_56,0_58,0
0_402,2,0_67,0_58,0
0_403,2,0_186,0_58,0
0_406,1,0_55,0_61,0
0_407,1,0_340,0_61,0
0_408,1,0_342,0_61,0
0_409,1,0_61,0_62,0
0_410,1,0_5,0_63,0
0_411,1,0_350,0_63,0
0_412,1,0_62,0_63,0
0_413,1,0_63,0_64,0
0_414,1,0_64,0_65,0
0_415,1,0_44,0_65,0
0_416,1,0_65,0_66,0
0_417,2,0_124,0_66,0
0_418,2,0_74,0_66,0
0_419,1,0_1,0_68,0
0_420,1,0_350,0_68,0
0_421,1,0_62,0_68,0
0_422,1,0_68,0_69,0
0_423,1,0_69,0_70,0
0_426,1,0_69,0_71,0
0_428,1,0_427,0_71,0
0_430,1,0_429,0_71,0
0_431,1,0_70,0_72,0
0_432,1,0_71,0_72,0
0_433,1,0_72,0_73,0
0_434,2,0_124,0_73,0
0_435,2,0_76,0_73,0
0_436,2,0_81,0_75,0
0_437,1,0_113,0_77,1
0_438,2,0_116,0_77,1
0_439,1,0_54,0_77,0
0_440,2,0_76,0_77,0
0_441,1,0_114,0_78,1
0_442,2,0_116,0_78,1
0_443,1,0_70,0_78,0
0_444,2,0_76,0_78,0
0_445,1,0_78,0_79,0
0_446,1,0_71,0_79,0
0_447,1,0_79,0_80,0
0_448,2,0_101,0_80,0
0_449,2,0_118,0_80,0
0_452,1,0_78,0_83,0
0_453,1,0_340,0_83,0
0_455,1,0_454,0_83,0
0_456,1,0_83,0_84,0
0_457,1,0_2,0_85,0
0_458,1,0_350,0_85,0
0_459,1,0_84,0_85,0
0_460,1,0_85,0_86,0
0_461,1,0_3,0_87,0
0_462,1,0_350,0_87,0
0_463,1,0_84,0_87,0
0_464,1,0_87,0_88,0
0_465,1,0_78,0_89,0
0_468,1,0_86,0_90,0
0_469,1,0_88,0_90,0
0_470,1,0_89,0_90,0
0_471,1,0_90,0_91,0
0_473,1,0_90,0_92,0
0_474,1,0_340,0_92,0
0_475,1,0_342,0_92,0
0_476,1,0_92,0_93,0
0_477,1,0_5,0_94,0
0_478,1,0_350,0_94,0
0_479,1,0_93,0_94,0
0_480,1,0_94,0_95,0
0_481,1,0_6,0_96,0
0_482,1,0_350,0_96,0
0_483,1,0_93,0_96,0
0_484,1,0_96,0_97,0
0_487,1,0_95,0_98,0
0_488,1,0_97,0_98,0
0_489,1,0_91,0_98,0
0_490,1,0_98,0_99,0
0_492,1,0_491,0_99,0
0_493,1,0_99,0_100,0
0_494,2,0_116,0_100,0
0_495,2,0_103,0_100,0
0_496,1,0_91,0_102,0
0_497,2,0_106,0_102,0
0_498,2,0_109,0_102,0
0_499,1,0_51,0_104,0
0_500,1,0_94,0_104,0
0_501,2,0_112,0_105,0
0_502,1,0_51,0_107,0
0_503,1,0_96,0_107,0
0_504,2,0_112,0_108,0
0_505,1,0_77,0_110,0
0_506,1,0_367,0_110,0
0_507,2,0_116,0_111,0
0_508,1,0_110,0_113,0
0_509,2,0_112,0_113,0
0_510,1,0_77,0_113,0
0_511,2,0_101,0_113,0
0_512,1,0_78,0_114,0
0_513,1,0_367,0_114,0
0_514,2,0_81,0_115,0
0_515,2,0_124,0_117,0
0_516,1,0_54,0_119,0
0_517,2,0_67,0_119,0
0_518,1,0_54,0_119,0
0_519,2,0_74,0_119,0
0_520,1,0_77,0_119,0
0_521,2,0_118,0_119,0
0_522,1,0_6,0_120,0
0_523,1,0_350,0_120,0
0_524,1,0_62,0_120,0
0_525,1,0_120,0_121,0
0_526,1,0_121,0_122,0
0_527,1,0_44,0_122,0
0_528,1,0_122,0_123,0
0_529,2,0_179,0_123,0
0_530,2,0_131,0_123,0
0_531,1,0_50,0_180,0
0_534,1,0_50,0_181,0
0_536,1,0_535,0_181,0
0_537,1,0_7,0_182,0
0_538,1,0_350,0_182,0
0_539,1,0_180,0_182,0
0_540,1,0_54,0_183,0
0_541,1,0_182,0_183,0
0_542,1,0_54,0_184,0
0_543,1,0_350,0_184,0
0_544,1,0_184,0_185,0
0_545,2,0_190,0_185,0
0_546,2,0_329,0_185,0
0_547,2,0_333,0_328,0
0_548,1,0_43,0_187,0
0_550,1,0_549,0_187,0
0_551,1,0_187,0_188,0
0_552,2,0_196,0_189,0
0_553,2,0_333,0_330,0
0_554,1,0_350,0_191,0
0_555,2,0_190,0_191,0
0_556,1,0_313,0_191,1
0_557,2,0_316,0_191,1
0_558,1,0_391,0_192,0
0_559,2,0_190,0_192,0
0_560,1,0_314,0_192,1
0_561,2,0_316,0_192,1
0_563,1,0_192,0_193,0
0_564,1,0_399,0_193,0
0_565,1,0_193,0_195,0
0_566,2,0_204,0_195,0
0_567,2,0_324,0_195,0
0_569,1,0_192,0_198,0
0_570,1,0_340,0_198,0
0_571,1,0_342,0_198,0
0_572,1,0_198,0_199,0
0_573,1,0_5,0_200,0
0_574,1,0_350,0_200,0
0_575,1,0_199,0_200,0
0_576,1,0_200,0_201,0
0_577,1,0_201,0_202,0
0_578,1,0_51,0_202,0
0_579,1,0_202,0_203,0
0_580,2,0_261,0_203,0
0_581,2,0_211,0_203,0
0_582,1,0_1,0_205,0
0_583,1,0_350,0_205,0
0_584,1,0_199,0_205,0
0_585,1,0_205,0_206,0
0_586,1,0_206,0_207,0
0_588,1,0_206,0_208,0
0_589,1,0_427,0_208,0
0_590,1,0_429,0_208,0
0_591,1,0_207,0_209,0
0_592,1,0_208,0_209,0
0_593,1,0_209,0_210,0
0_594,2,0_261,0_210,0
0_595,2,0_213,0_210,0
0_596,2,0_218,0_212,0
0_597,1,0_250,0_214,1
0_598,2,0_253,0_214,1
0_599,1,0_191,0_214,0
0_600,2,0_213,0_214,0
0_601,1,0_251,0_215,1
0_602,2,0_253,0_215,1
0_603,1,0_207,0_215,0
0_604,2,0_213,0_215,0
0_605,1,0_215,0_216,0
0_606,1,0_208,0_216,0
0_607,1,0_216,0_217,0
0_608,2,0_238,0_217,0
0_609,2,0_255,0_217,0
0_611,1,0_215,0_220,0
0_612,1,0_340,0_220,0
0_613,1,0_454,0_220,0
0_614,1,0_220,0_221,0
0_615,1,0_2,0_222,0
0_616,1,0_350,0_222,0
0_617,1,0_221,0_222,0
0_618,1,0_222,0_223,0
0_619,1,0_3,0_224,0
0_620,1,0_350,0_224,0
0_621,1,0_221,0_224,0
0_622,1,0_224,0_225,0
0_623,1,0_215,0_226,0
0_625,1,0_223,0_227,0
0_626,1,0_225,0_227,0
