node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_340,empty,2,0,not_exist,not_exist,32,0,1
0_342,empty,2,0,not_exist,not_exist,32,0,7
0_350,empty,2,0,not_exist,not_exist,64,0,0
0_353,empty,2,0,not_exist,not_exist,8,0,0
0_367,empty,2,0,not_exist,not_exist,64,0,1
0_370,empty,2,0,not_exist,not_exist,4,0,0
0_377,empty,2,0,not_exist,not_exist,4,0,10
0_383,empty,2,0,not_exist,not_exist,4,0,1
0_391,empty,2,0,not_exist,not_exist,9,0,0
0_399,empty,2,0,not_exist,not_exist,32,0,8
0_427,empty,2,0,not_exist,not_exist,32,0,64
0_429,empty,2,0,not_exist,not_exist,32,0,127
0_454,empty,2,0,not_exist,not_exist,32,0,11
0_491,empty,2,0,not_exist,not_exist,8,0,127
0_535,empty,2,0,not_exist,not_exist,3,0,0
0_549,empty,2,0,not_exist,not_exist,4,0,2
0_687,empty,2,0,not_exist,not_exist,7,0,8
0_692,empty,2,0,not_exist,not_exist,32,0,3
0_694,empty,2,0,not_exist,not_exist,32,0,6
0_716,empty,2,0,not_exist,not_exist,32,0,128
0_718,empty,2,0,not_exist,not_exist,32,0,191
0_722,empty,2,0,not_exist,not_exist,32,0,192
0_724,empty,2,0,not_exist,not_exist,32,0,255
0_813,empty,2,0,not_exist,not_exist,9,0,2
