edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_225,1,0_4,0_9,0
0_226,1,0_9,0_10,0
0_227,1,0_10,0_28,0
0_230,1,0_9,0_29,0
0_232,1,0_231,0_29,0
0_233,1,0_29,0_30,0
0_234,2,0_35,0_30,0
0_235,2,0_39,0_30,0
0_236,1,0_5,0_32,0
0_238,1,0_237,0_32,0
0_239,1,0_28,0_32,0
0_241,1,0_240,0_33,0
0_242,1,0_32,0_33,0
0_243,2,0_45,0_34,0
0_244,1,0_6,0_36,0
0_245,1,0_237,0_36,0
0_246,1,0_28,0_36,0
0_247,1,0_240,0_37,0
0_248,1,0_36,0_37,0
0_249,2,0_45,0_38,0
0_251,1,0_250,0_40,0
0_252,1,0_7,0_41,0
0_253,1,0_237,0_41,0
0_254,1,0_237,0_41,0
0_256,1,0_255,0_42,0
0_257,1,0_41,0_42,0
0_258,1,0_237,0_43,0
0_259,1,0_40,0_43,0
0_260,2,0_54,0_44,0
0_261,1,0_40,0_46,0
0_262,1,0_46,0_48,0
0_263,1,0_46,0_49,0
0_264,1,0_46,0_50,0
0_265,1,0_255,0_50,0
0_266,1,0_49,0_51,0
0_268,1,0_267,0_51,0
0_269,1,0_48,0_52,0
0_271,1,0_270,0_52,0
0_272,2,0_60,0_53,0
0_273,1,0_237,0_55,0
0_274,2,0_54,0_55,0
0_275,1,0_196,0_55,1
0_276,2,0_199,0_55,1
0_278,1,0_277,0_56,0
0_279,2,0_54,0_56,0
0_280,1,0_197,0_56,1
0_281,2,0_199,0_56,1
0_284,1,0_56,0_57,0
0_286,1,0_285,0_57,0
0_287,1,0_57,0_59,0
0_288,2,0_74,0_59,0
0_289,2,0_204,0_59,0
0_291,1,0_56,0_62,0
0_292,1,0_231,0_62,0
0_293,1,0_56,0_63,0
0_294,1,0_63,0_64,0
0_295,1,0_5,0_65,0
0_296,1,0_237,0_65,0
0_297,1,0_64,0_65,0
0_298,1,0_65,0_66,0
0_299,1,0_6,0_67,0
0_300,1,0_237,0_67,0
0_301,1,0_64,0_67,0
0_302,1,0_67,0_68,0
0_305,1,0_66,0_69,0
0_306,1,0_68,0_69,0
0_307,1,0_62,0_69,0
0_308,1,0_69,0_70,0
0_309,1,0_70,0_71,0
0_310,1,0_71,0_72,0
0_311,1,0_46,0_72,0
0_312,1,0_72,0_73,0
0_313,2,0_141,0_73,0
0_314,2,0_87,0_73,0
0_315,1,0_56,0_75,0
0_318,1,0_75,0_76,0
0_320,1,0_319,0_76,0
0_323,1,0_56,0_77,0
0_325,1,0_324,0_77,0
0_326,1,0_231,0_77,0
0_327,1,0_77,0_78,0
0_328,1,0_1,0_79,0
0_329,1,0_237,0_79,0
0_330,1,0_78,0_79,0
0_331,1,0_79,0_80,0
0_332,1,0_76,0_81,0
0_333,1,0_80,0_82,0
0_334,1,0_81,0_82,0
0_335,1,0_82,0_83,0
0_338,1,0_82,0_84,0
0_340,1,0_339,0_84,0
0_342,1,0_341,0_84,0
0_343,1,0_83,0_85,0
0_344,1,0_84,0_85,0
0_345,1,0_85,0_86,0
0_346,2,0_141,0_86,0
0_347,2,0_89,0_86,0
0_348,2,0_94,0_88,0
0_349,1,0_123,0_90,1
0_350,2,0_126,0_90,1
0_351,1,0_55,0_90,0
0_352,2,0_89,0_90,0
0_353,1,0_124,0_91,1
0_354,2,0_126,0_91,1
0_355,1,0_83,0_91,0
0_356,2,0_89,0_91,0
