rtl_name,lut,ff,dsp,bram,uram
mux_21_8_1_1_U1,9,0,0,0,0
mux_257_8_1_1_U2,9,0,0,0,0
add_ln21_cast_fu_513_p2,13,0,0,0,0
add_ln21_fu_507_p2,71,0,0,0,0
and_ln39_fu_572_p2,2,0,0,0,0
cnt_4_fu_686_p2,71,0,0,0,0
cnt_7_fu_788_p2,71,0,0,0,0
e_3_fu_692_p2,71,0,0,0,0
e_5_fu_795_p2,71,0,0,0,0
empty_19_fu_519_p2,15,0,0,0,0
grp_fu_459_p2,11,0,0,0,0
icmp_ln21_fu_567_p2,29,0,0,0,0
icmp_ln25_1_fu_706_p2,29,0,0,0,0
icmp_ln25_fu_599_p2,29,0,0,0,0
icmp_ln28_1_fu_651_p2,29,0,0,0,0
icmp_ln28_2_fu_752_p2,29,0,0,0,0
icmp_ln28_3_fu_758_p2,29,0,0,0,0
icmp_ln28_fu_645_p2,29,0,0,0,0
icmp_ln39_fu_561_p2,29,0,0,0,0
lshr_ln26_2_fu_732_p2,950,0,0,0,0
lshr_ln26_fu_625_p2,950,0,0,0,0
n_1_fu_772_p2,16,0,0,0,0
or_ln25_fu_665_p2,7,0,0,0,0
ap_NS_fsm_mux,65,0,0,0,0
ap_phi_mux_cnt_8_phi_fu_388_p4_mux,13,0,0,0,0
cnt_1_reg_315_mux,9,0,0,0,0
cnt_2_reg_336_mux,9,0,0,0,0
cnt_3_reg_348_mux,9,0,0,0,0
cnt_5_reg_363_mux,9,0,0,0,0
cnt_6_reg_396_mux,13,0,0,0,0
cnt_reg_289_mux,9,0,0,0,0
e_1_reg_326_mux,9,0,0,0,0
e_4_reg_374_mux,9,0,0,0,0
edges_address0_mux,13,0,0,0,0
grp_fu_412_p3_mux,13,0,0,0,0
horizon_fu_104_mux,9,0,0,0,0
level_0_address0_mux,33,0,0,0,0
level_0_d0_mux,13,0,0,0,0
level_1_address0_mux,33,0,0,0,0
level_1_d0_mux,13,0,0,0,0
level_counts_0_address0_mux,13,0,0,0,0
level_counts_0_d0_mux,13,0,0,0,0
n_reg_303_mux,9,0,0,0,0
add_ln21_cast_reg_823,0,4,0,0,0
add_ln21_reg_817,0,64,0,0,0
ap_CS_fsm,0,15,0,0,0
cnt_1_reg_315,0,64,0,0,0
cnt_2_reg_336,0,64,0,0,0
cnt_3_reg_348,0,64,0,0,0
cnt_5_reg_363,0,64,0,0,0
cnt_6_reg_396,0,64,0,0,0
cnt_reg_289,0,64,0,0,0
e_1_reg_326,0,64,0,0,0
e_3_reg_925,0,64,0,0,0
e_4_reg_374,0,64,0,0,0
empty_19_reg_828,0,8,0,0,0
horizon_1_reg_811,0,64,0,0,0
horizon_fu_104,0,64,0,0,0
icmp_ln25_1_reg_930,0,1,0,0,0
icmp_ln25_reg_863,0,1,0,0,0
icmp_ln28_2_reg_949,0,1,0,0,0
icmp_ln28_reg_882,0,1,0,0,0
level_0_addr_2_reg_904,0,7,0,0,0
level_0_addr_4_reg_966,0,7,0,0,0
level_1_addr_2_reg_909,0,7,0,0,0
level_1_addr_4_reg_971,0,7,0,0,0
n_1_reg_961,0,9,0,0,0
n_reg_303,0,9,0,0,0
reg_441,0,64,0,0,0
reg_445,0,57,0,0,0
tmp_3_reg_858,0,1,0,0,0
tmp_end_1_reg_944,0,64,0,0,0
tmp_end_reg_877,0,64,0,0,0
trunc_ln24_reg_837,0,7,0,0,0
