node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges,latency,lut,ff,dsp,bram,uram
0_24,tmp,0,18,tmp_reg_1118,not_exist,not_exist,1,bitselect,0.00,2,"['263', '264', '266']","['0', '0']",0,1,0,0,0
0_25,tmp_1,0,18,tmp_1_reg_1123,not_exist,not_exist,1,bitselect,0.00,3,"['267', '268', '269']","['0', '0']",0,1,0,0,0
0_32,level_0_load,0,18,not_exist,ram,RAM,16,load,2.26,9,['286'],"['0', '1']",0,0,0,0,0
0_35,shl_ln18_1,0,18,shl_ln18_1_fu_451_p2,shl,Shifter,16,shl,0.00,14,"['294', '295']","['1', '0']",35,0,0,0,0
0_36,xor_ln18_1,0,18,xor_ln18_1_fu_457_p2,xor,LogicGate,16,xor,0.00,15,"['296', '298']","['1', '0']",16,0,0,0,0
0_37,and_ln18_1,0,18,and_ln18_1_fu_463_p2,and,LogicGate,16,and,1.67,16,"['299', '300']","['1', '0']",16,0,0,0,0
0_38,level_0_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,17,"['301', '302', '934']","['1', '0']",0,0,0,0,0
0_42,level_1_load,0,18,not_exist,ram,RAM,16,load,2.26,11,['307'],"['0', '1']",0,0,0,0,0
0_45,shl_ln18,0,18,shl_ln18_fu_481_p2,shl,Shifter,16,shl,0.00,21,"['312', '313']","['1', '0']",35,0,0,0,0
0_46,xor_ln18,0,18,xor_ln18_fu_487_p2,xor,LogicGate,16,xor,0.00,22,"['314', '315']","['1', '0']",16,0,0,0,0
0_47,and_ln18,0,18,and_ln18_fu_493_p2,and,LogicGate,16,and,1.67,23,"['316', '317']","['1', '0']",16,0,0,0,0
0_48,level_1_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,24,"['318', '319', '935']","['1', '0']",0,0,0,0,0
0_53,level_counts_load,0,19,not_exist,ram,RAM,128,load,1.20,28,['325'],"['1', '1']",0,0,0,0,0
0_54,tmp_s,0,19,tmp_s_fu_505_p5,not_exist,not_exist,128,partset,0.00,30,"['327', '328', '330', '332', '334']","['2', '0']",0,0,0,0,0
0_55,level_counts_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.20,31,"['335', '336', '936']","['2', '0']",0,0,0,0,0
0_56,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,29,"['337', '338']","['1', '0']",0,0,0,0,0
0_59,horizon_1,0,21,not_exist,not_exist,not_exist,64,load,0.00,33,"['340', '948']","['3', '0']",0,0,0,0,0
0_62,add_ln21,0,21,add_ln21_fu_525_p2,add,Adder,64,add,1.81,35,"['342', '343']","['3', '0']",71,0,0,0,0
0_63,empty,0,21,empty_fu_531_p2,add,Adder,8,add,1.35,36,"['344', '346']","['3', '0']",15,0,0,0,0
0_71,n_1,0,24,n_1_fu_547_p2,add,Adder,9,add,1.35,42,"['361', '363']","['4', '0']",16,0,0,0,0
0_69,icmp_ln24,0,24,icmp_ln24_fu_541_p2,icmp,Cmp,1,icmp,0.90,41,"['358', '360']","['4', '0']",11,0,0,0,0
0_75,tmp_7,0,25,tmp_7_reg_1187,not_exist,not_exist,1,bitselect,0.00,44,"['368', '369', '370']","['4', '0']",0,1,0,0,0
0_80,level_0_load_1,0,25,not_exist,ram,RAM,16,load,2.26,48,['383'],"['4', '1']",0,0,0,0,0
0_82,lshr_ln25,0,25,lshr_ln25_fu_594_p2,lshr,Shifter,16,lshr,2.00,54,"['385', '386']","['5', '0']",35,0,0,0,0
0_85,level_1_load_1,0,25,not_exist,ram,RAM,16,load,2.26,50,['391'],"['4', '1']",0,0,0,0,0
0_87,lshr_ln25_1,0,25,lshr_ln25_1_fu_608_p2,lshr,Shifter,16,lshr,2.00,57,"['393', '394']","['5', '0']",35,0,0,0,0
0_89,tmp_6,0,25,mux_21_8_1_1_U2,mux,Multiplexer,8,mux,0.84,59,"['397', '398', '399', '400']","['5', '0']",9,0,0,0,0
0_92,icmp_ln25,0,25,icmp_ln25_fu_635_p2,icmp,Cmp,1,icmp,1.40,62,"['403', '404']","['5', '0']",29,0,0,0,0
0_97,nodes_0_load,0,26,not_exist,ram,RAM,256,load,2.26,65,['416'],"['6', '1']",0,0,0,0,0
0_99,lshr_ln26,0,26,lshr_ln26_fu_651_p2,lshr,Shifter,256,lshr,2.38,70,"['418', '419']","['7', '0']",950,0,0,0,0
0_102,nodes_1_load,0,26,not_exist,ram,RAM,256,load,2.26,67,['424'],"['6', '1']",0,0,0,0,0
0_104,lshr_ln26_1,0,26,lshr_ln26_1_fu_665_p2,lshr,Shifter,256,lshr,2.38,73,"['426', '427']","['7', '0']",950,0,0,0,0
0_106,tmp_begin,0,26,mux_21_64_1_1_U3,mux,Multiplexer,64,mux,0.84,75,"['430', '431', '432', '433']","['7', '0']",9,0,0,0,0
0_109,tmp_end,0,27,mux_21_64_1_1_U4,mux,Multiplexer,64,mux,0.84,78,"['445', '446', '447', '448']","['7', '0']",9,0,0,0,0
0_110,icmp_ln28,0,28,icmp_ln28_fu_713_p2,icmp,Cmp,1,icmp,1.40,79,"['449', '450']","['8', '0']",29,0,0,0,0
0_225,add_ln28_1,0,28,add_ln28_1_fu_1028_p2,add,Adder,64,add,1.81,178,"['570', '572']","['16', '0']",71,0,0,0,0
0_117,icmp_ln28_1,0,28,icmp_ln28_1_fu_717_p2,icmp,Cmp,1,icmp,1.40,84,"['463', '464']","['9', '0']",29,0,0,0,0
0_167,add_ln34,0,34,add_ln34_fu_863_p2,add,Adder,64,add,1.81,128,"['532', '533']","['12', '0']",71,0,0,0,0
0_171,add_ln28,0,28,add_ln28_fu_869_p2,add,Adder,64,add,1.81,130,"['472', '473']","['12', '0']",71,0,0,0,0
0_172,icmp_ln28_2,0,28,icmp_ln28_2_fu_875_p2,icmp,Cmp,1,icmp,1.40,131,"['474', '475']","['12', '0']",29,0,0,0,0
0_124,edges_load,0,29,not_exist,ram,RAM,64,load,2.26,89,['484'],"['9', '1']",0,0,0,0,0
0_126,tmp_8,0,30,tmp_8_reg_1258,not_exist,not_exist,1,bitselect,0.00,91,"['486', '487', '488']","['10', '0']",0,1,0,0,0
0_127,tmp_9,0,30,tmp_9_reg_1263,not_exist,not_exist,1,bitselect,0.00,92,"['489', '490', '491']","['10', '0']",0,1,0,0,0
0_128,tmp_10,0,30,tmp_16_reg_1326,not_exist,not_exist,1,bitselect,0.00,93,"['492', '493', '494']","['10', '0']",0,1,0,0,0
0_132,level_0_load_2,0,30,not_exist,ram,RAM,16,load,2.26,97,['503'],"['10', '1']",0,0,0,0,0
0_135,lshr_ln30,0,30,lshr_ln30_fu_752_p2,lshr,Shifter,16,lshr,2.00,102,"['508', '509']","['11', '0']",35,0,0,0,0
0_138,level_1_load_2,0,30,not_exist,ram,RAM,16,load,2.26,99,['514'],"['10', '1']",0,0,0,0,0
0_141,lshr_ln30_1,0,30,lshr_ln30_1_fu_773_p2,lshr,Shifter,16,lshr,2.00,106,"['519', '520']","['11', '0']",35,0,0,0,0
0_143,tmp_level,0,30,mux_21_8_1_1_U5,mux,Multiplexer,8,mux,0.84,108,"['522', '523', '524', '525']","['11', '0']",9,0,0,0,0
0_144,icmp_ln32,0,32,icmp_ln32_fu_792_p2,icmp,Cmp,1,icmp,0.86,109,"['526', '528']","['11', '0']",11,0,0,0,0
0_153,and_ln33_1,0,33,and_ln33_1_fu_821_p2,and,LogicGate,16,and,0.00,116,"['535', '536']","['11', '0']",16,0,0,0,0
0_150,xor_ln33,0,33,xor_ln33_fu_815_p2,xor,LogicGate,16,xor,1.67,114,"['551', '552']","['11', '0']",16,0,0,0,0
0_155,shl_ln33_2,0,33,shl_ln33_2_fu_830_p2,shl,Shifter,16,shl,0.00,118,"['538', '539']","['11', '0']",35,0,0,0,0
0_156,or_ln33_1,0,33,or_ln33_1_fu_836_p2,or,LogicGate,16,or,1.62,119,"['540', '541']","['11', '0']",16,0,0,0,0
0_157,level_0_addr_2_write_ln33,0,33,not_exist,ram,RAM,0,store,2.26,124,"['542', '543', '939']","['12', '0']",0,0,0,0,0
0_149,shl_ln33,0,33,shl_ln33_fu_809_p2,shl,Shifter,16,shl,0.00,113,"['549', '550']","['11', '0']",35,0,0,0,0
0_160,and_ln33,0,33,and_ln33_fu_842_p2,and,LogicGate,16,and,0.00,120,"['556', '557']","['11', '0']",16,0,0,0,0
0_162,shl_ln33_1,0,33,shl_ln33_1_fu_851_p2,shl,Shifter,16,shl,0.00,122,"['559', '560']","['11', '0']",35,0,0,0,0
0_163,or_ln33,0,33,or_ln33_fu_857_p2,or,LogicGate,16,or,1.62,123,"['561', '562']","['11', '0']",16,0,0,0,0
0_164,level_1_addr_2_write_ln33,0,33,not_exist,ram,RAM,0,store,2.26,126,"['563', '564', '938']","['12', '0']",0,0,0,0,0
