node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_333,empty,2,0,not_exist,not_exist,32,0,7
0_339,empty,2,0,not_exist,not_exist,64,0,0
0_342,empty,2,0,not_exist,not_exist,8,0,0
0_352,empty,2,0,not_exist,not_exist,32,0,1
0_361,empty,2,0,not_exist,not_exist,64,0,1
0_363,empty,2,0,not_exist,not_exist,32,0,0
0_365,empty,2,0,not_exist,not_exist,32,0,63
0_369,empty,2,0,not_exist,not_exist,4,0,0
0_376,empty,2,0,not_exist,not_exist,4,0,10
0_382,empty,2,0,not_exist,not_exist,4,0,1
0_390,empty,2,0,not_exist,not_exist,9,0,0
0_398,empty,2,0,not_exist,not_exist,9,0,256
0_401,empty,2,0,not_exist,not_exist,9,0,1
0_432,empty,2,0,not_exist,not_exist,7,0,0
0_438,empty,2,0,not_exist,not_exist,32,0,6
0_465,empty,2,0,not_exist,not_exist,32,0,64
0_467,empty,2,0,not_exist,not_exist,32,0,127
0_499,empty,2,0,not_exist,not_exist,32,0,11
0_538,empty,2,0,not_exist,not_exist,8,0,127
0_575,empty,2,0,not_exist,not_exist,9,0,26
0_578,empty,2,0,not_exist,not_exist,4,0,5
0_584,empty,2,0,not_exist,not_exist,6,0,0
0_593,empty,2,0,not_exist,not_exist,32,0,2
0_604,empty,2,0,not_exist,not_exist,128,0,18446744073709551615
0_608,empty,2,0,not_exist,not_exist,128,0,340282366920938463463374607431768211455
0_646,empty,2,0,not_exist,not_exist,4,0,2
