node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_282,empty,2,0,not_exist,not_exist,32,0,1
0_291,empty,2,0,not_exist,not_exist,3,0,0
0_297,empty,2,0,not_exist,not_exist,32,0,7
0_301,empty,2,0,not_exist,not_exist,64,0,0
0_306,empty,2,0,not_exist,not_exist,16,0,255
0_310,empty,2,0,not_exist,not_exist,16,0,65535
0_319,empty,2,0,not_exist,not_exist,64,0,1
0_330,empty,2,0,not_exist,not_exist,8,0,1
0_337,empty,2,0,not_exist,not_exist,9,0,0
0_345,empty,2,0,not_exist,not_exist,32,0,8
0_391,empty,2,0,not_exist,not_exist,32,0,64
0_393,empty,2,0,not_exist,not_exist,32,0,127
0_457,empty,2,0,not_exist,not_exist,8,0,127
0_484,empty,2,0,not_exist,not_exist,64,0,2
0_488,empty,2,0,not_exist,not_exist,12,0,1
0_550,empty,2,0,not_exist,not_exist,32,0,15
0_561,empty,2,0,not_exist,not_exist,68,0,29514790517935282586
0_564,empty,2,0,not_exist,not_exist,64,0,5
0_569,empty,2,0,not_exist,not_exist,32,0,67
0_589,empty,2,0,not_exist,not_exist,64,0,10
0_604,empty,2,0,not_exist,not_exist,7,0,1
0_773,empty,2,0,not_exist,not_exist,9,0,2
