node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_87,empty,2,0,not_exist,not_exist,32,0,1
0_117,empty,2,0,not_exist,not_exist,64,0,1
0_125,empty,2,0,not_exist,not_exist,64,0,0
0_133,empty,2,0,not_exist,not_exist,32,0,7
0_145,empty,2,0,not_exist,not_exist,32,0,6
0_155,empty,2,0,not_exist,not_exist,3,0,0
0_178,empty,2,0,not_exist,not_exist,8,0,127
0_203,empty,2,0,not_exist,not_exist,16,0,255
0_207,empty,2,0,not_exist,not_exist,16,0,65535
1_227,empty,2,0,not_exist,not_exist,64,0,1
1_235,empty,2,0,not_exist,not_exist,32,0,7
1_244,empty,2,0,not_exist,not_exist,32,0,1
1_246,empty,2,0,not_exist,not_exist,32,0,6
1_253,empty,2,0,not_exist,not_exist,64,0,0
1_260,empty,2,0,not_exist,not_exist,3,0,0
1_263,empty,2,0,not_exist,not_exist,16,0,255
1_267,empty,2,0,not_exist,not_exist,16,0,65535
1_297,empty,2,0,not_exist,not_exist,4,0,0
1_303,empty,2,0,not_exist,not_exist,4,0,10
1_310,empty,2,0,not_exist,not_exist,4,0,1
1_318,empty,2,0,not_exist,not_exist,9,0,0
1_326,empty,2,0,not_exist,not_exist,32,0,8
1_360,empty,2,0,not_exist,not_exist,7,0,0
1_374,empty,2,0,not_exist,not_exist,32,0,64
1_376,empty,2,0,not_exist,not_exist,32,0,127
1_383,bfs_Pipeline_loop_neighbors,2,0,not_exist,not_exist,0,6,<constant bfs_Pipeline_loop_neighbors>
1_431,empty,2,0,not_exist,not_exist,4,0,2
1_495,bfs_Pipeline_loop_neighbors2,2,0,not_exist,not_exist,0,6,<constant bfs_Pipeline_loop_neighbors2>
1_527,empty,2,0,not_exist,not_exist,7,0,8
1_532,empty,2,0,not_exist,not_exist,32,0,3
1_553,empty,2,0,not_exist,not_exist,7,0,1
1_573,bfs_Pipeline_loop_neighbors1,2,0,not_exist,not_exist,0,6,<constant bfs_Pipeline_loop_neighbors1>
1_592,empty,2,0,not_exist,not_exist,9,0,2
1_618,bfs_Pipeline_loop_neighbors3,2,0,not_exist,not_exist,0,6,<constant bfs_Pipeline_loop_neighbors3>
2_87,empty,2,0,not_exist,not_exist,32,0,1
2_117,empty,2,0,not_exist,not_exist,64,0,1
2_125,empty,2,0,not_exist,not_exist,64,0,0
2_133,empty,2,0,not_exist,not_exist,32,0,7
2_145,empty,2,0,not_exist,not_exist,32,0,6
2_155,empty,2,0,not_exist,not_exist,3,0,0
2_178,empty,2,0,not_exist,not_exist,8,0,127
2_203,empty,2,0,not_exist,not_exist,16,0,255
2_207,empty,2,0,not_exist,not_exist,16,0,65535
3_87,empty,2,0,not_exist,not_exist,32,0,1
3_117,empty,2,0,not_exist,not_exist,64,0,1
3_125,empty,2,0,not_exist,not_exist,64,0,0
3_133,empty,2,0,not_exist,not_exist,32,0,7
3_145,empty,2,0,not_exist,not_exist,32,0,6
3_155,empty,2,0,not_exist,not_exist,3,0,0
3_178,empty,2,0,not_exist,not_exist,8,0,127
3_203,empty,2,0,not_exist,not_exist,16,0,255
3_207,empty,2,0,not_exist,not_exist,16,0,65535
4_87,empty,2,0,not_exist,not_exist,32,0,1
4_117,empty,2,0,not_exist,not_exist,64,0,1
4_125,empty,2,0,not_exist,not_exist,64,0,0
4_133,empty,2,0,not_exist,not_exist,32,0,7
4_145,empty,2,0,not_exist,not_exist,32,0,6
4_155,empty,2,0,not_exist,not_exist,3,0,0
4_178,empty,2,0,not_exist,not_exist,8,0,127
4_203,empty,2,0,not_exist,not_exist,16,0,255
4_207,empty,2,0,not_exist,not_exist,16,0,65535
