edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_135,1,0_134,0_7,0
0_138,1,0_4,0_21,0
0_139,1,0_21,0_22,0
0_142,1,0_22,0_23,0
0_144,1,0_143,0_23,0
0_147,1,0_21,0_24,0
0_148,1,0_134,0_24,0
0_150,1,0_149,0_24,0
0_151,1,0_24,0_25,0
0_152,1,0_5,0_26,0
0_154,1,0_153,0_26,0
0_155,1,0_25,0_26,0
0_156,1,0_26,0_27,0
0_157,1,0_23,0_28,0
0_159,1,0_158,0_29,0
0_160,1,0_28,0_29,0
0_161,1,0_29,0_30,0
0_163,1,0_162,0_30,0
0_164,1,0_27,0_31,0
0_165,1,0_30,0_31,0
0_166,1,0_31,0_32,0
0_167,1,0_26,0_32,0
0_168,1,0_6,0_33,0
0_169,1,0_153,0_33,0
0_170,1,0_153,0_33,0
0_172,1,0_171,0_34,0
0_173,1,0_33,0_34,0
0_174,1,0_153,0_35,0
0_175,1,0_7,0_35,0
0_176,2,0_44,0_36,0
0_177,1,0_7,0_38,0
0_178,1,0_38,0_40,0
0_179,1,0_38,0_41,0
0_180,1,0_171,0_41,0
0_181,1,0_40,0_42,0
0_183,1,0_182,0_42,0
0_184,2,0_52,0_43,0
0_185,1,0_153,0_45,0
0_186,2,0_44,0_45,0
0_187,1,0_121,0_45,1
0_188,2,0_123,0_45,1
0_190,1,0_189,0_46,0
0_191,2,0_44,0_46,0
0_192,1,0_50,0_46,1
0_193,2,0_123,0_46,1
0_194,1,0_46,0_47,0
0_195,1,0_46,0_48,0
0_197,1,0_196,0_48,0
0_198,1,0_46,0_50,0
0_200,1,0_199,0_50,0
0_201,1,0_48,0_51,0
0_202,2,0_66,0_51,0
0_203,2,0_128,0_51,0
0_205,1,0_47,0_54,0
0_206,1,0_143,0_54,0
0_209,1,0_46,0_55,0
0_210,1,0_134,0_55,0
0_211,1,0_149,0_55,0
0_212,1,0_55,0_56,0
0_213,1,0_5,0_57,0
0_214,1,0_153,0_57,0
0_215,1,0_56,0_57,0
0_216,1,0_57,0_58,0
0_217,1,0_54,0_59,0
0_218,1,0_58,0_60,0
0_219,1,0_59,0_60,0
0_220,1,0_60,0_61,0
0_221,1,0_61,0_62,0
0_222,1,0_62,0_63,0
0_223,1,0_63,0_64,0
0_224,1,0_38,0_64,0
0_225,1,0_64,0_65,0
0_226,2,0_123,0_65,0
0_227,2,0_79,0_65,0
0_228,1,0_1,0_67,0
0_229,1,0_153,0_67,0
0_230,1,0_56,0_67,0
0_231,1,0_67,0_68,0
0_232,1,0_68,0_69,0
0_233,1,0_2,0_70,0
0_234,1,0_153,0_70,0
0_235,1,0_56,0_70,0
0_236,1,0_70,0_71,0
0_237,1,0_71,0_72,0
0_240,1,0_69,0_73,0
0_241,1,0_72,0_73,0
0_242,1,0_47,0_73,0
0_245,1,0_68,0_74,0
0_247,1,0_246,0_74,0
0_249,1,0_248,0_74,0
0_251,1,0_71,0_75,0
0_252,1,0_246,0_75,0
0_253,1,0_248,0_75,0
0_255,1,0_74,0_76,0
0_256,1,0_75,0_76,0
0_257,1,0_47,0_76,0
0_258,1,0_73,0_77,0
0_259,1,0_76,0_77,0
0_260,1,0_77,0_78,0
0_261,2,0_123,0_78,0
0_262,2,0_81,0_78,0
0_263,2,0_86,0_80,0
0_264,1,0_115,0_82,1
0_265,2,0_118,0_82,1
0_266,1,0_45,0_82,0
0_267,2,0_81,0_82,0
0_268,1,0_116,0_83,1
0_269,2,0_118,0_83,1
0_270,1,0_73,0_83,0
0_271,2,0_81,0_83,0
0_272,1,0_83,0_84,0
0_273,1,0_76,0_84,0
0_274,1,0_84,0_85,0
0_275,2,0_103,0_85,0
0_276,2,0_120,0_85,0
0_277,1,0_83,0_88,0
0_278,1,0_88,0_89,0
0_279,1,0_3,0_90,0
0_280,1,0_153,0_90,0
0_281,1,0_89,0_90,0
0_282,1,0_90,0_91,0
0_283,1,0_91,0_92,0
0_285,1,0_92,0_93,0
0_286,1,0_143,0_93,0
0_288,1,0_91,0_94,0
0_289,1,0_134,0_94,0
0_290,1,0_149,0_94,0
0_291,1,0_94,0_95,0
0_292,1,0_5,0_96,0
0_293,1,0_153,0_96,0
0_294,1,0_95,0_96,0
0_295,1,0_96,0_97,0
0_296,1,0_93,0_98,0
0_297,1,0_97,0_99,0
0_298,1,0_98,0_99,0
0_299,1,0_99,0_100,0
0_300,1,0_100,0_101,0
0_302,1,0_301,0_101,0
0_303,1,0_101,0_102,0
0_304,2,0_118,0_102,0
0_305,2,0_114,0_102,0
0_306,1,0_93,0_104,0
0_307,1,0_158,0_105,0
0_308,1,0_104,0_105,0
0_309,1,0_105,0_106,0
0_310,1,0_162,0_106,0
0_311,1,0_97,0_107,0
0_312,1,0_106,0_107,0
0_313,1,0_42,0_108,0
0_314,1,0_108,0_109,0
0_315,1,0_104,0_109,0
0_316,1,0_107,0_110,0
0_317,1,0_109,0_110,0
0_318,1,0_110,0_111,0
0_319,1,0_96,0_111,0
0_320,1,0_82,0_112,0
0_321,1,0_171,0_112,0
0_322,2,0_118,0_113,0
0_323,1,0_112,0_115,0
0_324,2,0_114,0_115,0
0_325,1,0_82,0_115,0
0_326,2,0_103,0_115,0
0_327,1,0_83,0_116,0
0_328,1,0_171,0_116,0
0_329,2,0_86,0_117,0
0_330,2,0_123,0_119,0
0_331,1,0_45,0_121,0
0_332,2,0_66,0_121,0
0_333,1,0_45,0_121,0
0_334,2,0_79,0_121,0
0_335,1,0_82,0_121,0
0_336,2,0_120,0_121,0
0_337,2,0_52,0_122,0
0_338,1,0_6,0_124,0
0_339,1,0_153,0_124,0
0_340,1,0_41,0_124,0
0_341,1,0_45,0_125,0
0_342,1,0_124,0_125,0
0_343,1,0_45,0_126,0
0_344,1,0_153,0_126,0
0_345,1,0_126,0_127,0
0_346,2,0_131,0_127,0
0_347,2,0_133,0_127,0
0_348,1,0_41,0_129,0
0_349,1,0_7,0_129,0
0_350,2,0_44,0_130,0
0_504,2,0_37,0_44,0
0_505,2,0_44,0_52,0
0_506,2,0_52,0_128,0
0_507,2,0_52,0_66,0
0_508,2,0_66,0_79,0
0_509,2,0_66,0_123,0
0_510,2,0_79,0_81,0
0_511,2,0_79,0_123,0
0_512,2,0_81,0_86,0
0_513,2,0_86,0_120,0
0_514,2,0_86,0_103,0
0_515,2,0_103,0_114,0
0_516,2,0_103,0_118,0
0_517,2,0_114,0_118,0
0_518,2,0_118,0_86,1
0_519,2,0_120,0_123,0
0_520,2,0_123,0_52,1
0_521,2,0_128,0_133,0
0_522,2,0_128,0_131,0
0_523,2,0_131,0_44,1
0_524,4,0_27,0_32,0
0_525,4,0_97,0_111,0
0_526,4,0_35,0_38,0
0_527,4,0_35,0_129,0
0_528,4,0_38,0_129,0
