rtl_name,lut,ff,dsp,bram,uram
mux_21_64_1_1_U1,9,0,0,0,0
mux_21_64_1_1_U3,9,0,0,0,0
mux_21_64_1_1_U5,9,0,0,0,0
mux_21_64_1_1_U7,9,0,0,0,0
mux_21_8_1_1_U2,9,0,0,0,0
mux_21_8_1_1_U4,9,0,0,0,0
mux_21_8_1_1_U6,9,0,0,0,0
mux_21_8_1_1_U8,9,0,0,0,0
add_ln21_fu_760_p2,13,0,0,0,0
add_ln39_fu_982_p2,14,0,0,0,0
cnt_18_fu_854_p2,71,0,0,0,0
cnt_19_fu_1097_p2,71,0,0,0,0
cnt_20_fu_947_p2,71,0,0,0,0
cnt_21_fu_1190_p2,71,0,0,0,0
conv20_fu_710_p2,4,0,0,0,0
e_10_fu_953_p2,71,0,0,0,0
e_11_fu_1197_p2,71,0,0,0,0
e_5_fu_860_p2,71,0,0,0,0
e_8_fu_1103_p2,71,0,0,0,0
grp_fu_666_p2,29,0,0,0,0
icmp_ln21_fu_704_p2,9,0,0,0,0
icmp_ln25_1_fu_1012_p2,11,0,0,0,0
icmp_ln25_2_fu_866_p2,11,0,0,0,0
icmp_ln25_3_fu_1109_p2,11,0,0,0,0
icmp_ln25_fu_769_p2,11,0,0,0,0
icmp_ln28_1_fu_784_p2,29,0,0,0,0
icmp_ln28_2_fu_1021_p2,29,0,0,0,0
icmp_ln28_4_fu_1027_p2,29,0,0,0,0
icmp_ln28_5_fu_871_p2,29,0,0,0,0
icmp_ln28_7_fu_1114_p2,29,0,0,0,0
icmp_ln28_fu_778_p2,29,0,0,0,0
icmp_ln32_1_fu_1091_p2,11,0,0,0,0
icmp_ln32_2_fu_941_p2,11,0,0,0,0
icmp_ln32_3_fu_1184_p2,11,0,0,0,0
icmp_ln32_fu_848_p2,11,0,0,0,0
icmp_ln39_1_fu_1002_p2,29,0,0,0,0
icmp_ln39_fu_754_p2,29,0,0,0,0
n_2_fu_892_p2,16,0,0,0,0
n_3_fu_1135_p2,16,0,0,0,0
ap_NS_fsm_mux,147,0,0,0,0
ap_phi_mux_cnt_17_phi_fu_612_p4_mux,13,0,0,0,0
cnt_11_reg_560_mux,9,0,0,0,0
cnt_13_reg_587_mux,9,0,0,0,0
cnt_14_reg_486_mux,9,0,0,0,0
cnt_15_reg_620_mux,13,0,0,0,0
cnt_1_reg_514_mux,9,0,0,0,0
cnt_2_reg_438_mux,9,0,0,0,0
