node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges,latency,lut,ff,dsp,bram,uram
0_29,level_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,4,"['513', '514']","['0', '0']",0,0,0,0,0
0_31,level_counts_0_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.14,6,"['519', '520']","['0', '0']",0,0,0,0,0
0_32,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,7,"['522', '523']","['0', '0']",0,0,0,0,0
0_35,horizon_1,0,21,not_exist,not_exist,not_exist,4,load,0.00,9,"['525', '1758']","['1', '0']",0,0,0,0,0
0_37,icmp_ln21,0,21,icmp_ln21_fu_869_p2,icmp,Cmp,1,icmp,0.87,11,"['527', '529']","['1', '0']",9,0,0,0,0
0_42,conv20,0,21,conv20_fu_875_p2,not_exist,not_exist,4,or,0.00,13,"['533', '535']","['1', '0']",4,0,0,0,0
0_247,n_4,0,24,n_4_fu_1469_p2,add,Adder,9,add,1.35,194,"['1243', '1245']","['27', '0']",16,0,0,0,0
0_55,level_load,0,25,not_exist,ram,RAM,8,load,2.26,23,['559'],"['2', '1']",0,0,0,0,0
0_56,icmp_ln25,0,25,grp_fu_805_p2,icmp,Cmp,1,icmp,0.86,28,"['560', '561']","['3', '0']",11,0,0,0,0
0_64,nodes_0_load,0,26,not_exist,ram,RAM,256,load,2.26,33,['584'],"['3', '1']",0,0,0,0,0
0_66,lshr_ln26,0,26,lshr_ln26_fu_937_p2,lshr,Shifter,256,lshr,2.38,37,"['586', '587']","['4', '0']",950,0,0,0,0
0_68,tmp_end,0,27,tmp_end_reg_2162,not_exist,not_exist,64,partselect,0.00,39,"['590', '591', '593', '595']","['4', '0']",0,64,0,0,0
0_69,icmp_ln28,0,28,icmp_ln28_fu_957_p2,icmp,Cmp,1,icmp,1.40,40,"['596', '597']","['4', '0']",29,0,0,0,0
0_142,add_ln28_1,0,28,add_ln28_1_fu_1181_p2,add,Adder,64,add,1.81,103,"['697', '699']","['12', '0']",71,0,0,0,0
0_76,icmp_ln28_1,0,28,icmp_ln28_1_fu_963_p2,icmp,Cmp,1,icmp,1.40,45,"['610', '611']","['5', '0']",29,0,0,0,0
0_104,add_ln34,0,34,add_ln34_fu_1059_p2,add,Adder,64,add,1.81,70,"['690', '691']","['8', '0']",71,0,0,0,0
0_108,add_ln28,0,28,add_ln28_fu_1065_p2,add,Adder,64,add,1.81,73,"['619', '620']","['9', '0']",71,0,0,0,0
0_110,add_ln28_8,0,28,add_ln28_8_fu_1075_p2,add,Adder,11,add,1.33,75,"['622', '624']","['9', '0']",18,0,0,0,0
0_111,xor_ln28,0,28,xor_ln28_fu_1081_p2,xor,LogicGate,1,xor,0.48,76,"['625', '627']","['9', '0']",2,0,0,0,0
0_112,icmp_ln28_4,0,28,icmp_ln28_4_fu_1086_p2,icmp,Cmp,1,icmp,1.40,77,"['628', '629']","['9', '0']",29,0,0,0,0
0_85,edges_0_load,0,29,not_exist,ram,RAM,128,load,2.26,50,['651'],"['5', '1']",0,0,0,0,0
0_88,lshr_ln29,0,29,lshr_ln29_fu_1012_p2,lshr,Shifter,128,lshr,2.37,57,"['658', '659']","['6', '0']",423,0,0,0,0
0_91,edges_1_load,0,29,not_exist,ram,RAM,128,load,2.26,52,['664'],"['5', '1']",0,0,0,0,0
0_94,lshr_ln29_1,0,29,lshr_ln29_1_fu_1034_p2,lshr,Shifter,128,lshr,2.37,61,"['669', '670']","['6', '0']",423,0,0,0,0
0_97,tmp_dst,0,29,mux_21_64_1_1_U3,mux,Multiplexer,64,mux,0.84,64,"['674', '675', '676', '677']","['6', '0']",9,0,0,0,0
0_99,level_load_1,0,30,not_exist,ram,RAM,8,load,2.26,66,['681'],"['7', '1']",0,0,0,0,0
0_100,icmp_ln32,0,32,grp_fu_828_p2,icmp,Cmp,1,icmp,0.86,67,"['682', '684']","['8', '0']",11,0,0,0,0
0_103,level_addr_2_write_ln33,0,33,not_exist,ram,RAM,0,store,2.26,69,"['688', '689', '1736']","['8', '0']",0,0,0,0,0
0_138,add_ln34_1,0,34,add_ln34_1_fu_1175_p2,add,Adder,64,add,1.81,101,"['750', '751']","['12', '0']",71,0,0,0,0
0_115,tmp_10,0,29,tmp_10_reg_2211,not_exist,not_exist,1,bitselect,0.00,79,"['701', '702', '703']","['9', '0']",0,1,0,0,0
0_116,tmp_11,0,29,tmp_11_reg_2216,not_exist,not_exist,1,bitselect,0.00,80,"['704', '705', '706']","['9', '0']",0,1,0,0,0
0_120,edges_0_load_1,0,29,not_exist,ram,RAM,128,load,2.26,84,['716'],"['9', '1']",0,0,0,0,0
0_123,lshr_ln29_2,0,29,lshr_ln29_2_fu_1134_p2,lshr,Shifter,128,lshr,2.37,89,"['721', '722']","['10', '0']",423,0,0,0,0
0_126,edges_1_load_1,0,29,not_exist,ram,RAM,128,load,2.26,86,['727'],"['9', '1']",0,0,0,0,0
0_129,lshr_ln29_3,0,29,lshr_ln29_3_fu_1155_p2,lshr,Shifter,128,lshr,2.37,93,"['732', '733']","['10', '0']",423,0,0,0,0
0_131,tmp_dst_s,0,29,mux_21_64_1_1_U4,mux,Multiplexer,64,mux,0.84,95,"['735', '736', '737', '738']","['10', '0']",9,0,0,0,0
0_133,level_load_4,0,30,not_exist,ram,RAM,8,load,2.26,97,"['742', '1738']","['11', '1']",0,0,0,0,0
0_134,icmp_ln32_1,0,32,grp_fu_828_p2,icmp,Cmp,1,icmp,0.86,98,"['743', '744']","['12', '0']",11,0,0,0,0
0_137,level_addr_5_write_ln33,0,33,not_exist,ram,RAM,0,store,2.26,100,"['748', '749', '1737', '1740', '1741']","['12', '0']",0,0,0,0,0
0_150,n_2,0,24,n_2_fu_1191_p2,not_exist,not_exist,8,or,0.00,110,"['765', '767']","['15', '0']",8,0,0,0,0
0_153,level_load_2,0,25,not_exist,ram,RAM,8,load,2.26,113,"['772', '1739']","['15', '1']",0,0,0,0,0
0_154,icmp_ln25_1,0,25,grp_fu_805_p2,icmp,Cmp,1,icmp,0.86,114,"['773', '774']","['16', '0']",11,0,0,0,0
0_251,mul_ln39,0,39,mul_4ns_6ns_9_1_1_U1,mul,Multiplier,9,mul,2.04,25,"['779', '781']","['2', '0']",26,0,0,0,0
0_252,urem_ln39,0,39,urem_4ns_4ns_4_8_seq_1_U2,urem,DivnS_SEQ,4,urem,1.55,26,"['782', '784']","['2', '7']",23,58,0,0,0
0_254,tmp_1,0,39,tmp_1_reg_2144,not_exist,not_exist,1,bitselect,0.00,27,"['786', '787', '788']","['2', '0']",0,1,0,0,0
0_258,level_counts_0_addr_1_write_ln39,0,39,not_exist,ram,RAM,0,store,1.14,200,"['795', '796']","['35', '0']",0,0,0,0,0
0_262,level_counts_1_addr_write_ln39,0,39,not_exist,ram,RAM,0,store,1.14,203,"['801', '802']","['35', '0']",0,0,0,0,0
0_265,icmp_ln39,0,39,icmp_ln39_fu_1481_p2,icmp,Cmp,1,icmp,1.40,205,"['804', '805']","['35', '0']",29,0,0,0,0
0_268,add_ln21,0,21,add_ln21_fu_1487_p2,add,Adder,4,add,1.01,207,"['810', '812']","['35', '0']",13,0,0,0,0
0_473,n_5,0,24,n_5_fu_2066_p2,add,Adder,9,add,1.35,384,"['1426', '1427']","['57', '0']",16,0,0,0,0
0_281,level_load_3,0,25,not_exist,ram,RAM,8,load,2.26,216,['834'],"['36', '1']",0,0,0,0,0
0_282,icmp_ln25_2,0,25,grp_fu_834_p2,icmp,Cmp,1,icmp,0.86,218,"['835', '836']","['37', '0']",11,0,0,0,0
0_290,nodes_0_load_1,0,26,not_exist,ram,RAM,256,load,2.26,223,['854'],"['37', '1']",0,0,0,0,0
0_292,lshr_ln26_1,0,26,lshr_ln26_1_fu_1531_p2,lshr,Shifter,256,lshr,2.38,227,"['856', '857']","['38', '0']",950,0,0,0,0
0_294,tmp_end_1,0,27,tmp_end_1_reg_2398,not_exist,not_exist,64,partselect,0.00,229,"['859', '860', '861', '862']","['38', '0']",0,64,0,0,0
0_295,icmp_ln28_3,0,28,icmp_ln28_3_fu_1551_p2,icmp,Cmp,1,icmp,1.40,230,"['863', '864']","['38', '0']",29,0,0,0,0
0_368,add_ln28_5,0,28,add_ln28_5_fu_1776_p2,add,Adder,64,add,1.81,295,"['954', '955']","['45', '0']",71,0,0,0,0
0_302,icmp_ln28_7,0,28,icmp_ln28_7_fu_1557_p2,icmp,Cmp,1,icmp,1.40,235,"['877', '878']","['39', '0']",29,0,0,0,0
0_330,add_ln34_3,0,34,add_ln34_3_fu_1653_p2,add,Adder,64,add,1.81,260,"['947', '948']","['42', '0']",71,0,0,0,0
0_334,add_ln28_3,0,28,add_ln28_3_fu_1660_p2,add,Adder,64,add,1.81,263,"['886', '887']","['42', '0']",71,0,0,0,0
0_336,add_ln28_9,0,28,add_ln28_9_fu_1670_p2,add,Adder,11,add,1.33,265,"['889', '890']","['42', '0']",18,0,0,0,0
0_337,xor_ln28_1,0,28,xor_ln28_1_fu_1676_p2,xor,LogicGate,1,xor,0.48,266,"['891', '892']","['42', '0']",2,0,0,0,0
0_338,icmp_ln28_9,0,28,icmp_ln28_9_fu_1681_p2,icmp,Cmp,1,icmp,1.40,267,"['893', '894']","['42', '0']",29,0,0,0,0
0_311,edges_0_load_3,0,29,not_exist,ram,RAM,128,load,2.26,240,['912'],"['39', '1']",0,0,0,0,0
0_314,lshr_ln29_4,0,29,lshr_ln29_4_fu_1606_p2,lshr,Shifter,128,lshr,2.37,247,"['917', '918']","['40', '0']",423,0,0,0,0
0_317,edges_1_load_3,0,29,not_exist,ram,RAM,128,load,2.26,242,['923'],"['39', '1']",0,0,0,0,0
0_320,lshr_ln29_5,0,29,lshr_ln29_5_fu_1628_p2,lshr,Shifter,128,lshr,2.37,251,"['928', '929']","['40', '0']",423,0,0,0,0
0_323,tmp_dst_2,0,29,mux_21_64_1_1_U8,mux,Multiplexer,64,mux,0.84,254,"['932', '933', '934', '935']","['40', '0']",9,0,0,0,0
0_325,level_load_7,0,30,not_exist,ram,RAM,8,load,2.26,256,['939'],"['41', '1']",0,0,0,0,0
0_326,icmp_ln32_3,0,32,grp_fu_828_p2,icmp,Cmp,1,icmp,0.86,257,"['940', '941']","['42', '0']",11,0,0,0,0
0_329,level_addr_8_write_ln33,0,33,not_exist,ram,RAM,0,store,2.26,259,"['945', '946', '1747']","['42', '0']",0,0,0,0,0
0_364,add_ln34_5,0,34,add_ln34_5_fu_1770_p2,add,Adder,64,add,1.81,293,"['1005', '1006']","['45', '0']",71,0,0,0,0
0_341,tmp_19,0,29,tmp_19_reg_2443,not_exist,not_exist,1,bitselect,0.00,269,"['957', '958', '959']","['42', '0']",0,1,0,0,0
0_342,tmp_20,0,29,tmp_20_reg_2448,not_exist,not_exist,1,bitselect,0.00,270,"['960', '961', '962']","['42', '0']",0,1,0,0,0
0_346,edges_0_load_5,0,29,not_exist,ram,RAM,128,load,2.26,274,['971'],"['42', '1']",0,0,0,0,0
0_349,lshr_ln29_6,0,29,lshr_ln29_6_fu_1729_p2,lshr,Shifter,128,lshr,2.37,281,"['976', '977']","['43', '0']",423,0,0,0,0
0_352,edges_1_load_5,0,29,not_exist,ram,RAM,128,load,2.26,276,['982'],"['42', '1']",0,0,0,0,0
0_355,lshr_ln29_7,0,29,lshr_ln29_7_fu_1750_p2,lshr,Shifter,128,lshr,2.37,285,"['987', '988']","['43', '0']",423,0,0,0,0
0_357,tmp_dst_2_1,0,29,mux_21_64_1_1_U9,mux,Multiplexer,64,mux,0.84,287,"['990', '991', '992', '993']","['43', '0']",9,0,0,0,0
0_359,level_load_9,0,30,not_exist,ram,RAM,8,load,2.26,289,"['997', '1749']","['44', '1']",0,0,0,0,0
0_360,icmp_ln32_5,0,32,grp_fu_828_p2,icmp,Cmp,1,icmp,0.86,290,"['998', '999']","['45', '0']",11,0,0,0,0
0_363,level_addr_10_write_ln33,0,33,not_exist,ram,RAM,0,store,2.26,292,"['1003', '1004', '1748', '1751', '1752']","['45', '0']",0,0,0,0,0
0_376,n_3,0,24,n_3_fu_1786_p2,not_exist,not_exist,8,or,0.00,300,"['1020', '1021']","['47', '0']",8,0,0,0,0
0_379,level_load_6,0,25,not_exist,ram,RAM,8,load,2.26,303,"['1026', '1750']","['47', '1']",0,0,0,0,0
