node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_199,empty,2,0,not_exist,not_exist,32,0,1
0_201,empty,2,0,not_exist,not_exist,32,0,7
0_209,empty,2,0,not_exist,not_exist,64,0,0
0_212,empty,2,0,not_exist,not_exist,8,0,0
0_226,empty,2,0,not_exist,not_exist,64,0,1
0_237,empty,2,0,not_exist,not_exist,8,0,1
0_244,empty,2,0,not_exist,not_exist,9,0,0
0_252,empty,2,0,not_exist,not_exist,32,0,8
0_282,empty,2,0,not_exist,not_exist,32,0,64
0_284,empty,2,0,not_exist,not_exist,32,0,127
0_309,empty,2,0,not_exist,not_exist,32,0,11
0_346,empty,2,0,not_exist,not_exist,8,0,127
0_497,empty,2,0,not_exist,not_exist,9,0,2
