edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_195,1,0_5,0_26,0
0_198,1,0_26,0_27,0
0_200,1,0_199,0_27,0
0_202,1,0_201,0_27,0
0_203,1,0_27,0_28,0
0_204,1,0_26,0_29,0
0_205,1,0_29,0_30,0
0_206,2,0_35,0_30,0
0_207,2,0_39,0_30,0
0_208,1,0_6,0_32,0
0_210,1,0_209,0_32,0
0_211,1,0_28,0_32,0
0_213,1,0_212,0_33,0
0_214,1,0_32,0_33,0
0_215,2,0_45,0_34,0
0_216,1,0_7,0_36,0
0_217,1,0_209,0_36,0
0_218,1,0_28,0_36,0
0_219,1,0_212,0_37,0
0_220,1,0_36,0_37,0
0_221,2,0_45,0_38,0
0_222,1,0_199,0_40,0
0_223,1,0_8,0_41,0
0_224,1,0_209,0_41,0
0_225,1,0_209,0_41,0
0_227,1,0_226,0_42,0
0_228,1,0_41,0_42,0
0_229,1,0_209,0_43,0
0_230,1,0_40,0_43,0
0_231,2,0_52,0_44,0
0_232,1,0_40,0_46,0
0_233,1,0_46,0_48,0
0_234,1,0_46,0_49,0
0_235,1,0_226,0_49,0
0_236,1,0_48,0_50,0
0_238,1,0_237,0_50,0
0_239,2,0_58,0_51,0
0_240,1,0_209,0_53,0
0_241,2,0_52,0_53,0
0_242,1,0_179,0_53,1
0_243,2,0_182,0_53,1
0_245,1,0_244,0_54,0
0_246,2,0_52,0_54,0
0_247,1,0_180,0_54,1
0_248,2,0_182,0_54,1
0_251,1,0_54,0_55,0
0_253,1,0_252,0_55,0
0_254,1,0_55,0_57,0
0_255,2,0_68,0_57,0
0_256,2,0_187,0_57,0
0_259,1,0_54,0_60,0
0_260,1,0_199,0_60,0
0_261,1,0_201,0_60,0
0_262,1,0_60,0_61,0
0_263,1,0_6,0_62,0
0_264,1,0_209,0_62,0
0_265,1,0_61,0_62,0
0_266,1,0_62,0_63,0
0_267,1,0_63,0_64,0
0_268,1,0_64,0_65,0
0_269,1,0_65,0_66,0
0_270,1,0_46,0_66,0
0_271,1,0_66,0_67,0
0_272,2,0_127,0_67,0
0_273,2,0_75,0_67,0
0_274,1,0_1,0_69,0
0_275,1,0_209,0_69,0
0_276,1,0_61,0_69,0
0_277,1,0_69,0_70,0
0_278,1,0_70,0_71,0
0_281,1,0_70,0_72,0
0_283,1,0_282,0_72,0
0_285,1,0_284,0_72,0
0_286,1,0_71,0_73,0
0_287,1,0_72,0_73,0
0_288,1,0_73,0_74,0
0_289,2,0_127,0_74,0
0_290,2,0_77,0_74,0
0_291,2,0_82,0_76,0
0_292,1,0_114,0_78,1
0_293,2,0_117,0_78,1
0_294,1,0_53,0_78,0
0_295,2,0_77,0_78,0
0_296,1,0_115,0_79,1
0_297,2,0_117,0_79,1
0_298,1,0_71,0_79,0
0_299,2,0_77,0_79,0
0_300,1,0_79,0_80,0
0_301,1,0_72,0_80,0
0_302,1,0_80,0_81,0
0_303,2,0_102,0_81,0
0_304,2,0_119,0_81,0
0_307,1,0_79,0_84,0
0_308,1,0_199,0_84,0
0_310,1,0_309,0_84,0
0_311,1,0_84,0_85,0
0_312,1,0_3,0_86,0
0_313,1,0_209,0_86,0
0_314,1,0_85,0_86,0
0_315,1,0_86,0_87,0
0_316,1,0_4,0_88,0
0_317,1,0_209,0_88,0
0_318,1,0_85,0_88,0
0_319,1,0_88,0_89,0
0_320,1,0_79,0_90,0
0_323,1,0_87,0_91,0
0_324,1,0_89,0_91,0
0_325,1,0_90,0_91,0
0_326,1,0_91,0_92,0
0_328,1,0_91,0_93,0
0_329,1,0_199,0_93,0
0_330,1,0_201,0_93,0
0_331,1,0_93,0_94,0
0_332,1,0_6,0_95,0
0_333,1,0_209,0_95,0
0_334,1,0_94,0_95,0
0_335,1,0_95,0_96,0
0_336,1,0_7,0_97,0
0_337,1,0_209,0_97,0
0_338,1,0_94,0_97,0
0_339,1,0_97,0_98,0
0_342,1,0_96,0_99,0
0_343,1,0_98,0_99,0
0_344,1,0_92,0_99,0
0_345,1,0_99,0_100,0
0_347,1,0_346,0_100,0
0_348,1,0_100,0_101,0
0_349,2,0_117,0_101,0
0_350,2,0_104,0_101,0
0_351,1,0_92,0_103,0
0_352,2,0_107,0_103,0
0_353,2,0_110,0_103,0
0_354,1,0_50,0_105,0
0_355,1,0_95,0_105,0
0_356,2,0_113,0_106,0
0_357,1,0_50,0_108,0
0_358,1,0_97,0_108,0
0_359,2,0_113,0_109,0
0_360,1,0_78,0_111,0
0_361,1,0_226,0_111,0
0_362,2,0_117,0_112,0
0_363,1,0_111,0_114,0
0_364,2,0_113,0_114,0
0_365,1,0_78,0_114,0
0_366,2,0_102,0_114,0
0_367,1,0_79,0_115,0
0_368,1,0_226,0_115,0
0_369,2,0_82,0_116,0
0_370,2,0_127,0_118,0
0_371,1,0_53,0_120,0
0_372,2,0_68,0_120,0
0_373,1,0_53,0_120,0
0_374,2,0_75,0_120,0
0_375,1,0_78,0_120,0
0_376,2,0_119,0_120,0
0_377,1,0_7,0_121,0
0_378,1,0_209,0_121,0
0_379,1,0_61,0_121,0
0_380,1,0_121,0_122,0
0_381,1,0_122,0_123,0
0_382,1,0_123,0_124,0
0_383,1,0_124,0_125,0
0_384,1,0_46,0_125,0
0_385,1,0_125,0_126,0
0_386,2,0_182,0_126,0
0_387,2,0_134,0_126,0
0_388,1,0_8,0_183,0
0_389,1,0_209,0_183,0
0_390,1,0_49,0_183,0
0_391,1,0_53,0_184,0
0_392,1,0_183,0_184,0
0_393,1,0_53,0_185,0
0_394,1,0_209,0_185,0
0_395,1,0_185,0_186,0
0_396,2,0_190,0_186,0
0_397,2,0_192,0_186,0
0_398,1,0_49,0_188,0
0_399,1,0_40,0_188,0
0_400,2,0_52,0_189,0
0_401,1,0_2,0_128,0
0_402,1,0_209,0_128,0
0_403,1,0_61,0_128,0
0_404,1,0_128,0_129,0
0_405,1,0_129,0_130,0
0_407,1,0_129,0_131,0
0_408,1,0_282,0_131,0
0_409,1,0_284,0_131,0
0_410,1,0_130,0_132,0
0_411,1,0_131,0_132,0
0_412,1,0_132,0_133,0
0_413,2,0_182,0_133,0
0_414,2,0_136,0_133,0
0_415,2,0_141,0_135,0
0_416,1,0_173,0_137,1
0_417,2,0_176,0_137,1
0_418,1,0_120,0_137,0
0_419,2,0_136,0_137,0
0_420,1,0_174,0_138,1
0_421,2,0_176,0_138,1
0_422,1,0_130,0_138,0
0_423,2,0_136,0_138,0
0_424,1,0_138,0_139,0
0_425,1,0_131,0_139,0
0_426,1,0_139,0_140,0
0_427,2,0_161,0_140,0
0_428,2,0_178,0_140,0
0_430,1,0_138,0_143,0
0_431,1,0_199,0_143,0
0_432,1,0_309,0_143,0
0_433,1,0_143,0_144,0
0_434,1,0_3,0_145,0
0_435,1,0_209,0_145,0
0_436,1,0_144,0_145,0
0_437,1,0_145,0_146,0
0_438,1,0_4,0_147,0
0_439,1,0_209,0_147,0
0_440,1,0_144,0_147,0
0_441,1,0_147,0_148,0
0_442,1,0_138,0_149,0
0_444,1,0_146,0_150,0
0_445,1,0_148,0_150,0
0_446,1,0_149,0_150,0
0_447,1,0_150,0_151,0
0_449,1,0_150,0_152,0
0_450,1,0_199,0_152,0
0_451,1,0_201,0_152,0
0_452,1,0_152,0_153,0
0_453,1,0_6,0_154,0
0_454,1,0_209,0_154,0
0_455,1,0_153,0_154,0
0_456,1,0_154,0_155,0
0_457,1,0_7,0_156,0
0_458,1,0_209,0_156,0
0_459,1,0_153,0_156,0
0_460,1,0_156,0_157,0
0_462,1,0_155,0_158,0
0_463,1,0_157,0_158,0
0_464,1,0_151,0_158,0
0_465,1,0_158,0_159,0
0_466,1,0_346,0_159,0
0_467,1,0_159,0_160,0
0_468,2,0_176,0_160,0
0_469,2,0_163,0_160,0
0_470,1,0_151,0_162,0
0_471,2,0_166,0_162,0
0_472,2,0_169,0_162,0
0_473,1,0_50,0_164,0
0_474,1,0_154,0_164,0
0_475,2,0_172,0_165,0
0_476,1,0_50,0_167,0
0_477,1,0_156,0_167,0
0_478,2,0_172,0_168,0
0_479,1,0_137,0_170,0
0_480,1,0_226,0_170,0
0_481,2,0_176,0_171,0
0_482,1,0_170,0_173,0
0_483,2,0_172,0_173,0
0_484,1,0_137,0_173,0
0_485,2,0_161,0_173,0
0_486,1,0_138,0_174,0
0_487,1,0_226,0_174,0
0_488,2,0_141,0_175,0
0_489,2,0_182,0_177,0
0_490,1,0_120,0_179,0
0_491,2,0_127,0_179,0
0_492,1,0_120,0_179,0
0_493,2,0_134,0_179,0
0_494,1,0_137,0_179,0
0_495,2,0_178,0_179,0
0_496,1,0_54,0_180,0
0_498,1,0_497,0_180,0
0_499,2,0_58,0_181,0
0_697,2,0_31,0_39,0
0_698,2,0_31,0_35,0
0_699,2,0_35,0_45,0
