node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges,latency,lut,ff,dsp,bram,uram
0_31,level_load,0,18,not_exist,ram,RAM,16,load,2.26,7,['148'],"['0', '1']",0,0,0,0,0
0_33,shl_ln18,0,18,shl_ln18_fu_287_p2,shl,Shifter,16,shl,0.00,12,"['151', '152']","['1', '0']",35,0,0,0,0
0_34,xor_ln18,0,18,xor_ln18_fu_293_p2,xor,LogicGate,16,xor,0.00,13,"['153', '155']","['1', '0']",16,0,0,0,0
0_35,and_ln18,0,18,and_ln18_fu_299_p2,and,LogicGate,16,and,1.67,14,"['156', '157']","['1', '0']",16,0,0,0,0
0_36,level_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,15,"['158', '159', '522']","['1', '0']",0,0,0,0,0
0_38,level_counts_0_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.14,17,"['163', '164']","['1', '0']",0,0,0,0,0
0_39,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,8,"['165', '166']","['0', '0']",0,0,0,0,0
0_42,horizon_1,0,39,not_exist,not_exist,not_exist,64,load,0.00,19,"['168', '525']","['2', '0']",0,0,0,0,0
0_46,add_ln21,0,21,add_ln21_fu_317_p2,add,Adder,64,add,1.81,22,"['171', '172']","['2', '0']",71,0,0,0,0
0_47,add_ln21_cast,0,21,add_ln21_cast_fu_323_p2,add,Adder,4,add,1.01,23,"['173', '175']","['2', '0']",13,0,0,0,0
0_48,empty,0,21,empty_fu_329_p2,add,Adder,8,add,1.35,24,"['176', '178']","['2', '0']",15,0,0,0,0
0_55,n_1,0,24,n_1_fu_341_p2,add,Adder,9,add,1.35,29,"['192', '194']","['3', '0']",16,0,0,0,0
0_53,icmp_ln24,0,24,icmp_ln24_fu_335_p2,icmp,Cmp,1,icmp,0.90,28,"['189', '191']","['3', '0']",11,0,0,0,0
0_65,level_load_1,0,25,not_exist,ram,RAM,16,load,2.26,34,['217'],"['3', '1']",0,0,0,0,0
0_67,lshr_ln25,0,25,lshr_ln25_fu_427_p2,lshr,Shifter,16,lshr,0.00,56,"['219', '220']","['4', '0']",35,0,0,0,0
0_71,icmp_ln25,0,25,icmp_ln25_fu_445_p2,icmp,Cmp,1,icmp,2.00,60,"['224', '225']","['4', '0']",29,0,0,0,0
0_74,tmp,0,26,tmp_reg_618,not_exist,not_exist,1,bitselect,0.00,62,"['230', '231', '232']","['4', '0']",0,1,0,0,0
0_78,nodes_0_load,0,26,not_exist,ram,RAM,256,load,2.26,65,['242'],"['4', '1']",0,0,0,0,0
0_80,lshr_ln26,0,26,lshr_ln26_fu_475_p2,lshr,Shifter,256,lshr,2.38,70,"['244', '245']","['5', '0']",950,0,0,0,0
0_83,nodes_1_load,0,26,not_exist,ram,RAM,256,load,2.26,67,['250'],"['4', '1']",0,0,0,0,0
0_85,lshr_ln26_1,0,26,lshr_ln26_1_fu_489_p2,lshr,Shifter,256,lshr,2.38,73,"['252', '253']","['5', '0']",950,0,0,0,0
0_87,tmp_begin,0,26,mux_21_64_1_1_U8,mux,Multiplexer,64,mux,0.84,75,"['256', '257', '258', '259']","['5', '0']",9,0,0,0,0
0_90,tmp_end,0,27,mux_21_64_1_1_U9,mux,Multiplexer,64,mux,0.84,78,"['271', '272', '273', '274']","['5', '0']",9,0,0,0,0
0_91,icmp_ln28,0,28,icmp_ln28_fu_537_p2,icmp,Cmp,1,icmp,1.40,79,"['275', '276']","['6', '0']",29,0,0,0,0
0_94,_ln26,0,26,grp_bfs_Pipeline_loop_neighbors_fu_238,not_exist,not_exist,0,call,0.84,81,"['281', '282', '283', '284', '285', '286', '287', '288', '523']","['6', '1']",831,206,0,0,0
0_95,cnt_1_loc_load,0,0,not_exist,not_exist,not_exist,64,load,0.00,82,"['289', '524']","['8', '0']",0,0,0,0,0
0_111,level_counts_0_addr_1_write_ln39,0,39,not_exist,ram,RAM,0,store,1.14,43,"['312', '313']","['3', '0']",0,0,0,0,0
0_107,level_counts_1_addr_write_ln39,0,39,not_exist,ram,RAM,0,store,1.14,40,"['318', '319']","['3', '0']",0,0,0,0,0
0_114,icmp_ln39,0,39,icmp_ln39_fu_380_p2,icmp,Cmp,1,icmp,1.40,45,"['321', '322']","['3', '0']",29,0,0,0,0
0_115,icmp_ln21,0,21,icmp_ln21_fu_386_p2,icmp,Cmp,1,icmp,1.40,46,"['323', '325']","['3', '0']",29,0,0,0,0
0_116,and_ln39,0,39,and_ln39_fu_391_p2,and,LogicGate,1,and,0.48,47,"['326', '327']","['3', '0']",2,0,0,0,0
0_119,horizon_write_ln39,0,39,not_exist,not_exist,not_exist,0,store,0.84,49,"['331', '332', '526', '527']","['3', '0']",0,0,0,0,0
1_16,cnt_1_write_ln0,0,0,not_exist,not_exist,not_exist,0,store,0.84,7,"['80', '81']","['0', '0']",0,0,0,0,0
1_17,e_write_ln0,0,0,not_exist,not_exist,not_exist,0,store,0.84,8,"['82', '83']","['0', '0']",0,0,0,0,0
1_63,cnt_1_load_1,0,0,not_exist,not_exist,not_exist,64,load,0.00,17,"['85', '235']","['1', '0']",0,0,0,0,0
1_20,e_1,0,28,not_exist,not_exist,not_exist,64,load,0.00,10,"['90', '234']","['1', '0']",0,0,0,0,0
1_21,icmp_ln28,0,28,icmp_ln28_fu_142_p2,icmp,Cmp,1,icmp,1.40,11,"['91', '92']","['1', '0']",29,0,0,0,0
1_59,e_2,0,28,e_2_fu_200_p2,add,Adder,64,add,1.81,29,"['96', '98']","['2', '0']",71,0,0,0,0
1_60,e_write_ln28,0,28,not_exist,not_exist,not_exist,0,store,0.84,30,"['99', '100', '238', '239']","['2', '0']",0,0,0,0,0
1_30,edges_load,0,29,not_exist,ram,RAM,128,load,2.26,16,['113'],"['1', '1']",0,0,0,0,0
1_33,lshr_ln29,0,29,lshr_ln29_fu_175_p2,lshr,Shifter,128,lshr,2.37,23,"['120', '121']","['2', '0']",423,0,0,0,0
1_39,level_load,0,30,not_exist,ram,RAM,16,load,2.26,28,['138'],"['2', '1']",0,0,0,0,0
1_41,lshr_ln30,0,30,lshr_ln30_fu_221_p2,lshr,Shifter,16,lshr,0.00,34,"['140', '141']","['3', '0']",35,0,0,0,0
1_43,icmp_ln32,0,32,icmp_ln32_fu_231_p2,icmp,Cmp,1,icmp,2.00,36,"['143', '145']","['3', '0']",11,0,0,0,0
1_46,cnt_1_load,0,34,not_exist,not_exist,not_exist,64,load,0.00,38,"['149', '236']","['3', '0']",0,0,0,0,0
1_48,shl_ln33,0,33,shl_ln33_fu_244_p2,shl,Shifter,16,shl,0.00,40,"['152', '153']","['3', '0']",35,0,0,0,0
1_49,xor_ln33,0,33,xor_ln33_fu_250_p2,xor,LogicGate,16,xor,0.00,41,"['154', '156']","['3', '0']",16,0,0,0,0
1_50,and_ln33,0,33,and_ln33_fu_256_p2,and,LogicGate,16,and,0.00,42,"['157', '158']","['3', '0']",16,0,0,0,0
