node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_124,empty,2,0,not_exist,not_exist,32,0,1
0_129,empty,2,0,not_exist,not_exist,64,0,1
0_135,empty,2,0,not_exist,not_exist,3,0,0
0_141,empty,2,0,not_exist,not_exist,32,0,7
0_145,empty,2,0,not_exist,not_exist,64,0,0
0_150,empty,2,0,not_exist,not_exist,16,0,255
0_154,empty,2,0,not_exist,not_exist,16,0,65535
0_174,empty,2,0,not_exist,not_exist,4,0,1
0_177,empty,2,0,not_exist,not_exist,8,0,1
0_184,empty,2,0,not_exist,not_exist,9,0,0
0_190,empty,2,0,not_exist,not_exist,9,0,256
0_193,empty,2,0,not_exist,not_exist,9,0,1
0_211,empty,2,0,not_exist,not_exist,32,0,6
0_236,empty,2,0,not_exist,not_exist,7,0,0
0_263,empty,2,0,not_exist,not_exist,32,0,64
0_265,empty,2,0,not_exist,not_exist,32,0,127
0_280,bfs_Pipeline_loop_neighbors,2,0,not_exist,not_exist,0,6,<constant bfs_Pipeline_loop_neighbors>
0_303,empty,2,0,not_exist,not_exist,32,0,3
0_324,empty,2,0,not_exist,not_exist,64,0,10
1_67,empty,2,0,not_exist,not_exist,32,0,1
1_97,empty,2,0,not_exist,not_exist,64,0,1
1_106,empty,2,0,not_exist,not_exist,32,0,11
1_110,empty,2,0,not_exist,not_exist,64,0,0
1_117,empty,2,0,not_exist,not_exist,6,0,0
1_126,empty,2,0,not_exist,not_exist,3,0,0
1_132,empty,2,0,not_exist,not_exist,32,0,7
1_144,empty,2,0,not_exist,not_exist,8,0,127
1_151,empty,2,0,not_exist,not_exist,16,0,255
1_155,empty,2,0,not_exist,not_exist,16,0,65535
